"","x"
"830","Good for start up, not for a long time"
"831","Work life balance.
Good for freshers to start if they want to prepare for GRE, GATE etc"
"832","Work / life balance helps working parents who have to juggle family responsibilities.  Working environment is very collaborative and people are very helpful and customer focused."
"833","Work life balance. Good for freshers to learn. Transport facility"
"834","Very smart people, it seems like recent hires (at least in my area) have focused greatly on taking the company culture to the next level of innovation"""
"835","FactSet has a great work environment"
"836","Good work life balance and culture is awesome.!!!"
"837","Its a great place to work. And it is the place i have felt the freedom to share ideas and work with the interest but still towards the success of the company. Its a perfect place supporting Win Win situation."
"838","Friendly working environment  - great people"
"839","Great benefits, free health insurance (high deductible), free lunch, won't work more than 8 - 5 most days. Some smart people here."
"840","a good company to work to. located at Upper McKinley,  Bonifacio, Global City."
"841","Great place to work, friendly"
"842","Free $8 lunch, relaxed work environment, laid back culture, good work life balance."
"843","Great company to grow up with especially if you start as a Consultant."
"844","When it comes to Software Engineering, Working with some really nice and talented counterparts across shores is a Pros. (Again totally subject to your team and Group)


Again totally subject to your team and Group, you might get a chance to work / experiment with cool technologies.

Flexible working Hours.

Good work life balance, Inspite of some spikes in workloads, it is calm and manageable all along the... year."
"845","salary hike in every 6 months"
"846","Work-Life Balance, Good benefits, shuttle service"
"847","Good team to work with."
"848","Nice people around. Great opportunity to touch different projects. The whole design team is growing. Currently they have visual design, interaction design, and user research teams. Designers and researchers are talented and very easy-going."
"849","Good work life balance. New senior management is quite focussed on growth and is engaged with the employees. A good place to launch your career as a software engineer."
"850","Nice place to work with great minds"
"851","Good HMO benefits, shuttle services and once a month free food."
"852","Very good salary, good environment, best place to start career"
"853","A young culture therefore a good place for any graduate to begin their careers. Develop a range of skills which will be useful ie problem solving, communication etc.
CFA study leave is generous."
"854","good facilities like free lunch and snacks, beverages

good ac knowledge"
"855","Facilities are good. In-house growth opportunities"
"856","Good benefits, perks, flexible hours"
"857","Nice atmosphere and culture, open door policy. baby brother complex towards Bloomberg

A perfect company of you want to do the bare minumim"
"858","Pretty laid back work environment"
"859","Young culture makes for fun atmosphere"
"860","- People work hard, enjoy life, and know that right balance. 
- all starts from the top - Phil Hadley was a great CEO and Phil Snow will be as well"
"861","Lunch compensation, work life balance, great office location, training and learning opportunities."
"862","Great flexibility in work and great culture"
"863","FactSet is a great place to work, great work/life balance and awesome people"
"864","Great benefits!  Free health insurance, snacks, free lunch."
"865","great place to work. free lunch."
"866","FactSet has a great environment, great benefits, and great employees. They give people opportunities based on ability regardless of tenure or experience level."
"867","Facilities are awesome like food, cab etc"
"868","Nice people, Accepting culture, challenging work"
"869","Loved the 1 month in CT with training and they gave me a very flexible start date.
Work life balance is good.
I actually loved most of my other coworkers, just hated my boss.
I really respected the hiring manager who decided to hire me, but unfortunately I did not end up on that team."
"870","Good Company to Learn. Good Work Life Balance."
"871","good company to work with  , good pay , good culture, good work, good projcts"
"872","You really can get by with having a home life at FactSet. Not very work intensive."
"873","Free breakfast
Good transport facility
You can stay in your comfort zone
Not definitely a tough job but sometimes tedious"
"874","food and cab facility
experience does not count much"
"875","They take very good care of engineers with great benefits, paid for lunches, and the opportunities to make a difference at the company. In general, management is good and the problems to be solved are interesting. The culture is great! Performance is rewarded with very good compensation."
"876","Good work-life balance.
In the industry, the product is well-known.
Great engineering culture, nice people to work with."
"877","Best Work life balance, No technological constraints, and the freedom to figure out the optimum solutions to the problems at hand."
"878","Focus on quality and continous, all round improvement
Positive atmosphere"
"879","All employees have an amazing attitude towards what the company does and the functions of the business. Future looks optimistic. Benefits are fantastic!"
"880","Excellent work/life balance
Friendly atmosphere
Free lunch and good benefits"
"881","Good benefits ,free breakfast,good work place to work,for freshers it is tge best company to work,superiors are excellent and employees are cooperative."
"882","Great place to start after uni"
"883","Good first job out of college. Most of the employees are very young and sociable. There are some pretty good benefits too: free lunch, free healthcare (or paid $2000 to decline their healthcare), 15% stock discount and raises every 6 months. You get a solid understanding of the finance industry and grow your people/communication skills. Great opportunities for promotion within the company."
"884","Work environment is great, as People, Management and the Job itself with an International scope"
"885","They give you money and health insurance."
"886","Great compensation package and starting salary"
"887","Great work/life balance, free lunch, great benefits, ability to work from home, young and fun workplace, lots of opportunity to advance in your career"
"888","Good colleagues, good benefits, good salary"
"889","Very collaborative atmosphere involving various different groups."
"890","Good Work Culture.
Good place to enjoy."
"891","Great benefits, including stock purchase plan, free lunches, excellent health plan, generous 401k matching.  Constantly growing company which encourages employees to grow with it.  Employee input is genuinely valued, and managers are usually approachable.  Great technology to work with."
"892","Good first job...experienced hires don't bother. Great benefits, cover health/dental, lunch is paid for Monday-Thursday. Depending on department have the chance to work with outstanding clients and make great connections in the industry, often leading to job offers. Knowledge of the software is valuable when searching for new opportunities.  Young, fun environment."
"893","Work-life balance is good. Admin and transport team works round the clock to assure that employees' comfort. Everything is systematic. Teams are well organized. Organization follows proper rules and discipline is maintained throughout."
"894","Some of the best team bonding I've seen in any company.  Great coworkers who make great friends even after leaving."
"895","Great work/life balance, growing company, lots of opportunities for people out of college"
"896","Great people
Great benefits
Great life-work balance"
"897","Food and Transport facility excellent."
"898","Training is good. Quaterly bonus. Good transportation facilities. Flexible for females."
"899","regular paycheck, two to four monitors per individual"
"900","No huge stress, Decent transport facility, robust Organizational hierarchy,QA department follows best in the field workflows and SOP's. Good but not awsome way to start a career for an engineering student,"
"901","Good work life balance and immediate access to high profile clients"
"902","* Generally flexible, easygoing co-workers/management. Provided that one is not taking advantage, or causing an issue by doing so, one's manager is generally flexible and lenient about most things, provided one's performance is decent.
* Pantry filled with free snacks and soft drinks."
"903","Good salaries, great benefits, good work/life balance.  Company has been steadily growing for years leading to room to move up."
"904","Health Care Benefit
Life-Work balance
Free Lunch
Snacks"
"905","Good community
Good environment
Good work benefits and perks"
"906","Good people, stability, global reach. Recently replaced some of the upper-management people that made me want to leave in the first place."
"907","Great work life balance
Nice people"
"908","Paid lunch Mon-Thurs, Great working environment.  FactSet has trust in employees to  do there job. That goes a long way!!"
"909","Great work-life balance. Rarely feels like crunch-time."
"910","If you are lucky then you will get a good manager!"
"911","Its a good company to start a carrier.very friendly environment.very good facilities (food,cab)"
"912","The company has free cab facility for all its employees. Subsidized food, free snacks and breakfast.. For a fresher its a good company to start their career..there is hike for every six months"
"913","The package was good. Infrastructure was good."
"914","Fun, collegial atmosphere, so it's great as a recent grad.
People make it interesting
Lots of exposure to buy side"
"915","Good work life balance
Good for freshers"
"916","Stable roles, lots of privacy and not so much micromanagement"
"917","Great start to your career"
"918","Free lunch 4/5 days a week. Get to meet face to face with clients a few months in. Young group and great place to start right out of college."
"919","Smart people who are team-oriented - hard to find better people
Workday never looks the same
Plenty of mid level leadership opportunities
Work can be challenging and complex
Sense of independence
Benefits"
"920","great place to start career"
"921","some great people, minimal politics (considering the size), friendly work atmosphere, decent work/life balance, good benefits, at least tries to be fair."
"922","Great Work/Life Balance
Awesome co-workers
Great job right out of school"
"923","Great co-workers with lots of diversity
Great support / mentoring"
"924","Boite jeune et dynamique. Direction à l écoute."
"925","One of the best companies to work for."
"926","Excellent launch pad for a first job opportunity, provided you are from a finance or Software background. 
They are very transparent in their ratings and performance evaluation at a Research Analyst, Senior  Analyst, Process Specialist, Quality Control Associate levels. 
They are strict about work timings, during peaks we need to work 2 hours Overtime everyday for which one is paid through a systematic policy,... however the rest of the days its strictly 9 hours encouraging good work life balance."
"927","Always working on cutting edge technology. Great work culture and good work-life balance. 
You get to work with a lot of smart people."
"928","Young, competitive, efficient atmosphere with knowledgable management"
"929","Great training program, management is really supportive and active in your success. Really fun people to work with and fun work life balance"
"930","very good life balance"
"931","Good to employees on transportation ,medical"
"932","Wonderful experience, awesome work-life balance, not much work pressure at all, free food, cab, best place to stay long term"
"933","Great co-workers and training. Good work life balance"
"934","Decent food in the Norwalk cafeteria. You get $8/day to spend on lunch. It's enough for an entree and a drink. There are kitchens on every floor with free soda, snacks, coffee, tea, etc. All software engineers get a decent laptop."
"935","- Healthcare benefits
- 401K
- Snacks
- $8 lunch allowance (but in return you have no lunch break)
- They do a great hiring process of recruiting the same kind of personalities who make the ordeal better."
"936","Words fail me in describing this great company. It's one of Fortune's 100 best places to work. It has less than 5% annual attrition rate. You get free soda, juice, coffee, tea, and milk - daily. There's always a reason to give away GCs."
"937","Less work pressure, work life balance, wonderful cab faclity"
"938","They provide a nice working environment, quite youthful and feels like college.
Also, facilities are decent and the middle management feels like some sort of third parent."
"939","- Great benefits and free lunch"
"940","fact set considered as the workers welfare and provide best services and give good package"
"941","Great place to start your career after university. You are given a lot of responsibility and exposure to the finance industry early on. Career progression can be quite quick if you are serious. Very young work force which adds to the fun atmosphere in the office. Work life balance is also very good. Starting salary very high compared to others within the same industry."
"942","-Company has shown continued growth and solid financial performance
- Great training program
-Exposure to the inner workings of financial markets
-Colleagues who are willing to help and are very great people
-Decent benefits
-Work weekends for extra days off"
"943","FactSet is a great place to start a career out of college.  Great benefits, great people and you can build yourself a great network."
"944","- great benefits, people very helpful, opportunities to learn"
"945","Young workforce, relatively flat organization, allows for you to take responsibility and get a wide understanding of the financial industry. Good benefits"
"946","Great people, benefits, and work/life balance. Awesome culture and fun place to work. Growing company with a lot of career opportunities."
"947","Good company to work with. Good work life balance."
"948","good amenities,people likeminded,lots of oppurtunities for freshers"
"949","There is an advantage in terms of Work-life balance."
"950","it was a good to work"
"951","1) Good benefits but can give more(More LTA, Sodexo coupons, Gym Reimbursements etc)
2) Some great leaders in the org you can really look up to
3) You can always find time to play
4) Work from home"
"952","Flexible working hours
Good health benefit
Free lunch"
"953","Lots of opportunities to grow"
"954","Extremely nice work environment. Helpful Managers. Platform to learn new Technologies. Place to implement your ideas with freedom. Easy promotions."
"955","Pretty Flexible hours, client exposure, young staff, casual environment, very friendly people and overall pretty fun. Good entry level job."
"956","Work culture, abundant learning opportunities, room for growth."
"957","Great culture and benefits, relaxed atmosphere with good work/life balance"
"958","Work life balance can always be maintained."
"959","Great entry level position with competitive salary"
"960","- Good benefits (e.g. medical reimbursements, increase of paid leaves the longer you stay with the company)
- Free shuttle service
- Relatively good pay for fresh graduates
- Performance-based bonuses
- Relatively good work-life balance
- Youthful work environment (most employees are in their 20s-30s so they're quite open-minded)
- Good training and mentoring
- Equal opportunity employer
- Perks like free... drinks and free monthly merienda
- Incentives to help employees save money (e.g. tie-ups with BPI)"
"961","There are decent perks, the people are great."
"962","Some of the senior management is amazing. Lots of freedom and responsibility early into the job."
"963","-it offers good benefits
-there is a flat structure
-people are very friendly and intellectually sharp
-easy to make an immediate impact"
"964","Good place to meet smart and fun people"
"965","Great pay, great benefits, friendly environment, and challenging projects. FactSet doesn't really have a ""startup culture"", but it still hits a perfect point just between ""startup"" and ""corporation"". You feel like you're important, but with the backing of a company that is conservative and constantly growing incrementally. Work/life balance is really great, you're not expected at all to work over 40 hours."
"966","Free lunch, good benefits- time off, young people"
"967","1.good place to work
2.for career starting i suggest it is the best company
3.if u work here for you can work anywhere easily."
"968","positive thinking and honestly hard working.
 good communication skills."
"969","Great work environment.
Great team.
Easily accessible managers"
"970","Employee Friendly and great place to work"
"971","Great work environment and awesome culture"
"972","Travel and hotel and plane benefits."
"973","well performing company, great benefits, decent work/life balance"
"974","nice working environment.good boss.nice perks like unlimited drinks.name the drinks they have it. competitive salary.quarterly bonus."
"975","FactSet has a great mix between the software engineering and financial districts, as well as a great work-life balance. The problems are challenging but rewarding, everyone is friendly, and you'll learn a ton. You're surrounded by smart guys who really know their stuff -- practically every day, I learn something new. The technology is cool, and management seems to realize that adapting the future is a goal that has... to happen (though it's happening slowly).

Good pay, great benefits (including free food!), a relaxed environment, and a great work-life balance makes FactSet a prime place to work for a software engineer."
"976","- Free lunch
- Smart people
- 401K matching
- great work/life balance"
"977","Very nice enjoy it very much"
"978","Nothing worth to mark it as good aspects.
It looks good, and people looks friendly.
Yet, it isn't the fact"
"979","Good environment (friendly), good transportation"
"980","Relatively relaxed culture.
Not many hard deadlines.
Relatively good pay for software engineers."
"981","- Young Work Environment
- Growth Opportunities
- Great Benefits
- Lunch Paid for 4 days a week
- Collegial Environment
-"
"982","Cab facility and food is provided, work environment is good"
"983","Great people and great place to start your career.  Continued growth and progression of company and its products."
"984","Friendly working environment, not too much pressure."
"985","Good Infrastructure
Good colleagues
Better additional perks"
"986","Lot of stress on quality"
"987","collaborative environment, good place to enhance soft skills"
"988","Overall good people and culture.  If you're able to find your way into the right group, it can be a great experience. Compensation is pretty good for the first few years given the work/life balance. Interesting clients and products. New president is a welcome change."
"989","office culture, work life balance, flexible hours, working from home."
"990","Great Benefits. Compensation is competitive. Employee stock purchase plan is great. Fringe benefits are nice to ok.
Work/life balance is great.
Usually feel like a valued employee.
Good opportunities to grow and learn right out of college.
Go, learn have fun at Factset. Then leave for something more interesting after a year or two."
"991","Great people.  Well paid.  Challenging and interesting work."
"992","Great benefits package, free lunches, flexible working hours, relaxed atmosphere, great opportunities to grow within the company if you work hard."
"993","-Good work-life balance
-NIce colleagues and working environment
-Health insurance benefits"
"994","You can enhance your skill set by learning various technologies. Communication between the remote employees is very nice. You get full support when you are stuck at some point in accomplishing your project."
"995","good work atmosphere, good lunch program, and flexible work schedule. Everyone was very friendly, and the software is a great product. The lunch program is a great benefit too."
"996","flexible working hours, friendly team, free lunch four days a week, health insurance, etc"
"997","great benefits, strong company. It is growing versus bloomberg and its competitors. Great work/life balance."
"998","culture is awesome, compensation is grand - they really take care of you, and values are fully shown in their actions, way they treat employees"
"999","Immense support from Teams, Lot of perks like Cab pick-up and drop. and lot more"
"1000","Constantly learning, great opportunity for growth, and always challenging environment due to surrounding colleagues motivation."
"1001","- Free shuttle service
- Free drinks
- Generous benefits
- Managers actually listen to ideas
- Regular peer reviews/performance appraisals with performance-based bonuses
- Employees are regularly updated about the market performance of the company"
"1002","Great people, good work/life balance."
"1003","Average salary. Good benefits. Friendly colleagues."
"1004","Pay: The pay, at first, when I joined FactSet was generous as a graduate.

People: The people on your level are the ones that make FactSet a great place to work. I can honestly say that in the time I have had here, it has been an excellent experience and I have never had tension with any of my co-workers. Many of whom, have become friends.

Environment: As a Software Engineer you are not client facing so are... able to feel comfortable in your working environment to get coding done. People are able to talk to one another and share ideas and have general discussions.

Technologies: FactSet, fundamentally built a lot of the tools creating in-house propriety technologies, however that is slowly changing and transitional tools and skills are being brought into the company.

Career: If you wish to have job security and a guarantee that you will be rewarded for loyalty - FactSet is ideal. Those who have been at the company a long time and moved into management are rather happy with their roles. I am unable to predict the future, but modern technologies are now being introduced to FactSet which may mean newer engineers have better opportunities."
"1005","Great people and culture with a good work life balance. Positive environment of a successfully growing company. Growing internal opportunities."
"1006","- Good Benefits
- Work / Life Balance
- Friendly Environment"
"1007","Its a good company where people are willing to work"
"1008","Everyone here is so friendly and supporting. One can learn a lot from this company"
"1009","Work life balance is good"
"1010","Best company I have ever worked for, they treat employees very well and value their work
Plenty of room to move upwards
Salary is on par with the street"
"1011","- Responsibility to get on with your own work
- Smart young workforce with strong teamwork
- Opportunities to travel to work with clients
- Very good place to start a career"
"1012","Can be part of all the software development stages from designing to testing , this will happen right from day 1.
Your ideas will be listened to .
Ever growing market share
Helpful teams ."
"1013","It's fairly easy to get a job at FDS
Free lunch
Great life/work balance"
"1014","Appraisal two times a year, Open door policy, Fun culture, Opportunity for growth, Subsidized lunch, 360 feedback, Training, Work life balance."
"1015","great people...they encourage a good work life balance"
"1016","FactSet has a good corporate culture and they try to provide great benefits.  Starting your career here can be great and is a fun place to work.  You'll get free lunch 4 days of the week."
"1017","Some of the best people (both in terms of software engineering ability, and personality) that I've ever met work at FactSet. The work provided by most teams is generally fairly interesting, and while this definetly varies from team to team, engineers get a lot of autonomy in how they go about solving problems. Work life balance was insanely good - it was completly possible to work 35 hours a week on my team, though... I usually did 40-50 because I'm a motivated youngster. Free lunch helps make the company more social. Their new hire orientation makes it super easy to make new friends, which is awesome for someone straight out of college and living in a new place. Benifits are good, urban office locations are all superb."
"1018","Great work environment, good people, great client exposure, location and perks"
"1019","Kind people to work with, great work/life balance, great benefit and free lunch."
"1020","Travel 
Great Exposure
Friendly Staff
Helpful people"
"1021","Very strong and supportive, ability to work from home and weekend off"
"1022","6months salary appraisal, flexible work timing, good people in india"
"1023","work-life balance
challenging work
laid back culture
good health insurance and other benefits"
"1024","Nice work culture,good support from management ,Good facilities"
"1025","Easy internal job promotion. Paid vacation leaves. Medical benefits. Mutual fund for employees. Regular career growth training programs."
"1026","-Good Employee facilities like free pickup and free drop,free food.
-Flexible working hours.
-Work Life balance."
"1027","- A very young culture in Software Engineering (most hires are straight out of undergrad)

- Great opportunities to develop yourself at the start of your career

- Talent at FactSet is actively recruited by companies like Google and Facebook.

- The cons won't directly affect the early portion of your career at FactSet"
"1028","Flexible on the time schedule"
"1029","Casual attitude where we can relax and focus of work,  can address issues openly with managers and HR, free breakfast and snacks. Good growth opportunities as hard work is recognized and compensated."
"1030","To improve a knowledge on financiaal statements"
"1031","Great place to start your career.  Good training and development during your onboarding.  People are great, and many are right out of college so if this is your first job out of school, it's nice to have most of your peers in the same situation."
"1032","FactSet has great benefits including 15 vacation days in your starting year, kitchens on every floor stocked with healthy foods and drinks, discounts on local gyms, great health care and they pay well too."
"1033","FactSet offets undergrads a great first job out of school.
- Interact with jr analysts all the way up to c level execs
- plan your own travel schedule as a consultant
- little to no micromanagement
- free lunch, collegiate atmosphere, free snacks and drinks
- Interesting work with smart clients - as long as you take the initiative to go above and beyond"
"1034","Gain experience using a software application widely used in the financial world"
"1035","good working culture, subsidized food, beverages for refreshment to employes"
"1036","Relaxed working environment (although will depend on the team and projects).  Pay is reasonable/good for roughly 2/3rds of employees, pay is poor for the rest.  Employees are adequately resourced to do their jobs."
"1037","Great training, nice people, very good culture, easy product to sell. Great opportunities to travel and can decide your own career path"
"1038","great work place if you are junior and eager to learn Fixed Income valuation and programming, life is easy here"
"1039","There is a great work/life balance and there is a general nice feel around the place. There is not too much pressure applied and the compensation is OK."
"1040","Love to promote from within. Systems is respected but not compensated as well as software.
Great work life balance. Good benes for single worker or 1 working parent in family.
Like to make our own vs buying software from external."
"1041","Amazing work life balance"
"1042","I recommend this company for Fresh Grads for the reasons: 1.)Very light working environment (at least in Fundamentals Dept.) 2.) Managers are approachable. 3.) Free Shuttle Services (if you are in mid shift you will be brought home to your house and if in GY you will be fetched from home. 4.) Work Life balance. 5.)The company consists of young work force. 6.) Free drinks in the pantry"
"1043","No work pressure , Some perks"
"1044","Great people, and great corporate culture. Compensation is good if your work is recognized, which can depend on your manager. Great place to work right out of school if you are not sure what you want to do in finance."
"1045","Lunch, Less stress, Good team, parties"
"1046","Work-life balance
Freebieees
Good working environment
Freedom
Care for employees
Good benefits"
"1047","Lots of freedom. Free lunch, coffee, snacks and drinks. Social events. Good work environment."
"1048","work-life balance is cool...
Not much to grow..."
"1049","Ermutigt CFA, freundliche Atmosphäre, viele junge Leute, man entscheidet selbst, wie man seine Arbeit macht, flexibles Arbeiten."
"1050","People , everybody is really friendly. Lots of team outings and social gatherings."
"1051","Good health benefits. Stable place to work."
"1052","Good salary and benefits. You get to work with smart and friendly people. Great spot for one to two years of entry level work."
"1053","Flexible work hours, great culture and people. Free lunch! Good benefits. Easy going culture."
"1054","Not much work pressure. Good benefits."
"1055","Great benefits, develop a great network in the financial community, given a lot of responsibility early in career, community service, free lunch"
"1056","culture, people, free lunch, work life balance"
"1057","Very smart people building world class products.  They are very employee-centric and invest a lot of time and money into employee development.  I worked there for 5 years and always felt proud to call myself a FactSetter."
"1058","Good benefits, free lunch 4/5 days of the week, increased responsibilities given to you if you are able to prove abilities; work life balance was ideal as most of the work days was by and large 9-5."
"1059","those interviewers are very friendly"
"1060","-Company reputation is actually good in terms of services and work environment. Work is not that stressful unless you have a hard to please manager. Company is not strict with time as long as work is done. Employees may be able to do other things or activities outside work (i.e. attending short courses, studying, etc.)

-Time is their best asset 

-They now offer support for the deserving employees who want to... avail CFA exams

-Dependents are now covered by medical reimbursement."
"1061","Work-life balance
free lunch perks
great and nice people
a lot of stuff to learn"
"1062","Several career options. Guidance along the way."
"1063","Excellent avenue for learning new things"
"1064","Increasing number of vacation days
Free lunch 4/5 days a week (almost free stipend in $8, many meals go over)
Friendly co-workers
Great new e-learning modules
Decent salary increases year to year, above inflation rate, but at times use small bonus in place of salary increase.

It's a great first job. Consultants and Engineers get training before starting."
"1065","There are many pros to work at FactSet , the people are nice and Helpful.
There are no long working hours and there is ample time to spend on oneself."
"1066","Work-life balance, office culture, Benefits, People, HR, Infrastructure, Support"
"1067","very good benefits package, competitive salary, responsive middle management, some strong leaders in upper management, quality was a primary focus in lots of areas"
"1068","Excellent training and great colleagues. Given early responsibility."
"1069","Friendly environment. Lots of responsibility given early on in career. Good work-life . Plenty of training, support and development."
"1070","Opportunity to gain experience and grow professionally. Excellent training"
"1071","free lunch, community events, nice office park location"
"1072","It is pretty hard to get fired from FactSet which can be frustrating for top performing employees."
"1073","positive work environment, employee benefits, Non-accountable services to employee, corporate ethics..."
"1074","The people are great. Get to work with some of the very best in the fintech industry. One of the few vendors where sales work hand in hand with consultants and build strong teams. The starting salary is second to none and the kitchen is always stocked with goodies!"
"1075","Great place for the beginners. Nice and flexible management to support employees."
"1076","good work life balance
good culture"
"1077","Good place to start a career as they make you feel like you're part of a team... very collegiate feeling. There are some very smart people that work at the company, but a number of them are on their way out fed-up with indecision in some areas of the company."
"1078","- Good work environment
- Half-yearly performance appraisal
- Very helpful peers"
"1079","Pick n drop
subsidised food
free breakfast/snacks"
"1080","good company location, friendly crew"
"1081","The culture is great, you are treated like an adult and given plenty of leeway. If you do your work and meet your deadlines then you'll be very comfortable at FactSet."
"1082","most of the people are great to work with"
"1083","Good work-life balance, most people leave by 6:30"
"1084","Work life, given a ton of freedom"
"1085","Low pressure environment that lets you work 9 to 5 if that's your only priority"
"1086","Personal growth,
Office culture and environment(Good work-life balance)
Working in new technologies, specially open sources if needed."
"1087","good competitive atmosphere.
good snacks and lunch"
"1088","We get paid lunch 4 days a week"
"1089","Good Work Environment!
Wonderful Managers(Atleast in my Case)
Every opinion matters and is addressed!
Half-yearly Hikes!"
"1090","Good work culture, dynamic, youthful with a strong sense of ""everyone in it together"".  Lots of social interaction, both in the office and with evenings/lunches out"
"1091","Excellent culture and benefits, great deal of responsibility early in career"
"1092","Training provided for us very good"
"1093","Very good exposure to financial domain and challenging tasks"
"1094","young staff, laid back culture. good (perhaps too good) work life balance, training in london"
"1095","Zeer goede kennis van distributie kwaliteiten"
"1096","FactSet used to be a company that people would stay at for years, but things have changed. It has grown and does not have the same small company feel or growth. Management is more concerned with satisfying the market and stockholders over investing in the long-term future. If you are out of school, it's a great place to get a job, learn, gain exposure to great clients, take your CFA and move on (don't stay more than... 3-5 years regardless of what you are promised).  Life/work balance is great as are benefits (lunch, insurance (keep in mind if you don't have a family the insurance isn't as valuable), CFA payment, vacation. People are also nice though you don't always get a sense of what is really going on, very hush hush and no one is direct."
"1097","Gives a chance to learn something new"
"1098","People, Culture, Broad exposure to financial world, meeting CIOs, CEOs on their level from the start, impossible to get fired"
"1099","Initial training of 6 weeks
Great level of responsibility given to consultants/account executives
Great team spirit"
"1100","Free lunch, locality, work, life balance. Summer fun. The volunteer work FDS does.  Salary isn't  bad.  Training is very intense."
"1101","Great working Culture
Management
Employee supporting HR policies
Employee engagement activities
Fair and transparent performance management system
Employee opinion counts
Open door policy
Flexi work timings"
"1102","Le développement des compétences, une manière de travailler structurée, une culture d'entreprise"
"1103","Its been only a year since Factset was established here in the Philippines and for a new company in this country it is doing fairly well in starting the business. From recruiting to integrating as a new information business in the Philippines. They also prioritize benfits over the basic salary same with other factset branches and offer free drinks, well there's a limit to the drinks you can take (about 3 is the... maximum)."
"1104","Nothing to say about the benefits except fooling employees with childish gifts for motivation."
"1105","free lunch, fun employees, great location"
"1106","Great opportunity have a lot of chances to grow within the company"
"1107","Good work life balance, acceptable pay, good benefits and perks. Great coworkers at all levels.  Fun and energetic work environment.  Offers incentives to take the CFA and pays for all expenses."
"1108","Company helps to obtain certificates"
"1109","Free lunch, stock purchase program, CFA program, 401k, benefits, young employee base"
"1110","Work life balance. Friendly people. Ample physical cube/office space."
"1111","work life balance
opportunities to learn on both development level and product level"
"1112","Own boss, interesting work, financial markets, client interaction, work life balance"
"1113","- Lots of responsibility right from the start
- Work with great, highly motivated people in a great culture
- Management cares about your success.  Your success is their success
- Free lunch program
- Great benefits and perks (health, vision, dental, gym, CFA)
- San Francisco office is in great location, the heart of SF Financial District"
"1114","people are really nice here"
"1115","- Work and life balanced, Laid back
- Free snack and beverage"
"1116","Good benefit programs.  Stipend for lunch 4 days a week. Clean office spaces."
"1117","Competitive salary. EXCELLENT benefits package. Very accommodating hours (when appropriate). Many very skilled, intelligent and pleasant co-workers. Heavy emphasis on training and development; if you don't have a skill, but you wish to develop it, you can find resources at FactSet. If you are good at what you do you will succeed here."
"1118","Great people to work with. All fun loving humble engineers."
"1119","Opportunities to learn all about finance and the financial world"
"1120","one of fortune's best 100 company to work for"
"1121","Ability to work well with people in a stable environment."
"1122","1. No micromanagement
2. Varied project assignments
3. Treated like an adult"
"1123","Flexible work environment where hard work is rewarded"
"1124","good work life balance,perks,free lunch,good to start career here."
"1125","Value to the improvement ideas and encouraging the innovative thoughts of the employee"
"1126","Free lunch in the cafeteria. Indoor parking. Norwalk is a pretty cool city."
"1127","Great Work Culture
Perfect place to start a career
Good Work Life balance"
"1128","Perks
People
Work Life Balance
Free Lunch Mon-Thu
Interesting Work"
"1129","Good work environment...cafeteria..cab facility...friendly people.."
"1130","Good corporate exposure for the new aspirants to start their career."
"1131","FactSet generally values its employees.  People are treated with respect, managers are flexible, and you are given great opportunities right from the start.  For a recent college grad, the Consultant role teaches a lot and helps one develop important professional skills."
"1132","We can speak with at any level management directly. Work culture is Excellent and employee recreation programs are also very good."
"1133","Organisation have good work culture, better facilities like transport, food,etc."
"1134","* Good benefits: 401k, healthcare, free lunch four days a week.
* Good location in Midtown.
* Quiet office.  You get your own cubicle with lots of space.
* The technology stack, while antiquated in some areas, is very well organized."
"1135","Great work-life balance.
Great opportunities for professional grow if you are in the right team/product.
Good medical and dental insurance.
Good corporate culture.
Good perks, free lunch in cafeteria on Mon-Thur, snacks, sodas and so on."
"1136","Culture is overall strong and positive but varies by office. The people are extremely nice, rather smart and collaborative. Like everywhere, if you are really good you can kill it here over the long haul. Middle pack performers probably lag industry peers and the bottom gets flushed maybe a little too slow. Benefits are very good, cash pay is OK, but stock options are the key driver of wealth creation here. And that... takes time.
Senior Management is very capable and aided by a solid revenue model.
Overall, great risk/reward career opportunity."
"1137","Challenges, Compensation, and Community.  I really loved working with the people there and overcoming tough technical challenges."
"1138","very good work life balance; nice coworkers; no pushing; soft deadline; free lunch"
"1139","Good work life balance. 
Can learn a bit of development as long as you are a ""yes"" man."
"1140","Interesting work, free lunch, nice offices with strong employees"
"1141","Awesome employee friendly culture, Nice perks like mobile phones, transport facility and data connections, Smart People to work with, Good work-life balance, no politics, Flexible working hours, Direct client interaction at times"
"1142","Great work experience and environment"
"1143","Great work/life balance.  Office clears out at 530.  Company tends to hire people out of college (pro if you're out of college).  Lots of heavy drinking with peers.  Do not have to work hard/ stay late/ think outside of the box.  Compensation is very tight, and recognition does not sync with intellectual capital, or contribution.  Will look great on a resume for a few years of experience, or while you find another... role with a client.  After you've been there for a bit, many come in late, lie about appointments in calendar, or work from home.  If you can get through the interview process, and seem to fit in with the culture, very easy to make a few key contacts, pretend you are an asset, and never have to really work.  Especially when you can choose the people who peer review you."
"1144","Work life balance, work culture"
"1145","Young office, very laid back, everyone is pretty much right out of college. They give you a good amount of responsibility fairly quickly."
"1146","FactSet has a great business model"
"1147","1. Best place to work.
2. Good corporate culture.
3. employ satisfaction is well and good."
