"","x"
"727","Pay seems opaque and arbitary. As a manager, hard to reward top performers without punishing the 'merely' decent. Metrics are important but so is the story behind them. Sometimes feels like 20% of the people do 80% of the work.
Increased willingness to cut corners to get product out the door."
"728","Work can become monotonous
The complacency can get scary"
"729","Work isn't that ""sexy"" unless you like financial markets"
"730","Pas d'inconvénients. 20 ans chez Factset est pour moi cela reste un très bon moment de ma carrière."
"731","FactSet is in Norwalk, CT. It is only good for people who are living in the towns along South Highway 15. Traffic is a concern if you are living in other areas."
"732","At Management levels, there is a over-control and lacks flexibility to explore and experiment. Even a simple idea has to be sold to minimum 5 different people with varied thoughts to finally have it implemented within your team. 
They breed few Ops managers who are content experts, however unfortunately lack management and people skills
Need stronger HR policies and practices."
"733","Salary needs to be more competitive."
"734","Taking calls on the helpdesk gets old very quickly. There aren't any real opportunities to move into investment management. Pay is slightly below industry rate"
"735","management is friendly, I can not remember any"
"736","Low pay. Not marketable skills as the tools are mostly inhouse."
"737","They mostly hire people straight out of college and train them the way they want them. Consequently, as an experienced engineer, I didn't have much opportunity to work on new things. I got stuck in a boring group working on boring libraries. I asked to be transferred several times to no avail. Since most of the people don't have much industry experience, they make some stupid design decisions. Everything has the... ""must be built here"" syndrome, including the web servers that run the new application infrastructure. That's just asking for security issues. The pay is not quite competitive for experienced engineers."
"738","The interview process was a giant lie, they go on about how you will have a great work/ life balance and only work from 8:30-5:30. In reality you are working at the office until 7pm or later most days. On top of this you also have projects and client work you have to take home and work on in your free time and weekends. They constantly schedule meetings during your lunch hour, which you don't get anyway because you... have so much work you are expected to always work through it. 

The job role itself is a glorified call center agent with you often feeling you are chained to the desk. (This is not a finance role, no matter what they tell you.)They scare you to make you feel like you can not go on ""not ready"" making you feel like you can barely nip out to go to the bathroom. This only gets worse after Accounts Academy, you will now have 8 hours of phones a day plus clients. Every minute of your day is taken trying to juggle clients requests, phones, schedule client meetings, then manage trading your phones so you can go to these meetings.

Management is terrible, they lack communication and management skills. They promote in FactSet for how long you have been with the company not with what skills you bring to the table. Meetings with your manager can be painful and they take every opportunity to criticize your work.

If you want to work in Finance go somewhere else, no one knows what FactSet is, this job has very few transferable skills to help you get a job elsewhere. After being a consultant for 2 years you only have two career options in the company; move into Sales or Product Development. Most people are looking for other positions well before this. Most consultants I spoke with have one foot out the door after Accounts Academy, this is when they all realize the job, stress, and workload are not worth it. 

Do NOT work here, go somewhere you will feel valued, appreciated and intellectually stimulated."
"739","I can't think of any. Bigger pay, perhaps? Other venues for the holiday party besides Sofitel?"
"740","less compenstion, no carrer growth, Senior managment not at par"
"741","Career Progression is quite difficult, with over 30 competitors for the next step up and openings for upward progression is quite infrequent.
Also, compensation is not competitive in comparison to others in the same industry with up to 40% or more lower than the industry average."
"742","- Large client load along with call center duties leads to a high stress environment (despite what they claim about a great work/life balance)
- High turnover
- Managers micromanage but are disconnected from your actual workload
- Little room for career growth

I couldn't have been happier to leave FactSet."
"743","maximum people get the salary will low at starting but it will increase in future its depend up on the people stability & hard work."
"744","Though you are given the title of consultant, this job can feel more like glorified IT support. Though you are given a lot of exposure to the finance industry, you are only involved with a very small part. Though the starting salary is very high and you are reviewed every 6 months, there are no pay jumps if you end up receiving a promotion. If you are ambitious, you better be interested in a career in sales. If not,... this job can feel like a dead end."
"745","Take what they tell you during the interview process with a grain of salt. They sell the position as more of a role involved with the Account teams and Sales process when really you are a glorified help desk/call center employee with double the work. Client's calling in to Support desk are often rude, arrogant, and unappreciative of the great work done by the consultants here. It can get very stressful and... aggravating handling 15-20 calls a day in which you are doing a lot of the work for your clients or answering mind numbingly easy questions. 

Management does little to inspire and motivate workers and will take any opportunity they can to criticize your work. Reactive is the best word to describe your day to day tasks as issues come up and clients call with problems. If you do not handle stress well DO NOT take this job. 

Promotion is done by how much time you've worked there not the quality of your work.  If on paper you do not meet the length of time required fill position, you will not have a shot at moving up regardless of qualities. Mobility is very rigid and turnover is relatively high."
"746","Need to have more transparency into compensation and opportunities in the future."
"747","- low starting salary, older workforce"
"748","High turnaround due to relatively low salaries, differentiation of salaries between high performers and low performers is small, difficult to advance after initial 3 years"
"749","Starting to feel like a big company, not as nimble as it once was. Can be run a little too conservative at times."
"750","no increase in ctc,no defined career path,lots of backdoor guys"
"751","I must mention first that what happens with you in a company is much more strongly tied to the team you work with rather than the entire company especially if the company is very big. 

1) The engineers don't have a lot of say. Things run the way they already are. Less innovation. More support work. Less development work. 

2) Things move really slow. Months are spent in discussing the specs. 

3) Very few... people from Computer Science Background and those who understand the difference between doing things and doing them optimally. ""Get the work done fast and asap"" is the cry. 

4) No ""Code Reviews"". Less focus on Unit Testing.

5) Too much hierarchy. You join as Software Engineer I, then you become SE II then SE III and then Senior Software Engineer. Also, there are no strict guidelines that you can follow to change your CPP level. It is your manager's discretion.

6) Too much politics"
"752","Limited career advancement opportunities
Little or no bonus"
"753","Legacy codebase support can create a lot of burn out"
"754","Average Salary. Less opportunities to go out of India no matter how well you work."
"755","Mid/senior consultants are under valued, low pay for responsibility load, management on consulting side is scrambling to keep morale high"
"756","Starting pay is very low."
"757","Minimal opportunity for true, long-term career growth. On-paper promotions can take years, despite increase in responsibility and workload"
"758","Cannot come across challenging work or opportunities that can change the course of your career."
"759","It can be very stressful"
"760","- Language premium is not that high compared to other companies
- Work eventually gets monotonous and repetitive; in some cases, being promoted just means doing more of the work you've already been doing
- Unnecessarily troublesome policy for sick leaves. Even if you're just absent for one day, you have to submit a medical certificate. I understand that they want to prevent people from abusing their sick leaves,... but it's a bit insulting that they don't trust employees enough. It can be unnecessarily troublesome to go to the doctor when you're already feeling quite unwell.
- Having to detail what you did at the end of each day (down to the last detail - including how much time you spent doing this or that) shows a lack of trust in employees."
"761","Is very underprepared for the FinTech industries future challenges. Re-organization has been a mixed bag, with some terrible people promoted."
"762","Talent doesn't come cheap - pay the top performers well to retain them."
"763","-it sometimes may require long working hours
-your learning curve starts to decrease after a couple of years
-bad location"
"764","Unit tests."
"765","Debatable if this is a pro or con, but lack of startup culture. We don't have ping-pong tables or anything like that, but maybe that's a good thing. I wish it was just a little more though, for example, we only do a hackathon once a year, and participation isn't super high."
"766","Growth has led to no organization. Roles are not strictly defined. They tell you your only going to be on phones for 6 months but you are taking angry and mind numbing help desk calls way past your first full year in. The majority of the time is spent being reactive, teaching software, and cleaning up peoples messes. When you do get the opportunity to get in front of a client half the time they dont use FactSet or... dont have time. The new factset coming out is going to open up a whole new bag of challenges."
"767","1.lot of work pressure 
2.no growth  
3.less salary but more work to do."
"768","no disadvantages. no bad habits."
"769","No recreation room in the office."
"770","So far didn't identified and expecting nothing will change in future as well"
"771","Starting salary not competitive in San Francisco."
"772","in general, firm is often more reactive than proactive"
"773","Please give feedback.give updates to people on what is going on.this sometimes creates speculations to people on the floor.this also triggers people to do something drastic."
"774","-Food isn't great, sort of standard cafeteria quality. Lots of options, though!
-Absolutely massive codebase makes new development very difficult
-Some resistance to new technologies, though this is improving"
"775","- bad leadership
- poor feedback to employees
- compensation is low compared to other places
- antiquated/inhouse technologies"
"776","I don't know any inconvenients I think it's good"
"777","Prejudice. And no object opinion to employees. Crony especially for some people want to be promoted.
It may only be some special manager which I am unlucky to meet with. Yet, there are no objective opinion and so subjective opinions can knock you down without any reason."
"778","Have to board the cab early those who stay far away"
"779","Out-dated technology.
Decades old code base.
Boring.
Is a mediocre place to work in comparison to other options for a talented software engineer."
"780","- Sometimes difficult to finish projects that require input from other departments due to selfishness"
"781","No growth, very low pay, overtime throughout the year"
"782","Compensation is a blackbox no one will speak on.  Good luck getting information on your prospective pay levels or bonus eligibility (even if you get a promotion)."
"783","Poor Management
Low compensation
Bad Transport facility"
"784","Offshore office is not treated equally."
"785","compensate your top talent before they all quit, and stop telling them that their futures at the company look bright when you can't show them how much they're valued."
"786","No clear compensation incentives for taking business risk. Up until recently, the old boys club had held on to senior positions for 2+ decades. The company is run with an intense focus on the shareholders (could be a pro depending on where you sit)."
"787","Undocumented code, old technologies although there is a strong push to move to more modern framework."
"788","First 2 years you can have great growth and learning. But if you aren't on the right team, you'll hit a ceiling where work stops being interesting or challenging. You'll settle into the same ho-hum routine. To break that, you need to switch groups or companies.
Connecticut, you love it or you hate it. I hated it."
"789","Senior managment slightly disconnected.  Heavily engineer based."
"790","smaller office so can be a limited choice of career advancement but ability to transfer to other offices is available and positions can be created for you."
"791","-Might be hard for career growth
-Work itself (research analysts) is monotonous
-Could be hard to transfer to another company unless its in exactly the same industry"
"792","Though company has 2 PA cycle a year the pay scale is less and management does not understand the value of senior employees."
"793","The review process is flawed as it doesn't leave you feeling motivated after the fact. Compensation is more cut and dry this is what you get, instead of really reflecting your how well you complete your work."
"794","legacy code with lots of dependencies that you can't just delete and rewrite. but things are changing bit by bit."
"795","very siloed company. very little variety in projects. slow promotion process. Middle management has the tendency to nitpick and are not very good at managing people."
"796","can be boring at times"
"797","It varies from team to team but, in my point of view, Compensation offered for the work we do is not in par. Lot of work pressure"
"798","Growing and change can be scary to some but provides a lot of opportunity"
"799","- Limited opportunities for career growth or change. I think they prefer external over internal hires.
- They generously increase your salary, but there are much more better-paying companies out there.
- The work quickly becomes repetitive (I have been working here for only less than three years)."
"800","Don't bother working harder than your colleagues - you won't be rewarded for it."
"801","Some managers are not people oriented."
"802","Pay: After realisation of the competitiveness in other companies, I realised pay here is definitely not matching software companies in London. As years went by, I realised that people in other companies were receiving bonuses and also larger pay rises which made me sceptical of the salaries here for Software Engineers. Alongside that fact, in company wide meetings we were all told that Sales would receive a... ""Chairman's Club"", which meant they would have luxurious settings in Europe, US etc for meetings when they met their targets - meaning Software Engineers were angered and frustrated by this.

People: Regarding the management, it seems managers are not assessed, they are given the role of manager when they have been here for some time rather than actually accessing their skills. I think a real interview process is necessary when deciding who should become a manager - not word of mouth or ""You have been here some time and proven you're a good Software Engineer"", leading code and people are two different things.

Environment: The company promotes a start-up culture but that is beginning to fade as policies are being put in place that is beginning to remove this kind of culture. 

Technologies: As a Software Engineer that had been in the company for many years, newer, transitional, technologies are now being brought into the company which I do not have much experience with - meaning when looking for new career choices in Software Engineering they are limited due to the older legacy technologies where most of the time was spent when coding. 

Career: Motivation is key, unless you are self-motivated, work can become mundane. At times exciting projects arise but if you demonstrate that you are a trustworthy employee, the company will rely on you to do tasks that are irrelevant to your personal goals and achievements you wish to reach."
"803","Non-transparent compensation system. Decent salary with little no chance of commission based bonus."
"804","- Limited Experience and Growth"
"805","shifts, food in cafteria is that much good"
"806","Steep learning curve, lot of responsibility fast"
"807","Don't have many opportunities to work on challenging projects, so it is not good for career development. 

Although benefit is good, base salary is low, and there are no bonus and stocks.

Great performers are not well rewarded. Their annual salary raise is only 2%-3% higher than ordinary people.

Immigration policy is disappointing. You usually need to wait for more than 3 years to start green card... application after you start working, and you might pay money back if you leave."
"808","Salary
No employee development
Limited career opportunities"
"809","ok"
"810","Very bad work culture, especially how indians are treated by us counter parts and no transparency in promotion"
"811","Salary not as high as competitors
Could have more engineering training opportunities"
"812","Less compensation..Apart from compensation I found no cons  at work"
"813","Politics with upper management. They tend to follow seniority when promoting people. Stressful quarterly peak seasons which require you to render overtime up to 2-4 hours a day. Not so up-to-date software and tools are used in performing jobs."
"814","Review the performance appraisal plan and provide substantial hikes."
"815","- The company is transitioning into a large company, and is struggling with how to manage the transition

- Upper management doesn't know how to handle employee feedback. Speaking up about problems can lead to negative consequences, especially if it points out issues your management chain is trying to hide. 

- There is some resentment of software engineers by the non-engineers at the company (who make up most... of FactSet's workforce). The resentment stems from the fact that the engineers are paid more despite having lax dress standards and flexible hours. Software Engineering's management doesn't know how to deal with this problem.

- Complaints about the ""old boys club"" from other reviews are still valid."
"816","Not well organized in department"
"817","Quality of the food in hyderabad office is poor, several times there were bugs found in the food and people fall sick occasionally. 
Professionalism is less, most people don't know how to behave in a workplace and can get annoying over time.
Hyderabad top management is not very proactive, seems lazy and barely tries to connect to people.
NO employee lounge, cannot relax anywhere.
Less coffee machines, so need to... wait all the time.
quality of chairs is bad, overtime can get severe back aches'
No private vendors in cafeterias, just lunch is provided. Snacks can be bought only in day time, for night shift there isn't any.
Compensation is less when compared to other companies.
Leadership in india is clueless, looks through rose tinted glasses.
No perks."
"818","Rotational changes in job shifts"
"819","If you aren't an engineer, expect to develop a career in sales.  Not many corporate jobs available."
"820","review season is twice a year and one person reviews you. once a year the review counts. that one person decides your career course at factset. its a very politically driven set up."
"821","- Feels like account executives are babied for a year or two with little responsibility before moving to real sales ($)
- Comp is certainly below industry standard, especially when compared to smaller companies in the industry
- Promotions seem to set you back to square one instead of further build up your credentals in terms of company's internal ratings system"
"822","Too many levels of management that eat up compensation benefits"
"823","no bonus, no allowances and extra benefits"
"824","Most senior posts have been filled by those who arrived when the company was its in ascendency,  so much of the management is poor.  Compensation review process is subjective and will depend on as much on the team that you work for and your relationship with your direct line manager (and his relationship with his manager) as your own concrete contributions.  A lack of transparency across the board.   Internal... documentation is poor at best, non-existent just as often."
"825","nothing much to complain really, the menu for snacks and drinks has not been changed for years,  also wish the company could open an other branch in LA"
"826","Career Opportunities can be limited and it feels as though there is not a complete meritocracy in place, and people who have been here longer, get the promotions."
"827","Glass cielings are evident in systems."
"828","Legacy tools are going to become a huge problem over the next few years - management tends to ignore these issues
Some teams are amazing to work on while others can be terrible"
"829","Not for people with work experience as the salary is low."
"830","Pay is comparatively less when compared to other product based companies"
"831","The clients can treat you poorly sometimes and its not a true consulting role. You have the opportunity to get in front of clients right away and often, but not management consulting, more of a client support role."
"832","Salary is only the main drawback."
"833","You cannot do anything if you have problems with your team leader.
Your voice will never be heard unless of course you are a manager.
Inconsistent policies and unfair treatment within the organization.
The last say will always be from higher positions.
Low compensation"
"834","Lots of proprietary, non-free software make it a challenge for newcomers. Lots of old, dated, proprietary code that's difficult to maintain."
"835","Unterdurchschnittliche Bezahlung, Bonus hängt völlig vom Management ab."
"836","Great company to work for , love to have Table tennis ."
"837","Managers do whatever they want to your schedule. You could be working 6 days straight or thrown to overnight shift in the blink of an eye."
"838","There doesn't seem to be much of a company vision, and that's somewhat expected given the nature of industry. Lack of learning opportunities. No culture. This all leads to a somewhat unmotivated workforce."
"839","Lower pay than competitive companies. Freedom and flexibility at times leads to lack of structure."
"840","Favouritism and biased ness to some extent. HR function does not have much say in the matters. Growth opportunities are very limited."
"841","Change in leadership, lack of loyalty, below average compensation, constantly reorganizing departments, tons of internal politics, much of the office space is outdated"
"842","old and out-dated technologies, a lot of meetings"
"843","As with many small companies that are selective with their hiring to protect the corporate culture, once they start to grow and get bigger there is risk that the corporate culture changes or is diluted and also that with expansion comes execution and integration challenges from acquisitions, etc.  There was a bit of that towards the end of my time at FactSet and from what I hear it continued for a bit.  Although now... things appear to be stabilized.

At the time I was there, there was not a clearly defined career path for most positions.  They did not have even any titles that could be given as a sign of progress or promotion.  This was a problem for many employees."
"844","Compensation is below market; it is apparent that some people have been in their roles for years (and perform poorly/flat trajectory), but over the years have just been parked in one role and will never move out of that space for the rest of their tenor with FDS; career growth can take years as it is more political than any thing else (as management structure is not flat, and promotions can not happen until end of... fiscal year and need to be approved by upper management)."
"845","-monotonous job and very limited growth in terms of skills

-no training or learning opportunity outside the country

-hot desking

-I hate that they changed their sick and vacation leave scheme. It's a bit inconsiderate to have a medical certificate for one day sick leave. It is not every time that we need to go to the doctor just to have us check for something that can be treated obviously with proper rest... and paracetamol. It is very stressful for an unwell person to go to the hospital/clinic and to wait uncomfortably for his/her turn in the doctor's office just to secure a medical certificate. I was even reprimanded by a doctor one time when I went to him in a sickly state just to secure a med cert. In the end all I got was an advice to get plenty of rest, water, and some paracetamol. Now just imagine the inconvenience it made. I just hope that someone would end the stupidity of requiring a medical certificate for one day sick leave.

-a day off from work should be filed one week earlier. it's a joke, right? A week of vacation leave should be filed a month earlier...WTH. And oh, emergency leaves are limited to two per year. Like, is that really a probability? 

-I won't consider free sodas to be beneficial. They are unhealthy. I think everyone would appreciate if they could change some artificial juice drinks to bottled waters instead. Water dispensers are not really clean."
"846","It can be political and very high school like at times."
"847","compensation level is below par industry standards"
"848","Vacation days are not rolled over, some managers are more lenient, but it depends who you get.
No initial training for product developers or for internal job switchers and expected to learn via RPDs. Consultants are help-desk and many PDs do QA instead of getting to do more interesting aspects of the job so their skills are not maximized.
Many roles are being off-shored

Employees promoted based on time with the... company so that many managers do not have any management skills and do not know how to work as managers overseeing a team. The company tries to give them training, but managers behave the same after the training. Managers do not motivate staff and do not help them grow by giving them added responsibilities.

Many employees are moved around since the company has a lot of restructuring. This increases the likelihood of employees leaving or of HR pushing them out due to not enjoying their new roles, teams or managers. For example, some people with 6 years at the company may have 6 different managers in that time. Terrible managers stay with the company even with bad reviews because of the time they have put in while good employees get pushed out if the manager does not like them. 

Advancement is limited particularly around 3-5 years with the company.

Tuition reimbursement is a lie. Some teams can use it and others cannot but their isn't any clarity about the rules to request the funds or who can get it. Apparently their is a sort of wait-list, but it isn't posted so no one knows who is on it or not allowing for preferential treatment of certain employees to get it. In addition to the ""list"", your manager also has to approve the course as being directly related to your role, which some managers may not do even when your role requires the information from a job related course. The company prefers that employees work on the CFA although it can be less related to our job then a particular course."
"849","The only cons i can think of , is regarding the compensation and benefits.Sad but true ,when you know your friends are earning much more than you."
"850","Scope of technology usage in some projects."
"851","plenty of inertia, some middle managers lacked stomach to report problems up, product development function lacked innovative aspirations, suffered from feature-itis, in general the primary product is facing pricing pressure as a result of a lack of innovation"
"852","Depending on career aspirations there might be more of less opportunities."
"853","Unless you are planning to follow a sales career or become a consulting manager, consulting jobs can feel like a dead-end"
"854","Company growing pains. Transitioning to a larger company"
"855","not really anything that comes to mind"
"856","FactSet has a great way of hiring entry level employees right out of college and manipulating them to think this is the best place to work on the planet where they have no perspective on how other companies will operate.  They distract them with things like happy hours, free lunches, vitamin water in the fridge, etc. where the hardest workers continue to get pushed harder and are significantly underpaid relative to... competitors.  They can also easily be distracted by internal politics for advancement opportunities meaning they will promote the more senior employee instead of properly staffing positions where qualified people with proven track records should be considered.  Promotion decisions are generally decided before the opportunity presented to the general pool of employees."
"857","less opportunities in personnel growth, research to be done to a bounded environment..."
"858","Management are unprofessional right until the very end."
"859","Takes longer than expected to grow. The compensation needs to be improved."
"860","limited scope for career
less package"
"861","Technology choices are old (VMS for example) and while they're trying hard to update, it's taking FOREVER. They will also make you fight for a top salary... you can get one, but they're not going to give it to you."
"862","- Workflow of any project is very slow
- Learning curve is ultra slow
- Management is disorganized"
"863","no much to learn, only regression testing
probation may extend to 9 months for confirmation"
"864","no free lunch on Fridays!"
"865","You'll have to deal with very old, obscure, poorly-documented code and procedures. Project deadlines are often unrealistic in regards to dealing with this fact and overtime is often needed in order to meet your goals. There is also a lack of advancement opportunities."
"866","ibanking model - work you until you drop to you burn out quickly"
"867","Career advancement tappers off once you reach a certain level."
"868","Pay, pay and pay again. Promotions based on tenure not qualification. Company would rather see employees leave than break their rules of no advancement within the company unless you've worked x amount of years."
"869","Unbelievably dead environment, low morale, no dynamism, high turnover, very distributed globally so 99% of interaction is by IM email etc"
"870","Apart from looking out for top colleges some of the positions\roles can be taken from good colleges from Local place like in Hyderabad."
"871","very less salary. almost nil growth opportunity."
"872","The fact that it is in Norwalk, and the commute is aweful"
"873","Lower Salary in accordance to Market Value.
Should have better mechanism to reward ppl who work harder than others do."
"874","Pay is not very generous, especially after the first step of your career there.  Company strategy seems to have hit a bit of a wall - growth is not as fast as before and the company do not seem to be aggressively searching for new growth opportunities."
"875","Starting to lose small company feel with growth"
"876","Long Hours and no proper policy"
"877","Not a place to have long term relationship"
"878","not sure if good place to develop long term career, the smarter ones leave the company eventually so you end up with worse peers.
factset says it's edge is the quality of the consultants (compared to its peers), but it's really not the case. i ended up being a client of factset after leaving, and my consultant is VERY (and i mean very, i need to chase up on every single request, even though it's very straight... forward) slow in response. the software is still great despite some bugs, but quality of consultants are really not up to standard."
"879","Niet te veel prestatiebonus"
"880","Management is very keen on quick fix to keep profit over any big changes that will help the company long-term. Pay is below market.  Middle management is a mere messenger, they do not have the power to really do anything else."
"881","Forces an employee to work hard"
"882","No career path unless sales, Motherly management unable to face tough problems head on"
"883","Work/Life Balance
Average compensation is below the market"
"884","Managers play favourites, they promote in length of time, not work ethic. There are many micro managers. There are employees there that do nothing all day"
"885","Nothing I can think of as of now"
"886","l'encadrement imposant rend parfois l'impression d'être au lycée"
"887","None that I can think of. Being a new company some adjustments must be implemented during each quarter before one company can fully adapt to its environment."
"888","1.You cant survive in factset without telugu.
2.Worst salary hikes.
3.Pure data entry jobs.
4.No other employers give chance to factsetter specially a factsetter.
5. Working with factset is just like destruction of your valuable time."
"889","I have nothing bad to say"
"890","In a transition period, lots of reshuffling.  Unorganized management.  Management priorities can be a little off at times."
"891","young employee base, (either way you look at it)"
"892","Compensation could be more competitive, and tilted more to reward performance."
"893","relatively slow on technology updates"
"894","hard to advance, demanding client,"
"895","- Top talent may leave for other more competitive opportunities with higher salaries
- Travel can be tiring (personal opinion)"
"896","- Nothing to add to your resume after even one year.
- Nothing to learn, because most techs that are used in this company are out of date. You have to get used to the old system. 
- If Green Card is critical to you, don't think about this company. After three years?? NO GUARANTEE!!
- No bonus, and stock option. Satisfied with your salary if you are a software engineer not senior.
- Don't imagine that you would... get good review from your manager for first three years. Even if you do your best, they don't care. It will depend on your manager, but it is hard to find a good manager in this company."
"897","Focus is on expense reduction, keeping the stock price up and pleasing research analysts instead of focus on innovation, improving, and customers.  Many poor managers in place because of connections vs abilities to lead and manage.  Risk taking, extra effort, and new ideas replaced by a ""cover your a**"", do what you're told and just exist."
"898","As with any software company, we are often asked to fulfill certain tasks without being given the proper bandwidth and time to complete them at an acceptable level. For instance, while it's nice for developers to be able to take their computers home, the fact is that the laptops given to developers often strain at having developer environments for multiple languages, the compiled versions of our product, Outlook,... and two instances of Excel open at once (this is not an unusual combination of programs that need to be open at a given time). Also, there is often a tendency to break away from the stated op plan and go chasing after relatively minor accomplishments. This doesn't strike me as happening much more than it would at another company, though."
"899","can't think of any right now"
"900","+ Upper management can't get their QA strategy correct
+ Timelines are arbitrary and poorly thought out
+ Some managers shouldn't really be managers"
"901","FactSet has made some business decisions over the years that have put it in the position of needing to hire more engineers than it can.
- What FactSet was doing 20 years ago was state-of-the-art. The environment that we operate in today is archaic. Engineers have to put a lot of effort in to simply maintain what we have. They also will not typically get experience in what is the industry standard.
- We can't... simply switch to what is state-of-the-art today because FactSet's clients do not like change. Over the years, bugs have become features. It is extremely difficult to make major infrastructure improvements, even if that means we fix bugs in the meantime.

Work-life balance is good, but more can be done to improve it.
- Many engineers have on-call responsibilities. Senior management and people in other departments do not appreciate how difficult it can be to work all night and then have to work all day.
- Having been at FactSet many years, I have seen perks diminish and go away entirely. I suppose these are natural growing pains, but I wanted to list these things anyway.
  - Home internet reimbursement for people with on-call responsibilities.
  - The ability to invite a date / spouse to the holiday party.
  - A summer picnic.
  - Lunch on Fridays.
  - The lunch subsidy is not increased for inflation.
  - Tuition reimbursement. (Used to be 100%. It went away entirely, then came back capped at what FactSet can deduct.)

These complaints are far outweighed by the positive side of working at FactSet. Overall, I am a happy employee."
"902","Growth will be ver fast upto Level 3.
From Level 4 growth will be very sluggish."
"903","It's not a finance job no matter how much they spin it.  It's a customer service role."
"904","I haven't encountered any negative experiences during my career at FactSet. Hopefully, this trend will continue and I will have only positive things to share."
"905","their schedule requires one to wait for an upcoming report.  Lots of waiting,down time."
"906","The compensation was not good"
"907","-Not enough internal career opportunities"
"908","need to be top-drawer technically, active weed-out process"
"909","Compensation. Except this factor, it's the best place to work."
"910","1. Global organization, but reins are centrally controlled. Most decisions are centralized and needs to be approved by the Exec Board
2. Salaries and Hikes have been the let down"
"911","For engineers there are a lot of proprietary technologies, such as the infrastructure and OS to deal with.  Some of these will eventually go away with the porting they are doing, and it largely depends on your team.  Many engineers never even have to use those environments in the first place, so it is something you can clarify before taking your position at the company.

My new manager and I had problems... communicating effectively for the three years we worked together, and again your experience will vary greatly depending on your team and your coworkers."
"912","-Tend to spread resources thin
-Too many simultaneous ""goal"" campaigns which are distracting
-Goals can sometimes be unrealistic, even for Pollyanna types.
-Either they jump into things or are slow to move
-They monitor markets and costs closely, so needs can go from just knocking on the door to running laps over your forehead before action is taken. Can create opportunity dry spells for both client growth and... employee growth.
-Salaries tend to be just high enough to make it annoying to leave without becoming a banker, but low enough that you want something slightly higher and know is available if you actively looked.
-They don't provide raises for promotions, per se.  Comp is reviewed every 6 months.  You are eligible for a raise when comp is reviewed."
"913","value your employees. Pay is too low.. do not low ball"
"914","Pace of action from senior management can sometimes feel slow."
"915","Old technologies, low technical ability, difficult interteam development"
"916","Transferrable skills in your dreams.
You hire excellent engineers to maintain data update systems?
You recruit from Universities and you haven't increased your starting pay for the past 10 years. Where have you considered inflation? Least starting salary in the Financial software field. 
The year you join, you are given a flat hike no matter how well you do. Justification is that there wasn't enough time to prove... your skills. 
So in 2 years, you would only have actually completed 1 proper appraisal cycle."
"917","Social life seems to be limited to job function - not much mixing as a whole"
"918","overtime and redundancy of work"
"919","1. Not enough room for advancement
2. Upper management sometimes does not consider new collection areas"
"920","Everyone is a little too close at times"
"921","salary is average.Its 6lpa.You do not have too much work to do."
"922","Timely delivery of things rather than concentrating on Quality"
"923","Only $8/day stipend for lunch in the cafeteria. Does not rollover when not used. No free lunch on fridays. Food is mediocre. Only 3 weeks vacation that doesn't rollover. Hi co-pays and deductibles on health insurance. Bare minimum of holidays off; Thanksgiving day, xmas day, New Years day, for example. No satellite days. Florescent lighting everywhere. Too bright and uncomfortable. Doesn't use cutting edge software... technologies and practices. Salary is below area average. Mostly hires straight out of college software engineers, so not a lot of experience in the talent pool to draw from. Overuse of C++ design patterns makes very unreadable code. ZERO policy for documenting code."
"924","Exposure to latest technologies is less"
"925","too much bureauacracy and admin work"
"926","Pay structure is not good...monotonous work culture...no scope for growth"
"927","Could not find any thing wrong"
"928","After a few years in that role, you either settle into a routine role where you stop being challenged, or  you leave the firm.  For people who like to be challenged, leave the firm after a few years.  If you want to do the same thing every single day and not be challenged at all, stay."
"929","Compensation is not up-to mark for all employees. Carier growth is not too good especially for some processes."
"930","There is less opportunities in organisation for growth in position."
"931","* The work gets boring very fast.  There is often not enough work to do.  You will see people surfing the web most of the day.  
* The office environment is very awkward.  Everyone is separated into cubicles, with managers in offices far away.  You rarely interact with your co-workers.  I've gone days without speaking to anyone.  Collaboration with your team is minimal.  Everyone is given their own project and sent... to work on it by themselves.
* Don't expect to be challenged here.  After one year, I had only ever worked on one project.  
* Working harder/faster gets you no where.  All that ends up happening is you'll have lots of free time to sit around doing nothing.  
* Year end bonus is zero."
"932","Some products/groups are using very outdated technology and many others are using just outdated.
Too much emphasis on 'loyalty' - time with company, it's blocking career opportunity for experienced engineers from the 'industry'."
"933","Process transition from small to mid-size company still under way. Slightly less investment decision delegation than ideal. Not a get rich quick kind of place. Fairly competitive industry. Hard to explain to your Mom what we do here."
"934","""Slow and steady wins the race"".   I fell like senior management doesn't take enough risks to stay relevant in a highly competitive market."
"935","bad cab facility, graveyard shifts for girls,"
"936","*If you are hired during 2009 and 2010, then most likely you have a good salary. For the rest, it's below what you expect that you may earn from other companies
*During my time, if your shift is at 6am. You only have a 20 pesos allowance per day... if you don't come early, then bye bye allowance. It's nice if they could give a Hazard pay/allowance because coming in the wee hours of the morning is a bit dangerous.... (In the first place, I didn't like the 6am shift, I just sacrifice my time for the team)
*The Manila HR and the Manila Upper Management doesn't explain the policies very well. I feel that it is intentional The policies have a vague statement. On one perspective, it means something, on the other hand, it means another thing. When you ask them, most  of the time, they would point you to another personnel to have it explain. But when you go to that person, either she or he points you to another person or gives you a WTF explanation.
*I don't feel the comfort or freedom in the environment. It feels restrictive."
