"","x"
"2544","A empresa contratou muitos profissionais excelentes quando da aquisição, mas não teve êxito em mantê-los. Ademais, passou a tratar com certo preconceito os funcionários antigos. O ambiente é ruim, há muita integra, fofoquinha e existem muitas atitudes dos superiores que são danosas ao funcionário. Ainda sobre os superiores, não sabem ser profissionais. Tudo é pessoal, não profissional. Assim, o amigo tudo pode,... enquanto que o não amigo encontra, inclusive, dificuldades em obter respostas da chefia. O bom profissional não é valorizado. Valoriza-se o bajulador."
"2545","Compensation is mid-range, could be more."
"2546","Lots of moving and changing infrastructure."
"2547","Management is only concerned about the products they've been tasked to build; they make no effort to improve the teams they manage to build there product. They expect you to work long hours."
"2548","Legal market is not growing as fast as other markets."
"2549","very  very stressful workplace for sales folks. Most of the sales floor has been on a PIP at some point. TR does not want anybody to make any money except upper level management.  management plays favorites big time Top sales people are all ripping off the customers and get praised by managers because all they care about is making their numbers."
"2550","Little project leadership. Lackluster bonus and benefits. Development methodology, leadership, and speed is stuck in the last century."
"2551","Lots of nepotism going in this company, however.  It is a great company."
"2552","Tough to make quotas if you don't have a great territory."
"2553","bad people, there were too many white folks!! they could definitely increase their effort to employ a more diverse staff!"
"2554","Career path options somewhat limited for employees who neither hold a law degree or technical certification"
"2555","So far i haven't seen any, but if you know anything please share... :)"
"2556","Focusing on developing career of a real people driving force the technology, innovation and improvement."
"2557","Multiple organizational changes a year, with at least one layoff a year.  Sometimes there are more, but with shrinking"
"2558","Management has new priorities every 17 days or so, at which point they completely ditch the old ones; it's impossible to know what's expected of you over any period of time"
"2559","The company has gone through a lot of restructuring and management changes and only stabilized in last 1 year."
"2560","old technologies
best company to settle down with average growth"
"2561","I don't have honestly. I didn't notice too much of negatives in this company."
"2562","Panelinha e falta de profissionalismo de alguns supervisores que ainda não tem nenhuma maturidade para lidar com pessoas e nehum comprometimento"
"2563","There are constant reorganizations and management shuffles. This leads to shifting priorities and frustration among the staff. The goals of the organization are not clear, at least not in my department. There is not a lot of room for advancement. Raises are very small or nonexistent."
"2564","company has numerous overlapping products  - like GM in the 90's.  re-organizes every 1-2 years so no one is ever accountable or has a chance to make a difference.  tons of acquisitions with no  strategy or integration.  extremely inefficient and bureaucratic."
"2565","Need more encouragements from managers"
"2566","No good hikes , not much of growth especially in prod support projects"
"2567","company is into cost cutting phase 
lots of projects getting out-sourced"
"2568","O RH é elitizado, ou seja, só atende bem quem ganha bem. As diretorias pouco respeitam os subordinados. Prometem e não cumprem, inclusive para os clientes."
"2569","1. Not very interesting salary structure
2. Medical plan is not that great"
"2570","Pay less than comparable companies, benefits structure are pretty bad. You own your career, so don't expect to be handed anything."
"2571","Pelas muitas aquisições, vê-se certa resistência em se permitir pensar globalmente. Ainda não possui um website em português."
"2572","corp bureaucracy, a bit slow moving"
"2573","Slow pace, bureaucratic, this is the place where you go to retire"
"2574","Gestão mal qualificada, falta de gereciamente de pessoas."
"2575","Constant changes within the organization, led to many layoffs over the years."
"2576","none that I think merit mention"
"2577","Someone's organization and scheduling was subpar"
"2578","Steep learning curve, diverse offerings portfolio. Culture is difficult to navigate at first, very meeting centric organisation which can lead to time management issues for those less organised."
"2579","The hike percentages are usually minimum and recognition is less."
"2580","The goal of the company seems to be to see how much they can push their employees before they lose their minds. Marketing has recently gone through some extreme staff reductions. Those who are left are forced to either do the work of 3 or more people, or are left with little to do and a vague sense of when their time is coming. Upper management cannot really be trusted as they promised no staff cuts and then wiped... out entire teams within months. It is impossible to do what sales and business colleagues ask, as marketing has no resources whatsoever."
"2581","average payment;
routine work and junior employees are expected to work on the same procedure repeatedly, rare chance to see the big picture or learn the entire procedure."
"2582","No much hikes & promotion hike is very less"
"2583","there is no day or night to work. works is always hectic"
"2584","This company used to be a great place to work, but upper management has made it all about the bottom line and the employees are now just numbers on a sheet."
"2585","Firstly, what all i am putting below is mainly for Technology operations and Product IT related jobs. If you are in Marketing, Sales, Media or Research, things may be different but part of below may still be applicable.

- There is absolutely no career growth if you are working from India no matter which position you join in as. Most managers in US/UK will simply showcase themselves for all the work done in rest... of the world and eat all the big positions.

- After the Reuters merger, the company looked unstable for a while as most of the fractured but diplomatic Reuters Leadership overtook the larger and more organised Thomson Leadership. Now to hide that instability, the UK centric (and some hand in glove orthodox US) so called ""strategic"" management from Ex Reuters has propelled tricks of outsourcing, severe cost cutting etc. to inflate the stock prices, but make no mistake - most of these termite ridden pillars may come down soon.

- Projects just drag and drag in the name of process, strategy, framework and governance. Though the company boasts of Information Technology products, most of the members in leadership don't even know the meaning of technology. All they know is to say the word ""strategy"" a 100 times each day and get a million dollar pay check every quarter for that.

- Frankly speaking there is actually an urgent need for layoffs in the company as almost half of the company does redundant work. But what is actually happening is that most of the very redundant staff is sitting in the leadership or have Godfathers in the leadership and company is facing outsourcing and severe attrition of some really talented folks.

- The company wastes money on lots of unnecessary events and process related tasks and though the company has ""talent"" and ""performance"" as its so called values, not many in the Management have an idea as to what these words mean, forget implementing. If you are looking for constructive travel opportunity/trainings, then simply forget it as in current ""cost-cutting mode"", the company would rather throw the money in some stupid activity than spend on the growth of their employee."
"2586","After the Thomson buyout things changed for the worse"
"2587","Salary not changing with market shifts"
"2588","Enquanto RT, acho muito desorganizado. Precisa melhorar a comunicação interna da empresa, principalmente, entre os departamentos de marketing e expedição. O e-commerce é muito mal administrado e problemas simples não são resolvidos, deixando seus clientes esquecidos e insatisfeitos. Ocorrem sucessões de erros relacionados ao estoque do produto. O Sac tem uma equipe desfalcada e não recebe nenhum suporte dos demais... setores para resolver as ocorrências, o que gera ainda mais indignação por parte dos nossos clientes. O Sac não consegue atender a demanda gerada por erros desnecessários, gerados por pura falha na comunicação. Existe uma demora absurda em relação a solução dos problemas de sua plataforma online para e-books (proview). Acho que não há uma equipe preparada para cuidar dos reparos e manutenções do app. É surreal uma empresa demorar quase um ano para consertar uma plataforma e mesmo com problemas continuar vendendo. A empresa precisa aprender a se organizar e planejar melhor."
"2589","The company is not as innovative or as proactive as it's competitors.  The ongoing effort to cut cost to drive earnings has resulted in a very slow growth environment.  In many cases the most talented leaders have decided to move on to more entrepeneurial business opportunities."
"2590","Be more ruthless in moving to modern product suite"
"2591","It's very hard to find work that will be challenging.
Outside of pay, the benefits are very subpar.  
Bonuses for non-managers, even very well performing engineers, are at best about half your average paycheck.
Pay increases outside of promotions are limited to a maximum of 5%.
Thomson Reuters doesn't really believe in firing people.  In over 20 years, I've seen only one person get fired, and it was because they... very purposefully damaged an executive's vehicle."
"2592","Lack of knowledge in most of management"
"2593","Forget about hike and bonus"
"2594","no growth
Salary not at par
no transparency
bad management"
"2595","Relatively low compensation and for me the location in Eagan was a minus."
"2596","Management short sighted and looking for short term gains encouraged by ridiculous internal bonus culture.
Technically so backward it's almost funny and anyone ""daring"" to say it how it is, magically appears on the next redundancy list."
"2597","minimum salary raise, minimum bonuses"
"2598","- Horrid upper level management. 
- In Eagan if you want to get promoted,  you need to be white, suburban and preferably quiet. 
- Worst Human Resources department in Minnesota. They are just generally dumb people with lots of power. 
-Reorganization is almost a religious ritual in this company.
-The company used to have the best health care benefits but its the saddest little thing now."
"2599","Not much room for advancement."
"2600","Micro - Management , Politics , Drama, Over worked, Under paid, No OT pay but forced to work OT all the time."
"2601","Management is working hard, take care of good employee. I don't have anything to advice to my boss."
"2602","Nothing as such
i didnt find any cons as such"
"2603","In a state of transition.  They are changing there sales team dynamic and have lost several top reps.  The PL quotas are too high too."
"2604","It feels like compensation, particularly with respect to raises, could be much better than they are. A 2% raise doesn't even cover inflation. Overall, however, it feels like the company is good at finding new ways to get more market value and were very good about retaining the tech staff even during the recession, even though there were several rounds of layoffs."
"2605","Lack of competitiveness on salary
Using out of date technology
Sometimes, unreasonable project arrangement"
"2606","Expenses can be managed too tightly.
Common to see responsibilities reassigned rather than hiring replacements and promotions that never transition from previous responsibilities.
Management theme of the year is overplayed by others who wish to project participation."
"2607","Remember that you are evaluated more accurately by the people you outrank than those who outrank you."
"2608","Eagan location is relatively difficult to access if you do not live in the sparsely populated SE metro.  Benefits have been decreasing in recent years."
"2609","Low pay, and upper management doesn't lead, yet has all the answers."
"2610","its really easy to get lost among the numbers. Also, there are alot of elitist people. alot of people got treated like a number"
"2611","Standard 7-12% hike per year for juniors also"
"2612","Serious management issues. Company hires freelancers overwhelmingly, and laid all long term freelance staff suddenly two weeks before christmas, in order to avoid them being eligible for employment rights. Negotiation with clients was very poor, meaning that we often ended up working ludicrous hours to get six months of work done in two months."
"2613","Outsourced alot of jobs. Weak pay"
"2614","structure and views on investments"
"2615","The bad and ugly...

...While on paper they call it an account manager position the the reality is that it's mostly new business focused.  So if you're looking for a true account manager position look elsewhere because at least 50% of your time will be spent trying to win new business.  You may see virtually nothing for those efforts but management at the time and maybe now management places a big priority on... quantity of cold calls and number of demos.  which is silly because the offering is expensive (for tax departments) and companies that benefit most are large, public and global.

The territory will make or break you.  Again when selling to larger companies, the deal size is largely based on how big the company is that your selling to, is it a 2 person tax department or one with 39 in the US and 150 globally.  The latter will obviously be a bigger project with higher software license fees and a bigger implementation budget.  

Where are big companies located?  In major metro areas, so that's where you'll want to work IF you want to hit quota and make money talked about during interviews.  

Another con is that they give all the reps the same number to hit.  This is just foolishness as the bar is set too low for some, far too high for others and MIGHT be appropriate for those in the middle.  For example 3 different people worked the New Jersey territory, all exceeded quota by 150% or more.  Is it the reps who were so talented? Or maybe NJ lends itself towards that much in sales...and it's not that the sales rep was so spectacular, they just didn't mess up a good thing.

Management is definitely knowledgeable about the product but they never did any sales grunt work  so what comes out of their mouth about actually selling and winning NEW business is opinion and theory.

Current sales managers were those who showed the product (product solutions experts or called ""business development"" at this job), cold calling was never something they did, so they also can't appreciate how long a sales cycle can be from 1st cold call to sign contract.  It could be a year or longer when you're calling a company truly from a cold start.  If a companies auditor says ""get software"" that can really slant a deal in your favor. 

Out of 10 legitimate sales opportunities 4 at most will come from things you exclusively start cold.  Again going back to how each rep gets the same quota, reps also get a list of current clients to retain and sell to.  

Some reps make more than 50% of their sales selling to current clients.  You may also do joint deals with big accounting firms/channel parters so working with them can be very advantageous.  You may also get business from other reps on Thomson Reuters tax and accounting.

 These things can be very lucrative if they work in your favor, and frustrating if they dont.

The good territories IE, southern Cali, NYC, NJ, Houston, Chicago etc...you know areas full of ideal prospects and customers, reps who work these areas probably arent leaving and if they do, those territories won't be given to someone brand new.

Work here at your own risk.  you could get lucky in your first 6 months if you inherit outstanding deals the previous rep was working on. 


If you dress nice and play patty cake the way management likes they'll say youre doing great.  
If you close deals like this and arent liked, they'll say you're lazy and you can expect a ""performance improvement plan"" 

If you work hard and it's not working out, it's not entirely your fault, management may have an opinion about things you can ""improve"" upon but what really makes someone successful or not is the list you get to work.  Again that list should contain some outstanding business to chase and close, cold calls, current clients (at least 15 to work with) channel partners to network with etc.  

Again working in a concentrated territory such as Manhattan or Chicago, you can do smart things like hold a user group and get customers to mix and mingle.  You don't have this option working a scattered territory that consists of a bunch of states in the midwest. 

With sales jobs like this the big difference between average and successful reps is the list one gets to work.  The rest is all largely opinion.  

Much of what is written here is applicable to many other companies.  

Most companies have weak
or non-existing sales and marketing strategies
and have no way to track
the strategies they do have 

Doing the job and managing it are 2 different things.  The average b2b sale is 7 months.  And most managers think that if it takes this long it's because sales people aren't working so they like to hire, train, let go, and train over and over. 

Sales training and hiring is too often a knee jerk solution to what's really a marketing problem.  Real marketing consists of uncovering WHO the client really is and how many there are to market to.  Often times sales managers are far removed from the process and take an over simplistic and over eager approach to winning new business.  Employee over turn is a symptom of this.  It's like wake up already....obviously the accounts new reps get is cherry picked completely or to a degree.  It's not realistic to keep hiring people to work the bottom 20% of your prospect list and expect a different result. 

And while this is fancy shmancy ""corporate b2b sales"" it's not much more complicated than say...the restaurant business. 

Too many servers and they complain they don't make money.

Too few servers and they might make money in the short term but service suffers and damages the restaurants reputation in the long run.  

Again proceed here with caution, both sides may have the best intentions but the way the game is designed by higher ups at TR and played out by management, means it may not work out well for both.  And if it doesn't it's made out to be far too personal - at least that was the case for me.  (but this happens all the time in sales) 

Also this is also what you could consider a mature business.   This was a business acquired by Thomson in 2008.  It's likely done it's thing already - and it's very very absorbed into the Thomson Mother ship.

if you're looking to do your job and also innovate and champion new projects this is not the place. 

In the past new hires who have become successful have not only inherited some good accounts to work on, but have also been good at brown nosing and being liked. 

If you've been there for a while and haven't hit your number even though you worked hard for what you did do, move on, find something that's moving and shaking.  Especially because most employers these days want someone with not just software experience but also experience in a vertical.

If you'll stay in tax and accounting, then fine, if you don't see yourself in tax and accounting all the more reason to move on. 

Again, not dining this segment of the TR tax and accounting business, might be great for non sales people, but for sales not so much in my experience."
"2616","The only challenge was the commute. The HQ in NY is right in Times Square which was super busy and crowded area."
"2617","Not much room for growth - advancement is often random and at upper management's whims
Starting to lose the friendly and collaborative PL culture
Growing disconnect between management and rest of staff
Since TR took over, there's less focus on quality"
"2618","Few opportunities for development within the CPS division"
"2619","A lot of deception, dishonesty, and skunk work projects for political reasons."
"2620","Good UK management but terrible offshore/India management. Some of the best minds quit because of their respective India teams' managers."
"2621","The company culture is rather cut-throat, reviews are on a curve as you are competing with your co-workers. Perks are not applied evenly with the same department, and this includes both professional training and educational reimbursements. Management is hesitant to invest in technical infrastructure and plan for the future, seeking only to invest as needed to silence the more demanding customers. The parent company... tends to buy, trim down, and diverse itself of companies in order to maximize short-term profit."
"2622","Management-heavy, making poor decisions that impact employees' lives negatively. More interested in saving pennies while paying management far too much in salaries and bonuses"
"2623","Nenhum que eu tenha passado nesse tempo de empresa"
"2624","Não existe parâmetro para definição de salário, cada um ganha de acordo com a oferta/demanda de profissionais para áreas específicas ou de acordo com sua formação e experiência profissional. Infelizmente não há critérios definidos para a ascensão da carreira e desenvolvimento profissional do colaborador."
"2625","Salaries lower than city firms"
"2626","Falta de gerenciamento e demora na reposição de vagas."
"2627","business units separate, potential for synergies"
"2628","I am not always very pleased with the cube configurations that they come up with. They have often been far too open for my liking."
"2629","- due to size sometimes impossible to get things done (a lot of red tape and bureaucracy)
- possibility to develop yourself: they'll be happy for you to take on the extra work but don't expect a decent increase in compensation from it
- in some instances lack of clear direction"
"2630","- Annual hikes are not satisfactory
- Quite a lot of focus on re-org activities affecting employees negatively
- Technological advancement needed, in progress but at very slow pace."
"2631","Infraestrutura, pessoas não apropriadas para gerir projetos, nenhuma metodologia para gestão de projetos, conflitos de pessoas internas."
"2632","Very large, difficult to get to know everyone."
"2633","Difficult to advance because people stay in role for a long time.  Slow to make decisions at times.    Weak marketing."
"2634","The commute to the office is a pain."
"2635","too big of a company"
"2636","ambiente ultrapassado, muito focado em vendas"
"2637","Large organization with bottle necks"
"2638","The company is too big and its branding and focus is diluted. Even as a employee, I don't even know what Thomson Reuters is as an organisation. I only know my department and its goal. No clear career path and uncompetitive salary. Many management layers with lots of bureaucracy and things move slowly. Not a place for you if you want to climb up in your career."
"2639","Highly political.  Finance drives the company."
"2640","Health care benefits are not very good at all.  Salary is very low. I would not recommend anyone work at Thomson Reuters."
"2641","office politics demoralizes the employees"
"2642","Has a ""down and defeated"" feeling."
"2643","Falta de profissionalismo dos gestores. Infelizmente, com relação à cultura, a empresa sofre consequencias diretas, como privilégios para amigos, conhecidos, favores e preferência. O perfil do profissional que atua nestes cargos deveria ser melhor analisado, embora saibamos que não há como prever comportamentos, acredito que deveriam ter o cuidado de melhor fiscalizar condutas. Os procedimentos internos... administrativos são confusos e falta organização das informações, bem como capacitação para quem começa. Eu estou falando de uma das unidades da empresa, pois a mesma possui diversas empresas."
"2644","review pay ranges"
"2645","None"
"2646","Silos, what some departments allow/support/embrace may be foreign to others, too much hierarchy, egos."
"2647","Mature company trying to return to growth"
"2648","long stretching working hours which never ends ,lots of internal politics no motivation in terms of incentive or other financial hike or bonus"
"2649","Payscales needs to be increased. Each business runs very independently causing differences in culture between businesses and locations where some business' cultures need to improve."
"2650","Don't treat people like they are dead the minute after you lay them off. Help employees find new jobs within the company instead of treating them in a hostile way after you mismanaged the funds and that is why you lay off thousands of people every year."
"2651","No growth opportunity, no promotion from within the corporation
Bad management, Disorganized ,a lot of employee unrest, Broken system
Huge-constant employee turnover
commission structure is bogus if you can actually figure it out..low caps
ridiculous targets designed to be unobtainable 
slow to respond to client needs, 
product not competitive in pricing.
Bad lead generation (old- not updated lists)
clients... are called over and over untill they are upset and complaining"
"2652","Less than stellar experience as time has gone by"
"2653","The project came to an end"
"2654","Hard to progress, poor basic salary, cost cutting, they have even got rid of all office plants"
"2655","In some case too slow to take decision and action about customer strategy and product proposition"
"2656","Many of the jobs are area specific."
"2657","Increase basic salary"
"2658","Print department is dying a slow death and there is no plan to save it.  Company is just burning through reps as fast as they hire them.  It literally felt like a revolving door at times.  Shady sales practices were common among reps, but if no one turned you in and you hit your numbers, it was basically ignored.  Managers put self interests first, as most took promotions out of print as soon as they were eligible. ... New rules for what and how reps could sell made it impossible to actually make decent commissions, let along keep making quota.  Everyone is competing for limited seats in online. Jumping ship for another job just seemed the better move."
"2659","too many politics, competing priorities, and different groups doing different things."
"2660","Too many opportunities Can cause really long days , great place to work"
"2661","Career progression was moving slow"
"2662","Company is going for cost cutting in many ways.
Some guys at the management level(in India) who are not worth their salaries."
"2663","Management changes constantly, difficult to please higher ups"
"2664","Slow in making any change, good for horizontal progression rather than vertical"
"2665","Difficult to grow in the company and get promotions without outright declaring the desire for a promotion, as well as getting increasingly involved in company ins and outs."
"2666","There is an inner circle in management.  Feels like working in the British Civil Service, which isn't necessarily a bad thing. Individual performance is graded on a scale. Managers prefer employees to ""achieve"" rather than outperform."
"2667","salaries are not competitive, exceedingly long hours, weak management, no strategic direction, a strange commitment to outdated and clunky products"
"2668","Feels like the inmates are running the asylum.  Very political and some of the execs should have been put out to pasture a long time ago. Can't make decisions faster than glaciers moving.  Customers losing confidence in the company."
"2669","No career opportunities after certain period & level"
"2670","mostly people speak local language rather than English,
growth is very slow"
"2671","pls create more career path for the employee at staff level"
"2672","They do things the old way and are so far behibd competition. They do not follow their own rules- reporting any Code of Conduct violations and employee theft from the company results in retaliation. You are only good when you nod and agree with leadership. It is just a stepping stone. Based on what i know, tr won't be open much longer after they are exposed for what is going on internally."
"2673","Thomson Reuters provides a typical corporate work environment that can create challenges to work and collaborate across functions and business units"
"2674","Very little opportunity for career growth"
"2675","The pay is considered low in the market. Lots of teams where sold to other company. Monotonous job"
"2676","Pay-scale management has to be more fair"
"2677","Work in silos, very slow rate, no career growth, mediocre talent"
"2678","Long Working hours,mostly the weekends are also working,there is a lot of competition among peers , which results in a lots of politics related to that also."
"2679","Most general functions and nearly all technology functions are or will soon be outsourced.  Result = disruption and environment of insecurity 
Extreme pressure from market to reduce headcount and one time restructuring charges.
Some, but not all, lower level executives, are beginning to behave in their own self interest as a result of the above."
"2680","Recently company went through a lot of changes. Management needs to hear employees more."
"2681","Not top payers
Occasional foolish economy cuts to necessary travel etc"
"2682","Slow progress, lots of meetings, company is so large that getting things done is slow"
"2683","Higher ups don't seem to fight attrition. very slow moving technology wise. Can be frustrating to deal with the sma poor infrastructure issues for years on end."
"2684","Depending on the team, some team sucks"
"2685","less hike ,low growth opportunities, mostly low salary."
"2686","No growth, same work for years."
"2687","Não tenho pontos negativos a comentar."
"2688","Promote the values of the company in your part of the organization"
"2689","Seria melhor se a comunicacao fosse clara"
"2690","Management forcing people to do menial tasks outside of their career paths (about 90% of my work time) .  I'm still suffering PTSD from my last manager,  I was laid off just over a year ago."
"2691","Líderes ruins, crescimento não é avaliado pelo desempenho do funcionário."
"2692","Big, occasionally bureaucratic. Hewitt payroll is a pain."
"2693","Pay could be better"
"2694","In late 2013, the IT jobs at Thomson Reuters began to be outsourced, and while I understand the need to economize, I don't understand senior executives doing so in such an uninformed and ill-advised way (they did not consult directors, to say nothing about mid-level managers, to understand the nature of the jobs they were outsourcing). 

Increasingly since then, the IT landscape has been less functional, with many... IT teams are excruciatingly slow to respond due to being understaffed. A high percentage of IT resources at Thomson Reuters is now spent on paperwork rather than getting things done. Among those IT staff whose job it is to get things done, apathy is higher than ever before."
"2695","Nothing specific to mention about the company"
"2696","A empresa em que trabalho foi comprada pela Thomson Reuters, portanto atualmente o que falta é a empresa se organizar melhor."
"2697","Ainda não existem pontos negativos."
"2698","Not ideal for females looking for career growth. Definitely a place where boys are given more visibility. Working from home is like asking for a second mortgage."
"2699","Outsourcing is a huge issue and its effecting TR bottom line. IT has became the red headed step child and every year there seems to be a bigger cut taken out of the budget. The development team is slow and often put under pressure to complete unrealistic tasks. Constant network and server issues because of cuts in staff. The pay is hardly competitive for the most skilled. For lower level employees there is... practically no incentive to stay, I've had to train several people who all left for better opportunity."
"2700","Low pay
Moderate company's support
No engagement
Not much communication"
"2701","Organizational structure is too messy"
"2702","Bonus deve ser compativel com as responsabilidades do funcionario"
"2703","tend to work a lot of hours in evening and weekends to keep up and build your own prospect list."
"2704","No upward mobility, repeating similar efforts, no growth plan for employees.   Using the phrase that is how we did it before."
"2705","A lot of bureaucracy."
"2706","Big corporate organisation where decisions can take time."
"2707","Large corporation that is seems to be about 10 years behind the curve technologically and tactically."
"2708","Low pay, terrible benefits.  The health insurance was recently switched over to a terrible provider with very few doctors in-network.  No opportunities for advancement.  Thomson seems to be having trouble facing the reality of the improving labor market, expecting employees to work harder for low pay and no recognition.  Anyone who has the credentials to work at a real tech company should seek employment elsewhere."
"2709","Very little training
No focus on career development
Too many layers of management"
"2710","Low pay, micro management, lazy mangers"
"2711","geneva no a strategic location"
"2712","lack of network opportunities; low exposure to management"
"2713","As a large public company it can be very hard to understand why decisions are made the way they are. Senior leadership says they want to understand our clients better, but many do not act on it. Questionable career advancement."
"2714","Nao tenho nada de negativo a comentar sobre a empresa em questao mencionada."
"2715","Worst managed company. People are believed to be disposable. Benefits are the worst. HHRR is anything else than Human...
Very very poor employee treatment. People inside are afraid to speak.
Values and ethic are non existent. VPs are only hiring their relatives...."
"2716","None, I love everything about this company"
"2717","Well . Thomson Reuters.

Recently aspart of Re Structuring Thomson Reuters rebadged some Employees Starting :
Am Talking on Practical Bases as i know this and i was cheated Ex TR : 
So Basically Thmson Reuters Wanted to get Rid of certain Teams due to Reuters being in Media Industry they did not want this to do directly.
SO here is What Happened : 
Accounting Team to Genpact : {P.S EVERY BODY KNOWS GENPACT... }
For Ex : There was a Team of 30 in GA after 12 months in Genpact 3 Remaining

Tech Team was give to IBM :{IBM. P.S GOd Sake No not there}
Ex : A Team of 25 People were given 9 Remaining.

So HR's played very Dirty Roles very sad.. 
People who denied to rebadge were asked to wait wait wait & then severance was given.
People who opted to move out their Bonus were swallowed + No Severance
:("
"2718","Now, management seems very short sighted, with cost cutting coming from layoffs and constant outsourcing initiatives."
"2719","Free parking is only for management.  ReOrgs are too frequent.  2 in 4 years.  a little behind the times and playing catch up. 
No communication across departments.  People are developing similar tools in different departments.   This is bound to happen in a large company, but architects aren't  aware of it, they only know their own worlds."
"2720","Worst environment/culture I've seen in 25 years of working.  People hide in their cubes all day.  First company I've worked for as a financial analyst where they refused to let me know who the accounting people were that supported the division.  Have been a top performer at other large employers such as US Bank, but my supervisor felt like she had to nit pick every e-mail I wrote."
"2721","Corporate multi-level positions make workflow slower than it needs to be."
"2722","no options for prolonging intenship, a lot of communication after the initial week was between only my team leader and one more person and working on one project, I would really loved to be engaged in more projects"
"2723","TR is a ""Frankenstein"" company.  Constantly acquiring new business, puling part off of them and ""sticking"" them to the current organization, discarding what they don't want.  Consequently one of the most unstable places I've ever worked.  Entire divisions can simply disappear by being sold-off overnight.  This also leads to massive, internal integration problems as they try to graft newly acquired business/product... lines to existing, similar structures."
"2724","The parking lot is huge so there is a long walk in to the building everyday. But at least I'm getting my steps in. : )"
"2725","Constant company upheaval and restructuring.  Territorial disputes.  Backstabbing.  Ladder-climbers not caring whom they step on to get to the next level."
"2726","no work life balance, average payment"
"2727","major changes in leadership and comp plan. Cant make the $$$ we use to make."
"2728","Advancement opportunity is limited and there are not clearly defined career paths."
"2729","Beneficios como cursos, educação"
"2730","Get better service from building managers or hire your own company to fix problems."
"2731","HUGE organization with a lot of unnecessary, complex processes."
"2732","management is terrible. no upskilling. hard to progress within company. cronyism"
"2733","i could not think off any for now"
"2734","-No increase in salary
-Constant lay-offs
-Constant out-sourcing of different functions"
"2735","Tempo para evolução na carreira."
"2736","No real incentive to progress oneself.  No real Bonus difference between an Achieved and Exceeded rating"
"2737","Pay & Career advancement a challenge due to relatively low turnover."
"2738","- Need to focus on more on the updating the products with new technology
- Have more technological seminars"
"2739","Bi-weekly weekend production support,  Crossing the narrow line of agile planning with micro management."
"2740","Push responsibilities to lower levels"
"2741","No upward opportunity within the group/company."
"2742","Large company not interested in the individual"
"2743","Not all BU work in same fashion, changing BU is like joining new job."
"2744","Constantly changing managers and directors creating a lack of communications on new processes implementations."
"2745","Promote people who truly do not deserve it; but are favorites and have clearly been at the company way too long...Management spends tons and tons of money on parties/meetings, but when it comes to the people that really work hard, nothing...constantly changing...layoffs galore...petty, cheap, I could go on...just stay clear!"
"2746","Too much focus on short term sales goals. Little long term stratwgy"
"2747","None. This place was absolutely great."
"2748","can be a slow progression in career once you are inside"
"2749","Small pockets of favouritism (but no worse than anywhere else).
Under performing individuals not dealt with quickly enough."
"2750","Below market rate renumeration. Actively bad management. As a mother I was advised to not have any more children. I was ridiculed for having an approved flexible working pattern, I was criticised about my weight, I suffered indignity after indignity at the hands of colleagues and senior managements and senior executives. Grievance's were upheld. Bad place of employment where the staff are not valued, and regardless... of quality of work, expected to start early and finish late. Women are tolerated rather than welcomed."
"2751","Long term job security is sketchy at best. Many jobs have been sent to foreign countries and there has been an increasing reliance on contractors."
"2752","La struttura è estremamente piatta. Molto difficile crescere in termini di carriera."
"2753","Poucas promoções, política de.não saber nada sobre a empresa"
"2754","Acquired businesses struggle with adapting wider cultural acceptance and diversity of ideas. Inclusivity is lacking in acquired businesses."
"2755","Long-standing conflict between management and union hurts employee moral
Lack of promotion opportunities"
"2756","Management only cared for the short term and their own bonuses always at the cost of the lower tiers of employees, e.g. delaying bonus payouts by a quarter to save millions and make the company look more profitable than it actually was."
"2757","On job training, no proper training for new joinees, but  still manageable."
"2758","Frequent Top Management Change will be impact indirectly."
"2759","Units with new management structure (recruited externally) work in silos and create their own policy's, process and procedures."
"2760","Nothing that I can think of"
"2761","Layoffs, outdated systems, no raises, low salary."
"2762","Depending on the tower...too much politics"
"2763","Communication of changes needs to be distributed to all members affected to ensure everyone has the same information.  Upward movement is limited in some areas."
"2764","Although the emphasis is on career-tracking, there is not much in the way of advice or mentoring available.  More of a do-it-yourself track."
"2765","Nothing special to say, they could increase the salary to compete with other companies in the market."
"2766","Sometimes management wasn't always clear about what to expect in regards to changes in the company. Also, they would wait until the need was dire to bring in additional employees."
"2767","Internal departments adversarial despite initiatives to combat this behaviour.  High performers rewarded with more work.  Focused on process much more than results. complete lack of mentoring and unclear career path."
"2768","constant changes in senior and exec. management"
"2769","Business issues, restructuring due to impact on financial markets"
"2770","Too many levels of approvals for many of the things you need to do."
"2771","Less Growth Opportunities.
Carrier will be stagnant .
Not Advisable for fresher to Join."
"2772","Deveriam valorizar mais os funcionários, incentivando-os com um plano de carreira claro e remuneração apropriada."
"2773","The management is way behind on management trends and contemporary skills. Need significant training."
"2774","Lots of work to do and not enough people to do it may make you feel overworked"
"2775","management cannot be trusted whatsoever. In retrospect, everything was sugar coated."
"2776","I've run into a few managers that are not respectful of your work and home hours, but that is bound to happen in a company this size.
The only real downside (and this may be just the area I work in) is there is no social interaction at all. It's all business all the time. Lunch is a good example of this - everyone eats while working at their desk or schedules meetings throughout the lunch hour. There are no... pleasantries exchanged. No after work happy hours. No friendly banter. There is as much social interacts as if I were working from home full time. This isn't a huge deal, but I know some people enjoy working in an office environment in order to have that sort of interaction with others."
