,X1,pros_page1,pros_page_rating_value
4733,535,Plenty of opportunity and ability to move internationally if you want to,4
4734,535,"Average salary , but flexible hours",1
4735,535,People working at TR are very smart and nice,4
4736,535,"Flexibilidade, autonomia, ambiente de trabalho confortável, muitas oportunidades",5
4737,535,Work from Home. Work Life Balance. Work culture is very good.,4
4738,535,Good empowerment given to their employees,2
4739,535,Other Thomson businesses are doing well and are a bit more professional,4
4740,535,"Not very stressful, on par with government work.",2
4741,536,Some interesting challenges and some good people to work with,4
4742,536,Flexible working is the only reason why most people put up with this place,5
4743,536,flexible time  and work-life balance is achievable,4
4744,536,"Multinacional, plano de cargos",5
4745,536,Envolvimento em vários Projetos diferenciados,4
4746,536,"Good work life balance, reasonable compensation, trying to modernize antiquated market data systems",5
4747,536,O ambiente de trabalho...........,4
4748,536,"I m talking about Ahmedabad branch of this company. 
This branch is good only If u like to do support/maintenance work and not the programing/development work compromising ur personal growth.
Good for girls who enjoy working repeated clerical work and who cannot do programing work.",1
4749,536,"Impressive potential, on a very competitive market.
Theoretical company culture is appealing",4
4750,536,"oportunidades de trabalho, experiencias internacionais",2
4751,537,Best place and great technology and work environment.,4
4752,537,"Work/life balance is very good here.Always provides comfort zone to employees. Respects employee's feedback.
Great place to have in your CV.",5
4753,537,"Onsite amenities are good, but they have to be because you are stuck in the middle of nowhere.",1
4754,537,A forma que a cultura da empresa é tida como prioridade.,5
4755,537,"- Large company with wide variety of work and training opportunities.
- Nice facility with on-site Caribou, convenience store, bank, cafeteria.",4
4756,537,Gaining a lot of experience by constantly challenged with newer/harder tasks,5
4757,537,"Easy hours
Generally good leadership
Room for career growth (if you are good)
Diverse",4
4758,537,I felt like this company provided me a solid start to my career. Although my career track changed after my employment I still think it provided a solid base for my future career.,2
4759,537,"- good work/life balance
- stable
- modern offices
- good location
- recognisable name to have on your cv",4
4760,537,Friendly colleagues and management. Reasonable basic compensation and services.,2
4761,538,Provides healthy work atmosphere           .,4
4762,538,"Very flexible on working from home, very easy-going environment.",5
4763,538,Bon environnement de travail. Bon équilibre vie privée/professionnelle.,4
4764,538,"Freedom. you got enough time to work, and express yourself.",5
4765,538,"Comunicação global, valores e estrutura.",4
4766,538,High quality news writing.,5
4767,538,"You learn a lot, you get to have a lot of experiences, ideas are welcome.",4
4768,538,It is generally comfortable environment to work in.. you get coffee at your desk and many good things,2
4769,538,"best place to work. very flexible. employee friendly. management is transparent. women friendly. disabled friendly.
salaries are competitive.",4
4770,538,"- Active support from management to diversify skill-set. No propensity towards pigeon-holing employees.
- Concrete and timely communication about expectations.
- Great exposure to various facets of the online advertising ecosystem.
- Strong culture ",2
4771,539,There are a wide range of jobs and diversity in career paths available,4
4772,539,"Good company to work
Flexible timings
Good company to learn and grow in career
Company provide nice gifts each year and TShirts",5
4773,539,"Global business, international perspectives
Part of company that still has some purpose beyond profit. Editorial operation and company's Foundation do a commandable job. 
Flexible working conditions for the most part, little micromanagement.
Not exactly a fully product-driven organization yet, but products are improving and post-merger mess is behind. Customers still mostly respect the brand so there is hope.",4
4774,539,The location is probably about the only thing in its favour.,1
4775,539,Il n'y a plus d'avantage,4
4776,539,They have annual events and provide yearly increase based on your performance metrics,5
4777,539,"Os benefícios, as ações como corrida em parques e preocupação com a alimentação.",4
4778,539,Nice colleagues; good atmosphere; flexible time.,2
4779,539,"Working in a news room is exciting. As an agency news producer, this job gave me a lot of hands on experience and put me in a position to cover breaking news, and make decisions about what to cover and how to cover it.",4
4780,539,"Great people and atmosphere,",2
4781,540,"Big company, good structure and good work life balance.
Great place to grow a career if you end up on the right place.",4
4782,540,"Good work life balance.
stress free environment.",5
4783,540,"Na teoria, é uma empresa espetacular. Bons benefícios, ginástica laboral, folga no aniversário e afins, bom ambiente para se trabalhar. ",4
4784,540,Great people and international environment.,5
4785,540,"Great work life balance, some very talented dedicated people.",4
4786,540,Best work-life balance company to work for,5
4787,540,"Flexibility, with option to WFH when needed.  Good Work/Life balance as long as you do not abuse.  Management seems to be interested in helping with your career goals",4
4788,540,Good work life balance. Great opportunities for training. International environment. Good client exposure.,2
4789,540,Great tradition and history. Global perspective and opportunity. Fantastic work-life balance and wonderful colleagues,4
4790,540,"Good things are that it is a large company, so technically they can offer you good salary, compensation, and they have some overall corporate policies in place.",2
4791,541,"Cab facility to pick and drop 
Work Life Balance is good and no issues in taking leaves
Employee medical and life insurance benefits
Fun activities at work",1
4792,541,Diversity of opportunity for talking on many roles and leadership positions.  Self training classes available to take to advance learning for career.,5
4793,541,"Thomson Reuters paid me very well, and allowed me flexibility when it came to working from home or being in the office.  As long as I was passionate about achieving business goals and brought my own ideas to the table, my managers were supportive.  Maintaining a positive attitude and taking responsibility for your own success is a must in this company, no matter how things change or what challenges you face.  Not a... place for people who need to be told what to do, how to do it, and when to do it",4
4794,541,"Good cafeteria, Lots of projects good opportunity",5
4795,541,"Exposure, good products, global expertise",4
4796,541,"As  financial information provider, we have many chances to learn financial background knowledge, and it is not so busy, We can have good balance between work and family.",5
4797,541,"Lots of great people to work with. The vacation days are plentiful, and necessary. The Eagan campus has a workout room and free classes every day as well as a game room with darts and pool and fuseball. They have shuttles to the parking lot when it gets cold. And a nice holiday party every year for employees with children.",4
4798,541,"Flexible work hours is a plus. Most work weeks is based on 40 hours. Might have to work extra hours as needed.  The benefits are good, Medical, Dental, Vision and 401K.",2
4799,541,Good for work life balance.,4
4800,541,"Meet lots of people, and they will only give you as much work as you want...self paced and there are so many people that you will be able to meet from all around the world.",2
4801,542,"Competitive salary, great benefits, solid product",4
4802,542,"This is one such good one who feels i am done cracking my head and need some rest for my next part of life .
Compa.ny is employee friendly and one can have enough time to balance ones life",5
4803,542,"No Work - Good if you are not serious about your career
Good for dummies
Can come and leave at any time",4
4804,542,"Rotational Program
Management support
Work culture
Multilayered support",5
4805,542,"Company has some good people who really care. Many have been with the company for 20+ years. TR is a genuinely laid back company that has the majority of its employees in Eagan, MN.",4
4806,542,"Working for a global organization, they are good to their employees with benefits and special events, location, a lot of community involvement.",5
4807,542,great environment to work in,4
4808,542,"Great work life balance, many opportunities for advancement, and awesome benefits.  In addition to competitive 401k, insurance, good vacation time, etc., the company offers many other benefits/perks.  There is back up emergency day care available if you have children or are caring for another family member (like a parent), which is highly subsidized by the company.  There are also exercise classes available every... day on campus (yoga, boot camp, interval training, etc.).  The culture overall is flexible, with many departments having work from home options, and is dedicated to work life balance.  The 12 week fully paid maternity leave surpasses many other companies.",2
4809,542,"Good teams, helps balance work life balance.",4
4810,542,"Great work life balance, culture and colleagues",2
4811,543,"If you want to build a good knowledge base right out of University and are willing to work very hard (10-12 hr days), this is a great place to start.",4
4812,543,"Good work
Flexible timing
Good Infrastructure
Friendly Environment",5
4813,543,Nice staff and office. Other team members are open and helpful.,4
4814,543,"Good atmosphere. 

So months you have to put in more hours, but many you can get away with less than 40. But when you do have to work more, make sure you are ready, as it is expected that you put in whatever it takes. But overall I would say you average only a normal amount of hours, which is nice.",5
4815,543,Supportive culture and good leadership. We have offices around the globe that we can reach out for additional resources.,4
4816,543,"Some great people work at TR, many of them brought on board through acquisition, but in they get ground down by the relentless bureaucracy. 

Good work-life balance though.",1
4817,543,"Opportunities to advance
Great technology",4
4818,543,"Flexible
Great Pay
Many opportunities 
Hard work can pay off",2
4819,543,To begin a carrier in Reuters is awsome,4
4820,543,Good work environment. Good benefits. Ability to work from home if needed. Lots of nice amenities and discounts for others.,2
4821,544,"The DC office is a mix of many TR businesses, but for the most part it's a younger office. I can only speak for the part of the business that did legal research, but co-workers made the place fun. Work is easy/repetitive, if you're into that. Pretty OK work/life balance. Flexible Fridays may still be a thing. It's a job you can pretty much disconnect from after you leave work.",4
4822,544,"- Lots of Resources
- Stable job
- Lots of opportunity to grow with the company
- Good People",5
4823,544,"Excellent worklife balance. 
Good people to work with.
A chance to work on latest technologies.",4
4824,544,"Thomson Reuters is a reputable company.
Very good management.
Fun office culture.",5
4825,544,This company empowers you to do your job and no micro management. There is lot of fun activities involved to keep one refreshing in their job.,4
4826,544,"- Good benefits
- Lots of talented people to work with
- Varieties of projects and technology used (based on your team though)
- Professional working environment",5
4827,544,"Great work/life balance, diverse, interesting workforce and great benefits. There were plenty of opportunities to work with creative people.",4
4828,544,"Oportunidade de crescimento.
Trabalhar com as novas tecnologias no mercado.",2
4829,544,Overall Good work life balance,4
4830,544,"Flexible management, employee friendly, customer focused, fosters innovative thinking, provides a wide platform for self learning and training, strong reward and recognition program, transparent in terms of decision making. Overall a great experience to have been part of the company.",2
4831,545,"Flexible working hours, most ethical company, TR is going extra mile to help employees achieve better work-life balance. World most admired company.",4
4832,545,"Open culture,Good work life balance,Extra benefits are good",5
4833,545,Overall a good company with some great people.  Other than that not much to say.,4
4834,545,Oportunidades de carreira E desenvolvimento.,5
4835,545,"Fortune 500 promises, immature managers given jobs by their parents 15 years ago.",1
4836,545,"Good working Environment .
No much work pressure.",5
4837,545,"benefits, freedom to think, diversify",4
4838,545,Superior domain knowledge and leaders in legal process,2
4839,545,Nice people. Casual environment. Beneficial training.,4
4840,545,BEST COMPANY FOR INNOVATION AND PEOPLE ORIENTED.GOOD FOR TRAINEES TO LEARN ALOT. SENIOR EMPLOYEES ARE HELPFUL OVERALL A GOD COMPANY TO WORK,2
4841,546,"Benefits are nice, work life can be good depending.",4
4842,546,Ambiente de trabalho e horário flexível.,5
4843,546,You start as an intern with a chance of being hired if you are an American for the most part. They have a good training program and offer good support.,1
4844,546,"Generally moving forward, but 2 steps forward then change of direction, and one step back. 
Some good people.",5
4845,546,"Laid back atmosphere
Mostly decent colleagues
Working from home option
Huge company to move around in",4
4846,546,some parts of the business are performing well which allows for some career progression,5
4847,546,You can work in a good environment. You can make independent decisions,4
4848,546,"A empresa possui benefícios como vale refeição,  plano de saúde,  plano odontológico,  grupo de corrida,  ginástica laboral. ",2
4849,546,"A empresa foi muito importante na minha vida, fez eu crescer e amadurecer. Gostei muito de trabalhar nela.",4
4850,546,"International settings, broad experience and good place to learn about diversity of cultures.",2
4851,547,Mudanças a todo momento com o intuito de melhorar a qualidade dos produtos,4
4852,547,Auto aprendizado é facilitado pelas ferramentas internas e rede social interna,5
4853,547,nice work-life balance and culture,4
4854,547,"very good company to have in your resume.
very nice support team
very helpful people",5
4855,547,"Good values, promotes independent activity",4
4856,547,"Multinacional reconhecida, com grande expansão na América Latina ",5
4857,547,Global MNC culture and flexible to work,4
4858,547,I have been working for this organization for 3 years.  Not strong management team.,2
4859,547,Cultura internacional na gestão de pessoas; Ótima receptividade.,4
4860,547,"Benéficios, carga horária e seleção interna para novos cargos.",2
4861,548,It is a global company that presents opportunities to learn and grow.,1
4862,548,"excellent co-workers, challenging work, very flexible working conditions, generous benefits, excellent way to gain. experience, good community champion",5
4863,548,"Oportunidades, incentivos, abertura para conversas.",4
4864,548,"Remuneração compatível com mercado, Multinacional, Multicultural, ",5
4865,548,Minha gestão direta; meus parceiros diretos; benefícios; flexibilidade de horário ,4
4866,548,Worked as a remote editor and was always supported fully and all assignments were clearly delineated and reviewed.,5
4867,548,"There are lot of pros :
1. Good technologies to work with
2. Excellent challenging work environment wit full of opportunities 
3. Good work life balance
4. Managers give good importance to employee's growth and nominate for trainings as well
5. Work from home option based on need
6. Flexible work timings
7. Short term onsite to USA - based on the need",4
4868,548,"Work life Balance
Support from Local Managers.",2
4869,548,"It has been an enriching experience where I have been able to climb up the ladder quickly despite my inexperience prior to starting. Also, they focus on keeping the employees happy.",4
4870,548,Good benefit to the employee . Working condition is very good.,2
4871,550,"Great experience, moving from lateral to lateral position.  Managers encourage ideas, growth.",4
4872,550,"Exposure to flagship Thomson Reuters products
Impressive learning infrastructure
Manageable work pressure
Opportunity to work with teams diverse in nationality, ethnicity, & culture",5
4873,550,"Great people, meaningful work, global reach.",4
4874,550,Great Work life balance. the management (at least the ones I report to) are very hands off. which is great.,5
4875,550,"* casual work environment
* friendly coworkers",4
4876,550,a great work-life balance and upward mobility.,5
4877,550,Nothing is pro in FINDLAW,4
4878,550,interesting industry and good working environment,2
4879,550,"Work-life Balance. can relax 
Brand Name
High Pay for old wolfs",4
4880,550,Good Work Balance and time off,2
4881,551,"Competitive salary, good work-life balance, great people, fun working environment",4
4882,551,People who work in TR do it a grate place to work. I love capital market and as Sales i have conact with grate part of the market.,5
4883,551,"Internationale

Diverses possibilités de carrière

Avantages sociaux intéressants",4
4884,551,casual work environment. Work remotely,5
4885,551,Good in terms of initial years of a lawyer.,4
4886,551,Good learning curve and career opportunities.,5
4887,551,"Great for socialising, networking, fun atmosphere",4
4888,551,Good atmosphere. Place to learn.,2
4889,551,"Depends on the group or area you are in ...   had great exposure and worked with others globally, learned a lot, large company which meant lots of opportunities",4
4890,551,Always on the bleeding edge of market data technology.  One of the best engineering teams in the US.,2
4891,552,"Very good employee benefits (outside of the salary).  Great work-life balance, very flexible working hours.",4
4892,552,Flexible work time and good work-life balance. Many opportunities for development. Many benefits on top of regular salary.,5
4893,552,"encourage mobility opportunities, friendly colleague, care about employee",4
4894,552,"Company with a stable, professional environment and pays employees well. Benefits are good also.",5
4895,552,"carreira, oportunidade de crescimento",4
4896,552,"Good company,  Believe in work life balance",5
4897,552,Uma empresa muito boa preocupa-se com o bem estar dos funcionários.,4
4898,552,"-Excellent learning environment
-Team Culture
-Career Driven Individuals
-Helpful Co-workers",2
4899,552,"Reuters is one of the most trusted news organisation in the world, it attracts some of the most brilliant people in the industry, and salaries are higher than at most other media groups, except for those at it its archrival, Bloomberg. Company culture has traditionally been based on typically British values of respect, decency, fairness, loyalty and humour, but this is gradually being eroded by the new US-dominated... management, which means nasty one-line emails are becoming more frequent. Work balance is better than at Bloomberg's. Multicultural, smart and mostly friendly group of reporters.",4
4900,552,"Good work/life balance, good holiday, good pension. Learnt a lot from a number of very good people.",2
4901,553,Not any that I can think of,1
4902,553,exposure is the best thing and a global environment too,5
4903,553,"Good pay, very good benefits,",4
4904,553,Work Life balance Environment Activities Culture Supportive managers,5
4905,553,Nice company to work for,4
4906,553,"Vacation and personal day policies, benefits, half-day Fridays.",5
4907,553,"Work Culture, Number of Leaves(39), No Strict Process to bother, Additional Bonus, 100% variable payout",4
4908,553,"Great company in terms of benefits and working with talented individuals, although the work/life equation balances precariously at times.  The company is very US centric due to the fact that it is headquartered there and 95% of the executive committee operate out of US locations, although there is scope for working overseas and travel.  Promotion and movement within the (still largely) separate business units is... possible.",2
4909,553,"good shift timings, work from home option (for selected one's), yearly hike (Less in %) Yearly gifts.",4
4910,553,Global company with great experience,2
4911,554,Flexible working arrangements - only because they pay so little and have to attract talent.,4
4912,554,Great environment with an emphasis on success and work life balance,5
4913,554,"Great reputation, higher than normal comp, prestige, great benefits",4
4914,554,"People in Sunnyvale, California are such a nice group of people",1
4915,554,Very financially savvy company with many mentorship programs for young employees.,4
4916,554,The team was great.  Benefits where good while I was there.  Between sick personal and vacation had about 30 days.  Health insurance 80 percent paid by company.  Up to 4 percent of saLary matched 100 percent on 401k.,5
4917,554,"The pros of working at TR are the work environment, better than average pay, internal networking, good training and career development.",4
4918,554,"Best products, and some of the best people in the industry, backed by the largest player in the legal Vendor space who is willing to invest in building out better products and solutions.  A significant percentage of employees are 15-20+ year veterans of the industry with enormous domain experience.",2
4919,554,"Challenging and dinamyc environment, with lots of opportunities to rotate into different roles and countries.",4
4920,554,The pay is average to slightly above average.,1
4921,555,"Decent brand name, ok products.",4
4922,555,"decent benefits,  management, nice facilities",5
4923,555,Flexible working hours and good culture,4
4924,555,The best part of the company is flexibility and the work environment. Starting a career in product based company is job security and if any of the project is lost then they try and fit the employees in other project.,5
4925,555,Good benefits: healthcard for you and dependents; Language premium for foreign lang speakers,4
4926,555,"Good training, good work conditions",5
4927,555,Great place for learning and having a balanced work life,4
4928,555,"great physical environment
fruits and snacks
good culture and people",2
4929,555,Loved my job and the contribution I made towards the growth of this company,4
4930,555,"Many opportunities, great people to work with",2
4931,556,"Good Pay compared to other sales positions. Good company benefits. Great front line employee culture, Nice Campus with nice amenities.",4
4932,556,"People, Opportunities, Growth, Size, Products",5
4933,556,"Amazing Insurance Plan - Large campus - Bank Onsite - Caribou Coffee Onsite - Convenience store onsite - Library Onsite - Copy Center Onsite - Clean patrol vehicles - Columbia winter jacket, fleece, gloves, hat, and redwing boots all provided",4
4934,556,work life balance is great,5
4935,556,"Flexible work schedules, provides challenging work, casual atmosphere",4
4936,556,Exposure to the legal industry,5
4937,556,"Very Flexible , Friendly Work Environment",4
4938,556,Empresa boa para se trabalhar em relação a beneficios,2
4939,556,Solid company to work for.  They really care for their employees.  I feel like a valued member of the team when contributing.,4
4940,556,"Human resources supports racism, does not promote diversity. deceitful male Caucasian workers",1
4941,557,"Relax environment and depending on how motivated you want to learn, the company offers internal and external certifications and different paths for growth enhancement.

Pays 3x during holidays, 20% night differentials, convenient shuttle van pick ups for employees and very generous transportation allowance. 15 days SL and VL.  For each additional year of service 1 day of VL would be added. Max of 2 days paid study... leave . Group term insurance and Health Plan with 2 dependents. Reimbursable expenses ...

Retirement Plan

The company sponsors for educational subsidies and scholarship for motivated individuals, this includes for graduate school, CFA certifications, and other finance and work related professional certifications.",4
4942,557,"Work with a product that delivers real value and is appreciated by the clients. People, specially the old timers, are very friendly and productive. Ability to work from home.",5
4943,557,"You never stop learning, an amazing experience if you are interesting in good serious journalism and in global matters.
Fun people and encouraging office.",4
4944,557,Thomson Reuters is a best place to work and gives lot of opportunities to learn new skill sets.,5
4945,557,"Good platform, international exposure, good pay relative to rest of media",4
4946,557,"There is a good work life balance, and overall the pay and benefits are pretty good.  The people are generally friendly (Minnesota nice) and accommodating.",5
4947,557,"good benefit, entry point to step into finance back end, helpful colleagues and work life balance",4
4948,557,"strong leadership, quality team members",2
4949,557,"For the right person I'm sure it's a great place with lots to learn. There's probably good career growth too if you are technically gifted. However, it's just for me. Most of the people are pretty creepy walking around where I am (data center) - so if you are a supernerd with under-developed emotional intelligence, you'll fit right in. I think it more a ""me"" thing - in that I had to figure out for myself that I... don't want to gt up and drive to a place where I sit and stare at screens all day, not interacting with other human beings. Makes life even less exciting.",4
4950,557,"career development, opportunity to work in international locations, flexibility, independence and freedom to bring in new ideas, foster an environment of creativity and innovation across many divisions",2
4951,560,"O ambiente era legal, tinha um ambiente bom de trabalho e os colegas de mesmo nível era muito gente boa",4
4952,560,The office culture is very flexible and a nice place to work.,5
4953,560,Great worklife balance. Job security. As its a product based company you will be given ample time to learn.,4
4954,560,"Good Enviorment
Good Pay
Good Managment
New Technologies",5
4955,560,"Regular organizational change meant regular opportunities for new roles and advancement.
The culture was action and delivery focused. There was never a question about hitting numbers.",4
4956,560,"Large well respected brand name, people genuinely want you to succeed and educate yourself to go further. Fantastic training materials for self study.",5
4957,560,Great Work Life Balance. Professional Management approach by all stakeholders.,4
4958,560,Work life balance is good and they have a number of good career opportunities.  Lots of change is always happening and you have a chance to work across other departments.,2
4959,560,"Good work life balance.
Value for work",4
4960,560,Flexible work and life balance,2
4961,561,"Challenging work, flexible  hours, competitive pay",4
4962,561,"Great work environment, Flexible office timings",5
4963,561,"great company to work for - large company benefits, good work life balance. lots of opportunities for learning.",4
4964,561,"Company values, benefits, people and work space",5
4965,561,You can make money in sales if you follow the comp plan.  Lot's of freedom and perks if you work hard and push the products that they are recommending.,4
4966,561,Flexibility. Work at home options. Flex-time.,5
4967,561,FLexible work timings and no work pressure,4
4968,561,"ethical Management, philosophy to business is very ethical",2
4969,561,Bons benefícios e PLR,4
4970,561,"Very professional team, highly competent and a great deal to learn. The quality of skills that you learn are second to none.",2
4971,562,"Benefits are pretty decent. Great Health insurance 25-30 days off per year. Flexible working hours. Work from home (if your position allows it)

Multinational. Its truly multinational company. (Well apart from Dubai office where its full of ME nationals especially from one particular country.)
London and Geneva Offices are the best in my experience. Lovely people there",4
4972,562,Good flexibility and work/life programs.,5
4973,562,Work Life Balance and great culture,4
4974,562,"I have always liked the growth, flexibility and work culture at Thomson Reuters.",5
4975,562,A good company to have a work life balance,4
4976,562,"TR offers the opportunity to work with some very nice and capable colleagues, the chance to take in-house courses, some travel, and adding a good brand name to your CV. Salary is competitive on first joining. Work-life balance potentially very good, depending on manager.",5
4977,562,"Benefits and salary are good and competitive.
Some fascinating work and challenges.
Very flexible (maybe too flexible) with telecommunting.",4
4978,562,"- Good work environment
- Lot of growth opportunities for people who are innovative",2
4979,562,Employees are loyal to company because of generally good benefits & flexibility,4
4980,562,"I found there to be excellent work/life balance and very flexible bosses.  Good benefits, but pay was on the low-ish side.  I worked with good people and would go back.",2
4981,563,"Used to be good company ,",4
4982,563,Planos e metas bem definidos. Transparência em tudo o que faz. Boas oportunidades de crescimento.,5
4983,563,"Good work/life balance, Good Benefits such as paternity leave.",4
4984,563,Pay and benefits are good; there are plenty of opportunities to advance and do good journalism.,5
4985,563,"Possibilidade de poder trabalhar remoto quando necessário.
Os amigos que fiz aqui.",4
4986,563,Ser uma empresa reconhecida em outros países e benefícios de saúde.,5
4987,563,"Great leave benefits, competitive salary, 401k match.",4
4988,563,"Flexible working including working from home and time off when  needed
Diverse workforce with excellent inclusive culture that fully respects difference and allows the whole person to turn up to work",2
4989,563,A good company to have a work life balance,4
4990,563,"Big Brand, easily recognisable across the globe.",2
4991,564,"Pay - Compensation in its totality isn't bad, probably around industry average for this area.
Benefits - Benefits include healthcare and tuition reimbursement
Paid time off - More time is earned as tenure grows",4
4992,564,"It's easy to get a job if you send in enough applications. The selection criteria seem rather arbitrary, so it's easy to get a foot in.",1
4993,564,"work culture, nature of work, and fringe benefits",4
4994,564,great work life balance. managers are very flexible about work timings and work from option. great CSR and very open culture.,5
4995,564,"* Good pay for the freshers.
* Transport facility from anywhere in and around Hyderabad.
* Good working environment
* 39 annual leaves/year",4
4996,564,Depending upon the area you work in and if you're your manager's favorite your work life balance is pretty good.  The salary is pretty deceit to start.,5
4997,564,Ambiente de Trabalho e Horário Flexível,4
4998,564,There is a significant amount of time dedicated to training in people however if you are not self motivated you are going to get less out of the time then others.  There is a great work life balance IF you are salary but there are several managers at the company that haven't realized people have a life outside of work.  The compensation at the company seems fair however there have been lower then normal raises... compared to the industry and what was promised in the company.,2
4999,564,"Good work-life balance, decent salary hike considering the market, many learning opportunities available (HUB), flexible",4
5000,564,"TR encourages professional development and really cares about their employees.  Pay is competitive, people are flexible and you get great experience.  Every team I've worked with has been a great group of people and everyone gets along well.",2
5001,565,A huge portfolio of companies and they try to offer a good atmosphere to work.,4
5002,565,"Good benifits, sufficient leaves, work-life balance.",5
5003,565,"Benefícios, eventos, treinamentos",4
5004,565,"People-oriented, reasonable pay, great work-life balance",5
5005,565,Depends upon direct manager/supervisor; limited feedback,4
5006,565,"Good benefits;
There's room for career growth, but only to middle management - there's not much hope after that;
Laid-back culture, especially given that we're part of a large corporation;
Good amount of vacation time;
Plenty of internal opportunities, so if you're unhappy in one group/department, you can move to another.",5
5007,565,Good place to start a career.,4
5008,565,"Most areas of the company value work/life balance and encourage flexible working, but this is  at the discretion of the local management. The culture is generally good although tensions arise from different parts of the company working autonomously.",2
5009,565,Cursos pagos pela empresa.,4
5010,565,"ambiente, colegas de trabalho/gestores.",2
5011,566,"I was in Sales at TR Legal (West) for about 8-10 years.  Certain territories and products offer the ability to make a lot of money - but, 2014 is the year of Finance cracking down on comp plans and ensuring that doesn't happen.  2015 might be different.  As a salesperson, the TR brand will open doors for you.  Some of the products are phenomenal, and even when your product shouldn't otherwise be in the mix for... consideration, sometimes you'll still be in the mix.  Ability to work from home is great if that's something you value.  Overall the comp can be good when things are humming along.",4
5012,566,"Friendly and smart colleagues, moderately flexible schedule, and managers rarely micromanage. OK work-life balance to the extent that you can be in by 9, and out by 5:30 every day.",5
5013,566,"Bons employés, environnement de travail flexible où il est possible d'organiser son travail à sa guise. Les responsabilités sont confiées sur le long terme et il n'y a généralement pas de micro-gestion.",4
5014,566,Stupid job at a call center,5
5015,566,Work life balance is good. Great work culture.,4
5016,566,"-- Good Culture
-- Lot of free hand and you can try a lot of things on your own.
-- Employee Friendly Company.
-- Good work life balance
--  Flexibility and Work from Home option.",5
5017,566,"Empresa preocupada com o bem estar do colaborador, bons benefícios, espaço para contribuir com projetos e opiniões.",4
5018,566,"Incentivo ao desenvolvimento profissional.
Cuidado com a qualidade de vida dos funcionários.
",2
5019,566,Decent benefits. Worked with so many good people. Learned a lot. A great place to start your career. Some managers are good explaining the direction of the company.,4
5020,566,A great company built on high ethical values. Some brilliant products for professionals across the globe. Large organization with some wonderful people at work. Great future for the company. Good remuneration compared to market standards. Good facilities overall.,2
5021,568,Bom para o currículo,4
5022,568,"Visibilidade e Imagem perante o mercado
Oportunidade de trabalhar em grupos  e equipe multi-nacionais",5
5023,568,"Decent health insurance options, managers were flexible in terms of getting time off/taking vacation so long as you had the time, generous amounts of vacation given even to newer employees.",4
5024,568,stable predictable free parking all,5
5025,568,Working on interesting stuff and solving interesting problems with a lot of smart people.  There's beginning to be a greater realization that we need to work across boundaries and quit reinventing the wheel.,4
5026,568,"Easy to crack interviews - Litigation Solutions (aka document review) comprises of 80% of the workforce that is hired mostly through walk-in interviews;
Drafting, Contracts and Research (RMC) are good places to learn (if  you want to learn, of course) - Hiring mostly through campus placements;
Aggressive and growth oriented - you will never ever be out of work;
Opportunities to learn corporate communication,... client handling;
Misc training sessions are also available for personal skill development;
Recreational facilities like Table Tennis, Basketball area and an Xbox.",5
5027,568,A great entry level position.,4
5028,568,"The people I worked with were fantastic. It truly felt like a family, and if you are good at your job, there is place for upward mobility.",2
5029,568,"TR provide a work-life well balanced environment for employees, and it's been such a great experience working here in last 3 years.
I'll definitely recommend friends of mine to  us.",4
5030,568,"Benefícios, horário flexível, o fato de ter o nome de uma multinacional no currículo| e  um bom lugar para aprender devido ao fato da demanda ser muito alta.",2
5031,569,Smart people to collaborate with.  Working In a global setting,4
5032,569,"Great work environment, outgoing co-workers.",5
5033,569,Nice offices and decent benefits,4
5034,569,"Everyone in the building is kind and helpful.  If you screw up, no one will make you feel bad about it, they will just help you learn from your mistakes.",5
5035,569,Worked with some great people,1
5036,569,"Nice building interior, cool water fountain near B building entrance",5
5037,569,"A lot of people to get to know, good pay",4
5038,569,"Decent initial job movement, lots of locations so it's easy to move other places. Health and other benefits were quite good with several acceptable options.",2
5039,569,"Flexibility (job hours, flex days), perks (holiday, pension etc.) seemed good, friendly team and consistent performance based pay rises and reviews.",4
5040,569,Good peers and not too dog eat dog,2
5041,570,"TR has some great engineers if you're in the right department.  Flexible hours, good benefits, and its easy to move between teams.",4
5042,570,"People, directly working with clients and delivering",5
5043,570,"Decent pay, good coworkers, great benefits",4
5044,570,Pay saws great but only good thing,1
5045,570,The people are nice and mostly work hard. You can usually find a mentor if you look.,1
5046,570,"Generous paid leave packages, strong diversity programs, multiple volunteering initiatives, positive people. Eagan campus has nice amenities and a broad spectrum of job types.",5
5047,570,Lots of  options to advance as long as you keep your HR sheet clean.,4
5048,570,"Global company, with lots of room to change direction of your career.  Vacation policy was great.  Very flexible.",2
5049,570,"The usual large company benefits with very good holidays if you are based in the UK. As Reuters they were certainly a company to work for, less so with Thomson Reuters.",4
5050,570,"Competitive Comp, good work/life balance, fast changing environment",2
5051,571,"Good company values, great people (many of whom have been in the company for over 10 years which is a good sign). Adequate compensation, and very good work-life balance. Values of the company filter down from the top. Global offices and international mobility is encouraged and supported",4
5052,571,"very flexible working environment, great people, results based management with very little ""micro-management"". The benefits are excellent,",5
5053,571,"Salário razoável, variáveis, bônus, benefícios, oportunidade de praticar o inglês e os excelentes colegas de trabalho. Além de ter o nome de uma multinacional no currículo.",4
5054,571,"Good people (who are unfortunately all starting to leave), standard/good benefits, flexible schedule, most employees get a company phone.",5
