"","x"
"3472","- Good Colleagues to work with"
"3473","Good Work Culture and ambiance"
"3474","Many wonderful people to work with from diverse backgrounds"
"3475","Good, no problem, flexible time"
"3476","Very good cuture, trust and diversification"
"3477","good company to work for"
"3478","Got exposed to working culture and implemented what i have learnt in Bachelors."
"3479","Very nice work environment. Balance w.ork and life"
"3480","Good base salary
Market leader
Aggressive commissions
Training available
Fast paced atmosphere
Good people to work with
Telecommute with auto allowance"
"3481","Working in Beijing Zpark office.
Great company. Not competitors in its class in China. Trillions finance information and news store in database and finally start data mining on these data. Looking forward continue business beyond next hundreds years laying on these data."
"3482","TR does so much and they do at a global scale. The growth potential here is seemingly limitless"
"3483","good place to work, very good work life balance"
"3484","Great large company to grow with."
"3485","Ambiente de trabalho muito bom, a empresa tem seu ponto forte essa qualidade informada"
"3486","A empresa tem grande conforto para os profissionais, tais como sala de descanso, amplo sanitários, PAs de trabalho amplas e um ótimo RH"
"3487","it's a great company.Will get good functional exposure.Good work life balance. WFH option is there."
"3488","Open for work ,Full independence"
"3489","Great work environment very much recommended"
"3490","International exposure in client facing roles, lots of flexibility to move around internationally. Great global company. This 20 word minimum is a killer"
"3491","This is a good place to work. They pay decent salary. Good learning resources are available. Very good medical benefits."
"3492","Nice people, most people really care about their co-workers (not all)
Flexible hours, great if you have kids
Occasionally you can get on the job training"
"3493","Great reputation and good name on your CV for a first job. Financial services team is highly committed and fun to work with. Good work environment."
"3494","Easiest interview ever. Looks  great on your resume."
"3495","Great team, good pay and great benefits. The management really cares about you and wants you to succeed."
"3496","Solid company with good corporate philosophy."
"3497","Plenty of collaboration with other divisions within Thomson Reuters. Skills are rewarded quite well. Work environment is friendly, people understand the benefits of teamwork and helping each other. Learning opportunities are frequent. Fantastic rotation program for employees to work at other global facilities."
"3498","I was hired 2008. It was my first experience with a corporation but a very positive one. They take care about newcomers, they train you and organise integration meetings. I was promoted to a higher position after 1 year already. Each year bonus and a salary revision. You can change your position within the company. Great choice of trainings and certifications. Perks gym card, health insurance, fund investment. Spent... there almost 7 years, defenately would come back."
"3499","Great culture, good team environment."
"3500","Can get access to many company products & internal data. 
New and interesting software to explore, if interested 
Mix of lot of interesting works as well as boring!
HR policy & enormous paid leaves allocated in the beginning of the year itself
Good company to settled down if you're into the idea of more work-life balance."
"3501","No stress, Good corporate culture, good facilities"
"3502","Nice location, nearer to mass commute stations"
"3503","Teams are flexible and environment is great. I can learn a lot in technology in this company."
"3504","Basically its a commerce based company.I am interested in finance and accounts thats why i want to apply this job."
"3505","Good work/life balance, good benefits"
"3506","very equalities driven with lots of great benefits. Some of the best and most intelligent folks I've ever worked with are here"
"3507","Empresa em constante crescimento e com metodologias bem definidas."
"3508","- Pay was decent for a new grad 
- For the most part the people are nice 
- Cafeteria in the building"
"3509","Excellent Organisation, Great Work Life Balance, Extremely good Culture"
"3510","Most ethical company with best industry standards in terms of salary and work life balance"
"3511","Great work life balance! Very flexible schedule, great pay!"
"3512","Nice work environment; nice people"
"3513","Good people to work with. Home / work balance is great. Holiday time off is great.
Nice offices. Global opportunies. Great holiday parties. Good benefits."
"3514","It was a great atmosphere which results in a positive experience"
"3515","Nice building interior, cool water fountain near B building entrance, there are some intelligent, bright people, interspersed among the cubicles."
"3516","Good income potential and bright intelligent people to work with.  The products they offer are the best in the market."
"3517","People are very friendly and nice."
"3518","Opportunity for new projects and experiences. Schedule Flexibility most times during the year. Management has a strong focus on employee growth through career goals and continued internal and external training opportunities. Very strong and positive corporate culture, which is only getting better through current initiatives."
"3519","Great place to work. No work pressure."
"3520","Used to make money here, massive drop in pay structure same work less pay"
"3521","work culture is very good and cool, Work from HOME facility also available."
"3522","Most of the benefits and the vacation time is nice
Flexible schedule
Pay is not too bad depending on when you were hired"
"3523","- Work life balance
- Great people
- Work from home flexibility"
"3524","work-life balance
paid OT
few vacancies
work-life balance
paid OT
few vacancies
work-life balance
paid OT
few vacancies"
"3525","Friendly co-workers, employee perks, large campus."
"3526","Great product and if they have a focused mission, it can really be a great place to work!"
"3527","- ideal place for a first job
- you'll learn how global business works
- you'll familiarize yourelf with corporate policies"
"3528","I have worked for TRTA for 17 years. It has been a very rewarding experience. I have built lasting and trusting relationships along the way. Having the trust of my teammates and upper level management to freely make decisions on behalf of the company is invaluable. It is a place where I have grown both personally and professionally. I have the benefit of a fairly flexible work schedule, and I work with a team of... hard working, trustworthy, dedicated people. I truly enjoy my job."
"3529","The culture in Chicago is great.  For such a large company the Chicago office does not feel sterile.  Thy pay and benefits are great, too."
"3530","Lots of constantly updated data services
State of the art or near state of the art technology
Great co-workers and environment"
"3531","great place t work. Work life/balance is good. Excellent benefits, including health insurance and gym subsidy"
"3532","Great Company
Decent work life
Lot of Benefits"
"3533","Good people, professional approach. Account Managers have customers best interest in mind"
"3534","Great Work Life Balance.
Very Less Work Pressure.
Good Salary.
Eventful Company."
"3535","It is a very good reference and very respected company in the business, they have great offices and the location is ideal, a lot of mobility, nice atmosphere and advantages."
"3536","It is easy to get by so the stress level is relatively low.  The work is not to bad.  The department I work in uses fairly recent tech.  The environment is ok, they have nice holiday parties.  Caribou coffee is nice and available most of the day."
"3537","Flexible about work hours, cool friendly staff, easy going vibe"
"3538","Thomson Reuters is a global company with a wealth of opportunity, it supports flexible outcome based working and has a supportive diversity agenda.  The breadth of the business if wide with much opportunity to transfer skills to the various business units."
"3539","Good team, very nice boss and very good working environment"
"3540","Good benefits, very global, interesting work,"
"3541","Flexible work environment and a good work life balance."
"3542","Work life balance and good working environment are in the firm."
"3543","great company to work with good benefits"
"3544","people and the work life balance"
"3545","- Good work life balance
- Opportunity to explore many areas
- Job stability"
"3546","Good hours.  Great people to work with. Semi casual atmosphere. Good location and building.  Exceptional vacation time and benefits.  Terrific HR."
"3547","good people to work for and with."
"3548","Good pay scale, standard benefits, large community, legacy along side new technologies broad and deep skills can be developed"
"3549","Great customer service experience and paid well"
"3550","Good people.  Some good products."
"3551","good working environment with flexibility on hours"
"3552","*young and positive environment
*huge office with good location"
"3553","Good work life balance, flexibility  and fun activities"
"3554","great work life balance
big company so lots of opportunity to move around
opportunity to work with colleagues all over the world"
"3555","good personal life ..Good people"
"3556","Great co-workers. Flexible working environment. Good, professional culture."
"3557","Great people to work with lots of opportunity"
"3558","Opportunities to work freely in the global setup
Employees centric culture"
"3559","Buena conciliación de la vida laboral y personal en los trabajos de desarrollo"
"3560","Culture worklife balance great office"
"3561","A thomson é uma empresa que trata bem os seus funcionários. Tem uma extensa lista de benefícios.."
"3562","great benefits, interesting work, highly intelligent, educated, trained and professional workforce - loved my colleagues"
"3563","Opportunities to a wide variety of experiences and growth with many different fields."
"3564","Healthy work environment, challenge new goals"
"3565","Interesting company
Working from home is ok"
"3566","Great company with great benefits."
"3567","Très bon esprit d'équipe, une grande liberté dans les projets, des compétences qui se développent au fur et à mesure."
"3568","Flexibility with schedule and ability to work from home."
"3569","Good work-life balance.Good expose to fintech . Strong brand to leverage."
"3570","A lot of the people you meet at work are friendly and helpful. Everyone is understanding and supportive."
"3571","Good life balance n work culture"
"3572","Some of the reasons to work at ThomsonReuters include the decent benefits and rather relaxed working environment."
"3573","The management is very supportive in career building of the employees."
"3574","high in morality and human resources"
"3575","Job security is great if you show up and do your job. You get accolades for going above and beyond, but (see cons...)"
"3576","Flexible, more benefits than other MNC."
"3577","Good people, nice environment, good furnitures, lenient management"
"3578","Good management
Good salaries
positive and lively environment"
"3579","Work life balance, no stress, liberty to work on interesting work"
"3580","Excellent company.  The world is your oyster."
"3581","Room for growth within organization."
"3582","i have not yet started working for the company but according to my friends whom are working there. this company makes sure that employees have a wonderful balance between life and work. the salary is good, shuttles that are very convenient which picks up employees from various locations (magallanes wilcon depot and ayala mrt station near sm makati in front of intercontinental hotel). the management is lenient... regarding the approval of leaves. wonderful office, decor. the pantry was amazing as well (but i have yet to discover this and vouch for it)"
"3583","They paid well, generally let each team do what they needed to do. Also pretty good with making sure teams had the money to buy equipment and supplies. Need a server, get a server, need a computer get a computer."
"3584","company is at good location. infrastructure is good."
"3585","Established company with many SaaS offerings to market"
"3586","Good decent pay and perks.
Great environment to work."
"3587","great people and great benefits. a good clean environment"
"3588","Flexible Schedule
Challenging Opportunities
Get some benefits of being in a large corporation"
"3589","Great place to work out of school."
"3590","High quality of co-workers, these are people I would be friends with outside of the office.
Genuine concern at the middle management levels.
Occasionally there is interesting and innovating work.
Lots of verbal pats-on-the-back for exceeding expectations."
"3591","- Flexible work schedule
- Decent benefits
- You can work from home when you have to"
"3592","A lot of talent,  excellent brand to be proud of, impressive company perks eg healthcare and gym discount etc. Salary ok but rarely increases"
"3593","Good management salaries and colleagues"
"3594","Holiday is generous, flexible working hours and both formal/informal work from home arrangements. Very good policies and benefits for parents. The"
"3595","1) You will get an opportunity to work with latest technologies
2) Quality oriented
3) work from home"
"3596","Nice place to work and balance work-life"
"3597","Nice company culture, good office space, stable and super-formal with the salary payments, decent annual bonus, acceptable annual ""inflation"" salary raise, possibilities of growth in technology area if you are ready to do a bunch of extra tasks for some time without economical reward"
"3598","Flexible timings, work from home, core values"
"3599","Large company that operates on good values. Excellent pay/benefits. Company fosters a supportive and engaging work environment and is willing to invest in the education of employees."
"3600","Lots of time for yourself and good relaxed people around.

Good worklife balance."
"3601","Large organisation with lots of resources.  Good work life balance and very employee centric, whilst expecting high standards."
"3602","Relax environment in which everyone is cooperative and friendly. If you are willing to learn new things actively then you can ask around too. I highly recommend TR to other people."
"3603","If you can hit target with bonus you are well into the 6 figures for an outside sales rep.  It is totally doable.  The benefits, vacations, pension matching are above standard."
"3604","Global Company with good longevity, company stability, and stable good benefits.
Great management team
Focus on the customer
Team and Cross Team Collaboration
Exciting work with the world leader of information and software for professionals - keeping up with market demand is on the ball, but hours stay reasonable - management makes adjustments (hiring, changing processes) rather than overworking their staff....
People can stay a long time - 5 year milestones are celebrated - I've seen 25 and 30 years given.  
Leadership is good, visible, and mentors.  Town Halls and Panels with Upper Management are given regularly.
Peer workers are great to work with -sometimes the people you work with is the bigger motivator than the work itself."
"3605","Great people, progressive policies, great business"
"3606","Fast paced environment, mix of SDLC and  Agile projects.
Good leadership.
Equal opportunity for individuals with disabilities"
"3607","Good work life balance, nice opportunities"
"3608","Benefits, office location, life/work balance, young teams, quite friendly, really multinational. If you don't want to work hard and have stable good job in stable environment - TR is your choice."
"3609","ela cumpre suas obrigações com o funcionário em termos trabalhistas"
"3610","Simple work , not much pressure !"
"3611","1/2 day Fridays, all year long
People tend to remain here for many years
Good benefits
Good Senior Leadership Team
Friendly environment
Some cool projects.
Great defined contribution pension (100% match)"
"3612","Friendly professionals, Descriptive process, Clear instruction, Great reputation, Quality of work life balance is high, Competitive rates"
"3613","Enjoyed working here, but the company was going through a transition when I started. Nice people, and challenging work with little direction."
"3614","Good culture and team. Easy going approach"
"3615","Lots of time for yourself and good relaxed people around. Good worklife balance."
"3616","good hours cool building happy hour chill environment"
"3617","Good work culture. Balanced personal and professional life"
"3618","Great Management, people, and experience."
"3619","superb company and too much employee centric."
"3620","Excellent Benefits, good people to work with worldwide. Fast paced environment and cutting technology."
"3621","Great place to work, you can meet very good people however it depends from team to team. Good benefits."
"3622","Spot news coverage is really fun"
"3623","Staff are very knowledgable, great name to work for"
"3624","Nice place to work . ......... ..........."
"3625","Full benefits; good on flexibility. An ideal place to work for those 1) just starting out, 2) looking to focus heavily on family and personal life"
"3626","Knowledge exposure , opportunity to learn different skills and good environment."
"3627","nice hours, nice workers, helpful"
"3628","Professional, some solid business lines"
"3629","i have been working in TR more that 4 years.
Nice work life balance. Good place for female employees."
"3630","Relaxed, professional, amazing people, impressive compensation, best product offering in market, top grade sales tools, unlimited advancement opportunities in such a large international company"
"3631","Nice work environment and culture"
"3632","great people who love their work, team environment, flexible hours. Really a nice place to work"
"3633","Good Work life balance process is good u can gain lot of thing about the companies financial performance and all"
"3634","Thomson Reuters is doing partiality. In ON CAMPUS Intern Interview, they have selected 3 member in that also some body has got selected through Reference. This is not good.  I hate the interview Process because they are doing some partiality."
"3635","Good environment, supportive teams. large client base"
"3636","Great company to work for"
"3637","Work life balace, good benefits"
"3638","Biggest pro is work life balanced compared to other companies in the same financial services global sector"
"3639","Good Job Title and work life balance. Good for those who want to perceive further studies"
"3640","Good work environment, collegial atmosphere, accepting of flexible work arrangements"
"3641","Great place to start your career - large corporate environment but still personal on a micro level
Lots of different business segments allows you to get exposure to many different lines of business you would otherwise not be"
"3642","Competitive pay and work life balance."
"3643","they are a global company so lots of openings in different regions/countries so if you are lucky you might get a posting or travel to places like Costa Rica, Europe, Asia etc. They are also present in many different verticals so you could switch from Pharma to Finance to Science to Legal"
"3644","Nice Colleagues, generally quite good Purchase to Pay process in place"
"3645","Great company to work with"
"3646","Independent working culture and good work life balance"
"3647","Great company great clients you have the ability to control your own destiny"
"3648","There are always a number of projects to work on in the legal software sector, and the work can be interesting as your team attempts to tackle requirements posed from the business partners. 

You'll be surrounded by talented, driven, and smart coworkers and its rare to find someone who doesn't feel like they're pulling their weight. There are a few oddballs here and there but you grow to enjoy everyone's company... like some sort of wacky family. 

The company work/life balance is very accommodating and taking time off is rarely a big deal or needs much advance notice. The environment is very relaxed and there is little finger pointing if something goes wrong; everyone focuses on fixes, not blame. This is one of the biggest pros of the company in my opinion. Depending on manager, working from home when needed may also be an option, which helps in the snow hell areas which TR employees need to live.

Offers decent benefits and 401k matching."
"3649","Great multinational company to work for. They have a global reach and really feels like you're part of something that's really helping open transparency in financial climate."
"3650","Great team of people who were always willing to help each other."
"3651","Professional environment with smart people to work with.  Changing industry provide opportunity to assist with changes within the business."
"3652","Work at home option; Friday afternoons off. Decent benefits."
"3653","There are many large company benefits, such as a health care center and on-site cafeteria."
"3654","This place is best for interns. You earn more than any other internships in legal field. Plus chances of you getting hired as full time employee gets higher. Coming to full time employment, its a lottery which department you will end up in. It totally depends on which department requires people at any given point of time. I have seen experienced litigation lawyers who have drafting experience getting hired in doc... review department and useless people getting hired in drafting department."
"3655","Nice environment to work.
Good work life balance.
Flexibility in work."
"3656","Has good values;
Good benefits;
Flexible hours;
Growth opportunity;"
"3657","Excellent benefits package and great work/life balance.  Management listens to employees and I have really enjoyed working here."
"3658","Consistently busy; telecommuting; the work flowed; I had specific duties every day. Fair compensation and annual review. Large corp has systems in place to keep everything productive."
"3659","Overall it was a nice place to work. Strong executive leadership. Good benefits and interesting work."
"3660","Thomson has allowed me a flexible work schedule and the opportunity to log in remotely as needed.  I have been able to work with smart, innovative people in a fast paced environment."
"3661","Flex hours; good benefits; good facilities"
"3662","Thomson Reuters is the best place to work. They have a good business code of conduct."
"3663","its a very good company for work and life balancing and time flexibility."
"3664","work life balance, flexibility and leaves are good"
"3665","Good work place, helpful colleagues, safe night shift environment"
"3666","Friendly Work Environment, On time Salary, Good balance between work and social life"
"3667","Flexible working schedules, easy holidays; managers are generally liberal in that. Duties are clearly stated and mostly you will have a manager or senior looking into your work. Colleagues are really helping in nature and you will get your things done in any way."
"3668","Flex Schedule. Great co-workers. Fun place to work."
"3669","Flexibility, Location, Work From Home, Benefits"
"3670","Diverse, okay company for fresh grads, okay culture."
"3671","Work/Life balance is decent, benefits are OK at best."
"3672","Good life balance, and personal arrangements as homeworking etc."
"3673","Excellent IT Company to work. Very good work life balance. Flexible timings. Very processed and structured company."
"3674","Flexibility, wfh, learning is good."
"3675","Great people, decent life/work balance"
"3676","range of opportunities, capital availability, deep knowledge, market penetration"
"3677","The purpose of the company is great. I had a great and satisfying career. Left company to pivot to a new area."
"3678","Great Products and solutions
Great Training
Growth opportunities in the company and movement to anywhere in the world"
"3679","Good benefits and vacation packages."
"3680","Lots to learn, immediately was placed on a Scrum team to start development tasks, coworkers were excited and open to being pitched ideas"
"3681","Benefits are as good as any big company benefit package.  I got to do things at TR that I never thought I would be able to do.  It is a company very international in scope.  I could easily have seen working there for the rest of my career."
"3682","lots of liberty
freedom to work
flexible hours"
"3683","High standard of journalism, massive exposure for your work"
"3684","High caliber Company w/c cater good ethical practices. Well-known to be a team-oriented and friendly environment. Won many global awards including ""2013 Best Employer in Asia in the C.E.O. Awards"" and very competitive in all sorts of industry making it versatile and adaptable to any customers demand and need."
"3685","Plenty of opportunity to diversify, explore new roles and areas in the company."
"3686","Similar to other product based companies. Work load is mainly based on projects we work. Good for female employees. Easy work-life balance."
"3687","best company to work for long term. Work load is average , nice infrastructure ,cool work culture ,33 annual leaves and projects are on latest technology."
"3688","- A company for Employees
- Provides good facilities, resources
- Very friendly and helpful coworkers
- Good work life balance
- Good place to settle"
"3689","One of the best companies I have worked for. 
Excellent work life balance.
Good for employees in terms of leave policies and HR ideologies."
"3690","Salary/benefits were competitive initially; reputable brand; I enjoyed the camaraderie of the employees. Cafeteria was quite tasty, although slightly overpriced."
"3691","Nice flexibilty, great colleague, very good leave policy, place to learn new technologies."
"3692","Some interesting projects a few years ago. An interesting global vision (but does not include the french site)"
"3693","Good workmates and work life balance"
"3694","Company is in midst of much needed transformation.  CEO Jim Smith is driving change to meet the market demands and challenges.  Over time, this should drive productivity and profitability."
"3695","Tons of opportunity for the ambitious."
"3696","Heavy-weight brand with smart people, very acquisitive with deep pockets so have built a strong market position. Well respected by clients. Pay well with a good overall package."
"3697","Great working culture ,friendly environment,employee friendly,supporting management,women friendly.many learning opportunities"
"3698","There are a lot of opportunities within Thomson Reuters to grow and learn as you progress in your career."
"3699","Flexible hours, good benefits, varied work in territory, legal research skills honed"
"3700","good people around you to work with"
"3701","Global company with very clear process"
"3702","A máquina de café é boa, oferecem ginástica laboral e frutas para os funcionários. De vez em quando você ganha uns brindes, também."
"3703","Work life and personal life balance, opportunity to learn, good environment"
"3704","Amazing experience, good pay, nice people"
"3705","Global foot print
Good Learning oppportunities"
"3706","Pay is good for a short-time."
"3707","Good company to work in terms of Job responsibilities and year end appraisals."
"3708","Huge company, global brand recognition. Having the company name looks good on your resume. Good work/life balance."
"3709","good culture in company around employer enjoy the work"
"3710","Thomson Reuters has a beautiful campus with nice walking paths outside. Everyone was friendly and helpful, and the work-life balance was hard to beat."
"3711","If you like digital businesses and financial technology, the content of the company is interesting and has strong currency around the world. Majority of people want to do a good job and at a certain level in hierarchy, people get on fine."
"3712","The technology is up to date and most of the co-workers are knowledgeable and helpful.  I also learn a lot in my job."
"3713","Flexible, Solution Focused, Margin orientated, strong sales structure"
"3714","Flexible work schedule, onsite training for groups across the company, referral incentives, great recruitment team,very disciplined infrastructure, missions and priorities were well communicated, three onsite restaurant/café selections, bikes and walking trails, class AAA facility with wintertime bus transport in parking lots, and of course free turkey to take home for Thanksgiving.
It was just a wonderful... environment to learn, grow, and be challenged."
"3715","Work life balance.
Friendly Environment
supportive manager
lots to learn
growth"
"3716","Very professional environment. Great learning and development opportunities. True MNC experience"
"3717","Just laid off so I will hold off on reviewing the company"
"3718","Great work life balance, wide range of projects to work on"
"3719","Great experience working with the Westlaw product.  Regional reps were a great learning tool."
"3720","1. Lot of new things to learn.
2. Using best and latest technologies in their products
3. Awesome work culture
4. Good work-life balance"
"3721","Good company to work with"
"3722","They help you with on the job training, and they care about you and your success, not only if you work with them later on, but wherever you go. Great campus, beautiful walkways, easy parking, intern events like going to a Twins game, etc."
"3723","This company is a great introduction to the operations of a large multinational corporation (a double-edged sword)."
"3724","Best products  on the tax & accounting area, good career plans"
"3725","great to work with great environment"
"3726","Global company, good work life balance. Opportunity to live in different locations. Large enough to move around to different departments"
"3727","Good Work life balance. Highly Paid"
"3728","fast-paced, influential work in the IP&S space."
"3729","Flexible working (mostly); good career progression and training opportunities such as secondments for personal development; opportunity to work with lots of different people; good name on CV."
"3730","Nice place to work. extra activities live sports and social welfare activities.
good infra structure"
"3731","Télétravail, autonomie, bonne ambiance, formation en interne constantes, bon CE"
"3732","Shuttle service, trainings, allowances for mid shift"
"3733","- good work Life balance
- Salary compensation is better than service based industries
- Work From option is there"
"3734","Good environment to work. 
Nice work culture"
"3735","Not a very stressful job
Everyone is nice
Weekends off
Good work/life balance"
"3736","Great work life balance,  fantastic company internal training/knowledge sharing seminars."
"3737","Generally great people to work with.
Good work / life balance.
Good benefits 
Good locations to work in."
"3738","Flexible hours,  good work-life balance, some good employee discounts"
"3739","Good work life balance, great people"
"3740","good environment to work 
friendly people"
"3741","strong ethics, good journalists, nice people"
"3742","Amazing work environment, great work processes, everything is well managed and executed.  Work with the latest technologies."
"3743","Good company to learn. Colleagues are friendly and you can have good environmen"
"3744","Work life balance...
Work from home option"
"3745","Leading content, smart people, world's top organizations are customers."
"3746","Thomson reuters provide great flexibility and longevity"
"3747","Good place to work and to learn about various asset class. Good benefit and work-life balance"
"3748","The younger co-workers here are great but the older (5 years and up) employees seem bitter and soul less. There is a great view of manhattan."
"3749","Thomson Reuters has a very friendly atmosphere, due to the fact that most of the office employees are under 30"
"3750","In creative, we have relative freedom."
"3751","There is great training for the interns. Really enjoyed the people I worked with. Great experience with the software, especially if you plan to go big 4."
"3752","good people to work with ,  benefits , vacation , good pay"
"3753","Work life balance, facilities, leaves"
"3754","good work life balance and work culture"
"3755","Good place to work, work life balance"
"3756","Great working environment. There is a spirit if conviviality. There is considerable amount of facilities which comes along with the job."
"3757","Buen equilibrio entre la vida laboral y personal."
"3758","Great work life balance. Medium level pay."
"3759","High starting pay, pretty good benefits for the twin cities"
"3760","Certain business units are extremely receptive to new ideas and adopting new technologies. The company went through major growing pains and now seems to be dialing things down, in this they are introducing culture training and doing whatever possible to get up to speed with other tech companies."
"3761","Good Environment
Professional
Good Market Knowledge
Working here is a good place for a fresh graduate, but i would not advise on staying more than 2 years."
"3762","Good hours with half day Fridays, little overtime, flex benefits, quiet work environment. Easy access from 401. Some great people here."
"3763","Work-Life Balance
Workshops and seminars conducted quarterly"
"3764","Unbeatable people support. Improvement of product capability and branding of it's own instead of being view as bloomberg copycat."
"3765","-multinational company, you tend to know all people from around the planet
- flexible
-friendly"
"3766","Empresa multinacional que vende soluções e serviços e que possui infraestrutura de primeira linha. Grandes clientes e projetos que contam muito na experiência profissional."
"3767","Good camaraderie with team members, decent pay/benefits and good overall work/life balance"
"3768","You get to work with wonderful co-workers.  Generous PTO.  Money is set aside for each department to spend on employees for team building such as lunches."
"3769","pleasant working environment, plenty of opportunities to learn"
"3770","work life balance, work environment"
"3771","Nice people around which makes the atmosphere good"
"3772","Good Brand. Good Benefit. Opportunities for re-location or advancing your career in different departments"
"3773","Nice facilities, good lunch room"
"3774","Possibilidade de crescimento, bom ambiente para se trabalhar, projetos para desenvolver, empresa flexível."
"3775","Very great company  to work for ."
"3776","Work-life balance was good because there was little to no focus on execution or getting things done."
"3777","Excellent company for women. Very flexible and employee friendly atmosphere."
"3778","Very flexible working environment, flexi hours and time off in lieu for additional hours worked, up to 12 days per year"
"3779","Very friendly and  supportive company"
"3780","Good work life balance
Good Office culture
Decent Hikes"
"3781","Work life balance is a big plus"
"3782","Name recognition and international reach"
"3783","- Good work environment
- Flexible shifts/hours according to whether you attended school or not
- Potential growth in-company
- Plenty of incentives
- Excellent training"
"3784","there are several good software development teams to join.  the managers I worked for were all very good.  they are pivoting away from more traditional development tools toward new technologies.  work environment was family friendly."
"3785","Good work culture, work life balance"
"3786","Good work-life balance, great place and great offices"
"3787","Good benefit and perks. Good location for office"
"3788","The work environment is superb and people were very warm and awesome to work with."
"3789","Good company and a very good atmosphere to work. Managers and team members are very co-operative"
"3790","Great mid-management, good work environment"
"3791","Flexible working hours, great work-life balance, less stressful work environment."
"3792","People. Life Balance. Easy commute"
"3793","It's a great place to work..!! healthy environment, supportive people around and has a great work culture."
"3794","Cool environment
Open door policy
friendly people
exposure to new technologies
work balance"
"3795","When Reuters took over, the company name started to look pretty good on a resume."
"3796","Great managers that care about your career goals. Good benefits and perks for the job. Lot of room for advancement. Large campus has almost everything you need."
"3797","Work environment is good. 
Better place to start your career.
Good team bonding activities."
"3798","Work life balance is good"
"3799","Work life balance, flexibility, international peers"
"3800","great compensation plan
great benefits
great sales training"
"3801","Awesome environment to work in and opportunity to grow within the organisation."
"3802","Good benefits, Great environment, great managers and director"
"3803","Thomson Reuters offered a very collaborative, creative and challenging environment to work in. Everyone was quite helpful and easy to work with."
"3804","Good benefits like working from home, half days on Fridays in the summer, good pto"
"3805","flexible working patterns, gained excellent communication,listening and people skills. confidence to work in a fast paced enviroment. knowledge and insight to a fast growing Glaobal company."
"3806","Good systems and processes
Good environment to learn
Generally good benefits and nice people to work with."
"3807","Good working atmosphere/intelligent co-workers, fair salary."
"3808","I was working as a contractor with Thomson Reuters for close 3 years. I have zero issues, the manager and team were nice. Flexible timing. Over Time rate as well."
"3809","Great work life balance. Scope of learning new technologies and contribute individually. Management conducts feedback sessions and lead reviews."
"3810","good company to work with good experience"
"3811","A few good people.  Good work/life balance"
"3812","Standard working hours, work from home."
"3813","Stable process,  good Work Life balance"
"3814","Employee friendly, high rate of retention, awesome place to work, 5 days work and work from home facility"
"3815","Established name and reputation, guaranteed audience"
"3816","flexible environment to work in and great team to work with."
"3817","Matching 401k great environment  good location."
"3818","Good learning experience. Dedicated people. Have several fun meetings during the year to keep employees entertained. Get exposure to a huge number of people."
"3819","start to work on something new in tech part"
"3820","Global company and got to work on a variety of projects"
"3821","Colleagues are great, and generally 9 to 5, but overtime required at times, down time is not utilized on a company level"
"3822","I am able to learn a good range of skills for both print and digital."
"3823","Great place colleagues to work , gives an opportunity for learning and development."
"3824","Research Associate in Evalueserve working on Intellectual Property Research, Patent analysis, Patent Landscape Design, Novelty Search, Invalidity Search, Freedom to operate search etc."
"3825","A great brand,  some great products.  The Reuters principles and the works of the Reuters Foundation are inspiring.  Great employee and workplace benefits and in some divisions (not all!) some flexible practices enabling a great work life balance."
"3826","good working environment

good location

transportation facility available

fun events"
"3827","Great company for IT employees."
"3828","They make acquiring knowledge financially easy. They will cover certain studies if it's in your work scope."
"3829","The contributers care about the quality of work they do."
"3830","Takes Care of employees and focuses on good Work Life Balance"
"3831","Best Work life Balance.
Good Company for long tenure.
WFH options present.
Good infrastructure - Laptops and devices"
"3832","Tons of resources for employees, great benefits."
"3833","get to learn many new things."
"3834","Great work/life balance and work from home options. Various employee programs to participate in. Decent salary/bonus. On-site amenities. I like the visibility and access of senior leadership and activities on the intranet (the Hub). Global presence and opportunities to move jobs internally is good."
"3835","good and very helpful to study and get new skills"
"3836","Deceitful human resources who support retaliation 
Extra surveillance on employees
If you are friends with managers you can hold onto a job even if you are a horrible worker"
"3837","It's a good working environment to work"
"3838","Really good technologies. You get to work on all the latest technologies"
"3839","Opportunities for advancement, good work/life balance"
"3840","The Tax and Accounting division is a great team of sales professionals and leaders to work with."
"3841","Management and coworkers treated me with respect. A good learning experience."
"3842","Good working Environment and work life balance"
"3843","Highly regarded
Recognized worldwide
Looks good on resume
Many interesting and talented people work there
Laid-back atmosphere as for a company this big
Good benefits"
"3844","Not much to put here. No micro managing?"
"3845","Opportunity to work with smart, hard working co-workers. Good team work atmosphere. Decent pay and good learning opportunities if you are self motivated."
"3846","People are great to work with"
"3847","Good pay and steady business model to keep revenue coming in for news jobs. Well located office in NYC."
"3848","Competitive salary and benefits.  Opportunity for career development."
"3849","If you can handle the politics (and bosses/processes) which say one thing, but in reality mean another, you'll never be out of a job. Guaranteed for life employment."
"3850","Great exposure to large complicated environments, friendly professional colleagues, frequently presents new challenges and experiences, consistently improving processes, upgrading to current applications, and utilizing ITIL and data center best practices. Semi flexible work schedule and potential to work remotely."
"3851","Great place to work and grow"
"3852","Its a great place to work. Lot of opportunity to take up in different roles and lot of events to take part in, if you are enthusiastic you have lot of opportunity. Compensated well with the salary. Flexible work hours."
