"","x"
"465","1. Horrible treatment for the female in spite of taking more complex work and completing also they will have many reasons to degrade your rating. You will surprise the whole company is working with the agreement of one stupid manager.
2. Managers are here lacking much knowledge if they do not know anything they will put all game on you and you will be treated as a terrorist. 
3. I am surprised how are they getting... all rating because they are writing themselves. Well, they have opened new office in India but all major works happen in US.

4. If you want to grow at CME and want to be in good books of manager do all networking every time and lie as much as you can in your work. They do not have any tracking process. That is the reason only those people are surviving here."
"466","Nothing of note, somewhat of a change of culture in the office over the years"
"467","Many our manager only focused on their career move and favor ""friends"" they already knew. If you are from wrong family, tough break! Old staff do not provide full instruction."
"468","Nothing as such comes my way"
"469","management is bad an got vested interest and hence not transparent"
"470","None that I can see"
"471","I cannot think of any cons right now"
"472","Travel, travel, travel...plus very US centric"
"473","not much work life balance esp for offices outside the US"
"474","Not many projects in India center so it will limit your growth."
