,X1,pros_page1,pros_page_rating_value
672,,Management spends very little on initiatives so they can put this money into bonuses. People are well compensated but there is no work life balance so this compensation comes at a big personal price.,1
673,,"Flexible working hours.
Benefits are good.",1
674,,"Was great team dynamics 10 years ago.
New management slowly killed jobs, morale and innovation.

Interns can be helpful, before they move on and don't look back",1
675,,"Good work/life balance
Just do your job and you will be fine",1
676,,"good name, ppl are smart",1
677,,Very little when change is severe and not managed. Occasional high moments when helping a client really solve a problem,1
678,,"Had a good leadership which encouraged learning and development of employees. You get to learn Pure politics, learn soft skills to survive in tough environment. If you work in Norman OK then you get all kinds of video games, good restaurants. Nothing much at your desk.",1
679,,"Not many anymore.

Sometimes great sales meetings.",1
680,,Work/life balance was good. Nice people.,1
681,,"Hard to find anymore. Can maybe get to work with new resources every now and then. Management doesn't like to buy anything new. Especially in California offices.
Some of the severely abusive and untrained managers have migrated to other fields. Of sorts.",1
682,,The NYC location is pretty good,1
683,,"casual work environment, very relaxed, free games, coffee, fun events",1
684,,Global reach. Very profitable. Entrenched monopolistic position. Long term clients are largest international investors,1
685,,"Some new technology. And a yearly fun day, which you will need to job search.",1
686,,Working hours are not excessive.,1
687,,"Not many. Depending on your team you might have a better work life balance than some places, but this is only a temporary illusion as the ax is probably coming for you soon.",1
688,,"* Nice Manila Building. In general, nice people in Manila",1
689,,Smart people to work with. But unfortunately the bright ones are leaving,1
690,,job growth possibilities if you live in mumbai or manila; if based in dev market will gain exposure to other cultures when you train your eventual replacement,1
691,,"Not much. If you're in sales you have an easier time. Used to be fair promotions. Now it's all just from weird connections.
Working to keep things in pipeline used to be an efficient process.
And there were easier sales until recently.",1
692,,"Very (too) stable, People are generally collegial.",1
693,,"Some flexibility but people abuse.
Was once a little more professional.",1
694,,Some occasional interesting innovation. Index part strong but facing competition,1
695,,Most of the late nights/all-nights can be handled from home. Vacation days are generous.,1
696,,"Salary.
Below mid-management, know-how is decent,
Sharp and cooperative staff",1
697,,"Ability to work from home when you need to, and ability to set your own hours.",1
698,,"Decent salary, bonus and benefits",1
699,,"Earlier great product.

Earlier great teams.",1
700,,"Very few that I can think of. As a former employee of ISS, I was concerned when RMG purchased the company. It turns out that concern was more than justified.",1
701,,"There are some good people who know how to treat people decently and want to try to create a decent work environment.

Pay is good.",1
702,,"Good salary and compensation package (Life insurance, pension fund payment, bonus, 1 month extra payment, high salary). Very nice office environment.",1
703,,"Good salary compared to market average
Health insurance
Retirement saving account
Several round recruitment process to ensure the very high quality staff (except middle management and above)",1
704,,None whatsoever about this company,1
705,,"technology but sometimes interrupted
market news when IT depts can work at once
hr sometimes ok but not everywhere",1
706,,"Good salary, decent benefits, smart people. Many people at the lower levels of the organization want to do the right thing for the business and its customers. Their best efforts are good intentions often fail due to lack of senior management support and resources.",1
707,,"Variety, from the many companies it keeps buying.
Some decent benefits.
Mixed products, even if the labor to make them is all over the place.
Interesting history. But with shaky potential, since competition started catching up.",1
708,,Index products are good and are righty labeled as industry standard.,1
709,,"You will have an opportunity to meet people from all over the world, especially people from India and the Phillipines, as you train them to do your job.",1
710,,"Highly skilled associates

Average to decent salary

Resources from the hybrid of organizations

interesting projects",1
711,," reasonable pay (not comparable to the banking industry)
- opportunities to get promoted (due to high turnover)
- good work-life balance",1
712,," Wages above average, if you don’t count the 30+% overtime you will be asked to put on it
- Decent year-end bonuses
- Offices are usually in prime locations in the financial capitals (although relocation and travels are discouraged)
- Attractive health care coverage, average 401k retirement plan
- Established reputation among customers
- Respected research team, especially in Berkeley and Geneva",1
713,,"The employees in many of the departments are good people and are a joy to work with, but this excludes nearly all management.",1
714,,"The benefits are good, with a solid retirement contribution match. Also, everyone gets 4 weeks of vacation (though that is a negative for those working there for many years).",1
715,,"Good brand, decent at work life balance, plenty of holidays,",1
716,,Adequate vacation time to help you forget how miserable your job is.,1
717,,Salary and benefits package were pretty good. Co-workers were very helpful and liked to share knowledge.,1
718,,"Plenty of vacation days.
Ability to network with clients and issuers (read: potential employers).
Interesting co-workers.",1
719,,Still working with some of my friends who are smart and still make it a somewhat fun environment,1
720,,"Network with clients (potential employesrs)
Simple business model (either Risk or Indices)
Good office locations
Basic salary is competitive (but bonus poor)",1
721,,It was a good profile as it boosted my analytical skills and improved my working knowledge of Microsoft Office,4
722,,"The company treats employees with warmth. You will get to work with people from around the world, and it would lead to a great learning experience.",4
723,,Salary is above market level,4
724,,Worth to work in terms of improving system skills,4
725,,Matured platforms and projects. Good compensation and benefits. Good to work. Product development company.,4
726,,Great People and Products. High Quality Research.,4
727,,Amazing work culture with helpful people. Opportunities to learn and work on cutting edge products and technologies.,4
728,,"C This is revenue generating organisation. Do not expect IT service based strategies. No concept of resource pool.
Atmosphere is positive and growth oriented.
Technical growth and opportunity depends upon project.
Technologies- Java, Springboot, Ruby, Python, Scala etc
Lot of work in data science
ompensation is better that service industry but lesser than banks still it is good.
Good increment for technical people",4
729,,"1. Work-life balance
2. You find all kinds of people - smart, hardworking, kind",4
730,,Multiple options within the company. Good pay.,4
731,,"Good work culture
Nice benfits",4
732,,Good work environment. Flexible work culture,4
733,,"Good work Culture, Opportunities available to grow",4
734,,"I found the work culture very chill.
Management and planning of the work is excellent.
Colleagues are very knowledgable.
You get to work with a global team.
Good salary however the increment is always linear irrespective of your performance.",4
735,,"Great company to work with in terms of profile, exposure and pay",4
736,,Good culture and opportunity for freshers,4
737,,"Excellent pay, informal environment, friendly management.",4
738,,"1. Good Place to Work.
2. Work Life Balance in most of the Teams.
3. Talented People.",4
739,,Work life balance is good,4
740,,"Great work culture
Friendly environment
Opportunity to learn",4
741,,"Lenient management, Work is less, Party is more. Culture is good. Management Consists of people from Diverse background and Upper management consists people from IIMs.",4
742,,"Good Infrastructure
Friendly Environment
Work is Recognized",4
743,,No useless politics. Good Work. Flexible timing.,4
744,,"Good Pay
Work life balance
Good brand name to work for",4
745,,Amazing team and work culture. Good performance of the business.,4
746,,Very employee friendly and lots of events organized. Good benefits for employees,4
747,,"I worked with MSCI for almost a year. Flexible work hours, Work life balance, Learning opportunities.",4
748,,"Good salary at the time of Joining.
Provides Opportunities to shift Departments.",4
749,,"Flexible
Full of opportunity and learning
Work life balance",4
750,,"Amazing people, lots of fun activities, good salaries even for freshers.",4
,,The organisation is fabulous place to work in and the culture is based on meritocracy. It has an open door policy and an employee friendly culture. Your performance will definitely earn you rewards,4
,,"Best to work, good environment , competitive salary, good culture",4
,,Good work life balance. Flexible working culture.,4
,,"1. MSCI's index business is subscription based and MSCI has been one of the leaders in this industry for a very long time. Due to this long standing creditability and stability in the industry, MSCI Clients continue to choose MSCI year after year. For employees, this often means high level of job security. Salaries are great and generally on the higher side. The salary structure is awesome with a very high basic salary component (almost 60% of your total salary). This means the PF contributions are big and company matches what you contribute to your PF accounts. Yearly Bonus are over and above salaries and often range between 5-20% of your yearly salary, depending on which team you are on and how critical the contribution of the team is to the overall companies objective and strategic goals. Work life balance is excellent. I have seen people choosing their own flexible work hours depending on which location onsite they are supporting.",4
,,Good exposure & lots to learn.,4
,,"A company which always thinks for its employees first - be it the benefits, facilities, culture or compassion for the people.",4
,,"Robust Training procedures
Global Team culture",4
,,It has some intelligent people working for it.,4
,,"Good Company to work
Nice renemuration ( Bonus and Increment)",4
,,"Great learning particularly with regards to markets ( Risk , Portfolio Analytics , Index). Merit based culture , overseas travel , transparent culture and good work home balance",4
,,Caring employer. Decent work life balance. Good work environment. Work content is also good if you like investment strategy research. Well respected name,4
,,"Flexibility is there, Work Life balance is there, Good Salary.",4
,,good place to work and learn about various stuff - some new age technology and project management. comp is competitive,4
,,"Great Envt , Good team,",4
,,"Work Life balance, easy transfer policy within different departments, Good leave policy, better other benefits like Mediclaim, insurance, topsline service",4
,,Its a Really good company to work for with good pay structure and good work life balance.,4
,,"High focus on employee engagement. If you are in APPDEV, then there is lot to learn. 24x7x365 functional cafeteria(literally). Also, with the new review system things are good",4
,,Good pay. Work life balance. Learning opportunities,4
,,"Average work-life balance.
Employee friendly policies.
Good technology stack.
Lots of opportunities to explore in your work area.
No too much of restrictions at work.
Support and appreciates innovative ideas at work",4
,,A great place to learn,4
,,"Good culture and work environment. Flexible work timings with work from home option. Provides options for mentoring, skill development, along with various other workshops.",4
,,Good company. Good Pay. Operates like a product company.,4
,,"Nice culture, product based, No micro management, good work life balance. Awsome people to work with",4
,,"Good place to work.
Good environment.
Good compensation",4
,,"Great place to start your career, a lot of learning of financial analytics
-Good work-life balance
-Excellent brand value",4
,,"Nice Company, Pay Scale is good. Depends on project on which you are working.",4
,,"Good Salaries, Lots of Work, If you are always an individual contributor this is the company for you.
Lots of Technical work. In MSCI Work never finishes.",4
,,"1. Hire good peoples
2. Good for learning
3. Growth Opportunity",4
,,"Great work culture and work life balance, flat organizational structure with no boundaries between senior and junior employees, casual culture.",4
,,Fair and open in communication.,4
,,"Work environment, learning opportunities. Reasonable salary hikes each year. (10-15%) for 5 star performers it can be more! can be even 30% on absolutely exceptional situations! Bonuses now a days upto 20%.",4
,,"Highly focused on knowledge dissemination and facilitates learning
Values good work
Top mgt across the world have an entrepreneurial culture
Everyone from CEO onwards work very hard
Good values and serious about delivering value to clients
Pays better than peers but also expects top work from staff
No ego at most levels",4
,,"Great learning experience, got to work on current technologies.",4
,,Lot of opportunities to grow and learn,4
,,"great team, good and learned people around and a very collaborative environment",4
,,Growth Opportunity and the ability to work in an international environment,4
,,"Best grade salaries and compensation in Hungary, good self development opportunities (not in every role), career acceleration, many challenges to work on, be creative and provide your own solutions",4
,,MSCI has strong pricing power in parts of the index business!,4
,,"Great learning experience, great environment.",4
,,"Excellent work environment and facility
Great perks according to the type of Industry",4
,,Interesting work. Growth company. Relatively flat.,4
,,NICE EXPERIENCE NICE TEAM NICE,4
,,"Good compensation, good exposure",4
,,Work Life Balance is great,4
,,Good work life balance. Decent compensation.,4
,,Good working environment and flexible working hours.,4
,,A work-life balance place. All colleagues are nice.,4
,,Work life balance and career path,4
,,"You get to meet people with great backgrounds, typically from top universities or elite firms. The firm also has good work/life balance",4
,,"extremely smart employees, engaged in all of the growth areas of finance...factor investing, ESG, smart beta",4
,,"Good environment, flexibility, growth opportunity",4
,,great colleagues; collegiate; flexible; gives you breathing room; work from home opps; management is not in the office; good work life balance,4
,,Great work culture and lots of chances to take additional responsibilities,4
,,"Highly skilled people, strong analytical competences, good compensation schemes",4
,,i enjoyed and liked working here,4
,,Very well organized with good colleagues to collaborate with,4
,,,
