"","X1","pros_page1","pros_page_rating_value"
"567",65,"Excelente ambiente laboral con flexibilidad de horarios. Prestaciones altamente competitivas. En general muy satisfecho con la compensación de la empresa.","5.0"
"568",65,"A work-life balance place. All colleagues are nice.","5.0"
"569",65,"Great people, great solution","2.0"
"570",65,"Good work environment and team","2.0"
"571",66,"Tiene 20 días de vacaciones y puedes tomarlos desde el día 1 de tu ingreso, 10 días de sick day sin justificar, 30 días de aguinaldo, además de varios seguros adicionales a lo convencional, como seguro óptico y dental.","3.0"
"572",66,"Salary, bonus, salary, bonus, salary","2.0"
"573",66,"-Intelligent, driven, colleagues
-Decent pay with good work life balance","3.0"
"574",66,"-People in the Boston office are great
-Very flexible hours
-Pay is good for what you're actually doing","2.0"
"575",66,"Good work-life balance, Competitive pay, innovative, talent is appreciated","5.0"
"576",66,"MSCI is a great place to work. Great compensation schemes and open to career development. It is a great place to begin a career in the financial services industry.","3.0"
"577",66,"Autonomous working style, self starter appreciation","5.0"
"578",66,"Global team and high exposure","5.0"
"579",66,"Permite el home office, excelente empresa que permite el crecimiento del empleado así como trabajar desde diferentes partes del Mundo. Excelentes prestaciones y ambiente de trabajo muy competitivo.","2.0"
"580",66,"World leading international company and great product offerings","2.0"
"581",67,"Great Salary
Ample leaves
Great work life balance","3.0"
"582",67,"Benefits costs are low for employees. Good pay package!","2.0"
"583",67,"Excellent work culture. Good benefits.","3.0"
"584",67,"Well recognized leader in the industry","2.0"
"585",67,"Good salary
Work life balance
No unnecessary processes, as in support industry
Will give you high package","5.0"
"586",67,"Market leader in it's core domain
Great work life balance
Strong techno-functional exposure","3.0"
"587",67,"Good work culture 
Nice benfits","5.0"
"588",67,"good work life balance
provide good foundation for further career progression in asset management","5.0"
"589",67,"Well-run company. Great people to work with (mostly). Visionary Exec. management. Company-sponsored fun days.","2.0"
"590",67,"Very responsive contractor company. Always available to help.","2.0"
"591",69,"Work Life Balance is great","3.0"
"592",69,"Great Work/Life Balance
Always got a raise
Offices are encouraged to enjoy free time
Co-workers","2.0"
"593",69,"Some very intelligent and smart people on the floor, equally smart in politics. 
Good base compensation, leaves but less growth opportunities
Good work environment and facilities.","3.0"
"594",69,"Good environment to work with","2.0"
"595",69,"It's a great company to work for. Good company culture, good benefits and even good management.","5.0"
"596",69,"- Top in class CEO
- A meritocracy 
- Truly global with a diverse set of employees
- High performance culture
-  Focus on leadership / empowerment as opposed to just management","3.0"
"597",69,"Great benefits. Flexible and open management. Good work environment. Exciting work. Opportunity for growth. Innovation culture.","5.0"
"598",69,"1. Work-life balance
2. You find all kinds of people - smart, hardworking, kind","5.0"
"599",69,"C This is revenue generating organisation. Do not expect IT service based strategies. No concept of resource pool.
Atmosphere is positive and growth oriented.
Technical growth and opportunity depends upon project.
Technologies- Java, Springboot, Ruby, Python, Scala etc
Lot of work in data science 
ompensation is better that service industry but lesser than banks still it is good.
Good increment for technical people","2.0"
"600",69,"Average compensation.
Good brand name.
 That's about it.","2.0"
"601",70,"Good compensation, good exposure","3.0"
"602",70,"NICE EXPERIENCE NICE TEAM NICE","2.0"
"603",70,"The working environment, learning opportunities, location.","3.0"
"604",70,"Le salaire, c'est le seul avantage que je vois, le reste n'est bon qu'en théorie.","2.0"
"605",70,"Amazing work culture with helpful people. Opportunities to learn and work on cutting edge products and technologies.","5.0"
"606",70,"Interesting work. Growth company. Relatively flat.","3.0"
"607",70,"People are very approachable, humble, and helpful. Starting to use new technologies. Medium sized company. Good work gets noticed. Have events, fun days for networking.","5.0"
"608",70,"Susbcription based business with 90% renewal rate
Global
Institutional, enterprise clients","5.0"
"609",70,"Good for opportunity and stabilityfor carrier","2.0"
"610",70,"Excellent work environment and facility
Great perks according to the type of Industry","2.0"
"611",73,"Good benefits, quiet office","3.0"
"612",73,"Good benefits, office environment, talented people","2.0"
"613",73,"The company treats employees with warmth. You will get to work with people from around the world, and it would lead to a great learning experience.","3.0"
"614",73,"It was a good profile as it boosted my analytical skills and improved my working knowledge of Microsoft Office","2.0"
"615",73,"Flexible work hour and work from home option
co workers are nice and helpful","5.0"
"616",73,"Data.  History. Some balance.","3.0"
"617",73,"Immense resources available to improve technical skills. Management tries to provide perks such as ""fun days"" and cultural celebrations.","5.0"
"618",73,"Flexi work timing, quality of work is good","5.0"
"619",73,"Small Company, Good work in Research team, Decent Work Life Balance","2.0"
"620",73,"Lot to learn about finance","2.0"
