All reviews for S&P Global Platts as of 2019-09-17 22:36 PDT. (No filters were used to create this file.)
# -------------------------------------------------------
# Employer's Name: S&P Global Platts
# Content: Glassdoor Reviews
# All Reviews through 2019-09-16
# -------------------------------------------------------
Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW12570399.htm,"Data Scientist*Statistical Analyst, R Programming Specialist",2016-11-05,Hoboken,New Jersey,US,Yes,Less than a year,Intern,4.0,4.0,3.0,4.0,4.0,5.0,Getting Better,Yes,Approve,Very easy to work at with immensely helpful managers.,Bureaucratic environment and slow work. Not much Professional.,None,Intenship, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW12505394.htm,Research Analyst,2016-10-31,London,England,UK,No, ,Full-time,1.0,1.0,2.0,1.0,4.0,1.0,Getting Worse,No,No Rating,"Well recogniyed name, maybe ot always with positive words, a lot of  travelling","No strategy and goals, unability to make any kind of desicions relatively fast, unability to adapt to changing business environnement, pretty clear way of leading the business - minimun expenses, maximim profit; selling bad quality services/data/information to the clients, no idea why clients are still paying for this.", ,Analyst, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW12503682.htm,Field Marketing Manager,2016-10-31,London,England,UK,Yes,More than 3 years,Full-time,4.0,2.0,5.0,5.0,2.0,5.0,Getting Better,Yes,No Rating,"Easy location to get to.  Supportive team, and flexible hours when I need it, at short notice.","Not enough staff to manage the workload, resulting in long hours.
Hopefully with the upcoming sales realignment, the workload will diminish, and allowing time to be spent more on supporting commercial activities", ,Good team, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW12373613.htm,Senior Business Analyst,2016-10-19,Houston,Texas,US,No,More than a year, ,5.0,5.0,5.0,5.0,5.0,5.0,Getting Better,Yes,Approve,"Great breadth of opportunities, great people, good work life balance, excellent benefits, good market opportunity","Slower pace, somewhat bureaucratic, at times difficult to coordinate across time zones and geographies (Singapore, London, etc.)","Work harder to reduce information barriers between offices and departments, enable faster change and implementation of projects",Loved Platts, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW12328315.htm, ,2016-10-16, , , ,Yes, , ,3.0,3.0,3.0,3.0,3.0,4.0,Getting Worse,No,Disapprove,When times are good the money is good,"Lots of manual processes and paperwork
Significant amount of client interactions are confrontational due to licensing policies","You will continue to lose good employees if they are not being compensated

Investigate why the 90% of the industry feels that Platts is arrogant and then do something about it.",Business Development Manager, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW12172274.htm,Energy Analyst,2016-10-03,Denver,Colorado,US,Yes,More than a year,Full-time,3.0,4.0,3.0,4.0,4.0,5.0,Getting Better,Yes,Approve,"Friendly coworkers and managers, managers seem very open to feedback, flexible schedule as far as hours and working from home, learning a ton about energy markets, challenging and generally interesting work, good selection of employee resource groups","Lower salary than most industry competitors, some daily work can be very high stress, some technology is outdated which can make day to day work a struggle",Increase salary to be more competitive with industry peers; implement upgrades to technology at a faster pace so there are minimal disruptions for day-to-day work,Anonymous, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW11976192.htm,Editor,2016-09-18,London,England,UK,Yes,More than a year,Full-time,4.0,3.0,4.0,4.0,4.0,4.0,Staying the Same,Yes,Approve,using its market position to grow and evolve,so much change which some people find tough,keep communicating - tell us more not less,changing for the better, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW11850086.htm,Senior Marketing Manager,2016-09-08,Denver,Colorado,US,No,More than 5 years, ,4.0,4.0,4.0,5.0,3.0,5.0,Getting Better,Yes,Approve,"Platts has some outstanding people working for them and I really enjoyed learning and growing professionally over the 5 years I worked there.  There is a lot of positive change occurring within the marketing group.  If you like fast paced working environment, international travel and fun smart people then this is the company for you.  Really good benefits, very flexible work from home policy, nice vacation package.  I was not looking to leave, I got headhunted out:)  Love my new job but still miss my team.",Systems are a bit dated and not all connected but management is working on improving this.  For some constant organizational  change is not good.,Platts need to decide on a path and allow it to bake.  Get new organizational structure in place and then move full steam ahead.  Continue to improve internal technology enhancements for more repeatable processes.,Lot of Opportunity to make an Impact, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW11814374.htm, ,2016-09-06, , , ,No,More than 3 years,Full-time,2.0,1.0,3.0,2.0,1.0,1.0,Staying the Same,No,No Opinion,"Smart Colleagues
Stable Industry
Good Benefits
401K Match
International Travel Opportunities
Nice Office Space","Very poor work life balance
Expect to be available at all hours, very early mornings to very late at night
Meeting times often change while you are sleeping - keep your phone alerts on all night long
Company issued phones are a life anchor
You are always on call even if you are on vacation or on a national holiday
No personal life boundaries 
70+ work weeks are normal and expected
Middle Management frowns on those that want more life balance
Stressful working conditions and long hours bring out the worse in colleagues
Very aggressive behavior is common place
No career paths for many positions","Stop forcing people to act nice to each other
Stop rewarding only those that sit in the London office
Lead by example and respect all employees
Focus on work life balance
Hire qualified managers
Listen to why people recently left",Marketing Department, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW11753747.htm,Senior Analyst,2016-08-31,London,England,UK,Yes,More than 3 years,Full-time,4.0,3.0,4.0,3.0,5.0,4.0,Staying the Same,Yes,Approve,"The working atmosphere is good, friendly people, not too much office politics. The London office is comfortable, with discounted meals from a canteen. There are also benefits such as subsidised gym membership.","There is an excess of middle-management, with what seems like only a few worker bees reporting up the inverted pyramid.","Concentrate on streamlining the organisation - we understand the need for process, but with 20 people between the request and the person who signs off, not much will ever get done.",Don't let middle management slow you even further, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW11686528.htm, ,2016-08-25, , , ,Yes, , ,4.0,4.0,5.0,4.0,5.0,4.0,Getting Better,Yes,Approve,"S&P global is a good name to work for, and Platts is very well known in Oil and other commodities 
There are some incredibly smart people working at Platts
If you can make the right business case, management listens 
Flexible working",Outdated technology makes things difficult.,"Communicate more at all levels, not just via email. Make sure you are talking to your teams so that you can see the great work that individuals are doing every day, there is undiscovered talent in the organisation.",Lots of changes and opportunities with a leading brand name, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW11617436.htm,Manager,2016-08-19,Singapore, ,Singapore,Yes, , ,3.0,2.0,3.0,2.0,4.0,2.0,Getting Worse, ,No Rating,"Informal work culture, pleasant people, global business, flexible hours. Plenty of niches for those who like operating in niches and opportunities for those who want greater breadth",Lots of seniors but unclear who really manages and who makes the business decisions. Issues managed by ad hoc committees so very difficult to see who is responsible and who is going to make a decision.  Internally dysfunctional. Benefits very average. Few people with any knowledge and understanding of the companies who are their clients,"Get a grip of existing business, let managers manage and stop giving the impression that you think the only way to grow is by acquisitions",High potential company finding management difficult., 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW11502119.htm, ,2016-08-09, , , ,No, , ,1.0,0.0,0.0,0.0,0.0,0.0,Staying the Same,No,No Opinion,Working for Platts meant I could pay my rent and buy food to eat. As with any workplace there are colleagues whose company I enjoy.,"Any higher management decision making process has two steps:

1) talk about it over conference calls for weeks at a time
2) go with the status quo as all managers have mastered the art of speaking without actually saying anything, and are too scared to get spoken over/shouted down

You have to be a sociopath or a bully to get promoted.

Due to monopolisation Platts' sales strategy is to put existing customers back up against the wall and string off idle threats until they get uplift on the account.

HR have a blatant disregard for employees and their happiness at work. 

Some people in editorial think they're royalty and are disgusted at the thought of being spoken to by someone further down the ladder. It is generally considered an offence to talk to a colleague you haven't been introduced to. 

There are too many people in Marketing/Product. No one seems to have a clear idea of who's handling what or what the bigger picture is.",Shut down and start again. Sack around 60% of the middle management staff so that people can get their work done without having to ask about half the workforce for permission (generally a five minute task turns into a fortnight long debacle due to approval seeking procedures).,A company with its head stuck up it's a*se, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW26773344.htm, ,2016-07-16, , , ,Yes, , ,5.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Ambiente de trabalho descontraído, flexibilidade de horários. Benefícios bons. Oportunidade de viagens, ferramentas de trabalho de qualidade.",Salário poderia ser melhor devido a especialidade do trabalho. Comunicação interna falha em alguns momentos. Falta de treinamentos presenciais.,Melhorar estrutura de avaliação e bonificação.,"Ambiente de trabalho incrível, ótimos benefícios.", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW11140811.htm, ,2016-07-05, , , ,Yes,Less than a year, ,4.0,3.0,3.0,3.0,4.0,3.0,Staying the Same,Yes,No Opinion,"Flexible working culture, autonomy, speciality roles","None at the moment, just joined company and observing", ,Company Culture, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW11015866.htm, ,2016-06-23,London,Pennsylvania,US,Yes,Less than a year, ,5.0,4.0,4.0,4.0,4.0,4.0, ,Yes,Approve,"Excellent company, great team.",I don't have any cons at the moment that is not a pros., ,Sales, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW10935785.htm, ,2016-06-15, , , ,No,More than a year,Full-time,2.0,2.0,3.0,2.0,3.0,2.0, , ,No Rating,"Diverse workforce, bright and interesting people","High turn-over, company has been through two re-brandings in 2 years", ,Not a stable place to work, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW10605476.htm, ,2016-05-15,London,England,UK,Yes,More than a year,Full-time,3.0,2.0,3.0,3.0,5.0,3.0,Staying the Same,Yes,Approve,"People are very welcoming and inclusive, the business we're in is an interesting one and mostly there is a desire to evolve the business. If leading/participating in change interests you then Platts is a fascinating (and often frustrating!) place to be.","Relating to my last pro, the business needs to evolve and come into the 21st century - systems, process and (some) people's attitudes. More collaboration and communication needed cross-function, starting with Executive Committee taking ownership for modelling the behaviour that it seems the business is striving for. Work needed in the HR team, more of a blame culture (from the highest level) than team, and not professional.","Imogen as CEO is a breath of fresh air, and is making the right changes. Her challenge will be to ensure that strategic plans get executed, as there are a lot of great talkers at EC level but fewer doers. Culturally we need to see all EC members working to and roll-modelling a consistent, defined culture to start to drive positive behavioural impacts though the business - without all of the EC roll-modelling we won't be able to get the groundswell that's needed within the teams.","Strange, but interesting...", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW10483278.htm, ,2016-05-03, , , ,Yes, ,Full-time,3.0,3.0,3.0,3.0,3.0,4.0,Getting Better,Yes,Approve,"Overall, Platts is a great company to work with. I've enjoyed every bit of my experience here and I love the level of flexibility and creativity that the company permits. It has allowed me personally to flourish and grow as an individual.","Though part of large company, it is hard to believe a number of tasks are still highly manual. Automating many of these processes would make life easier for a lot of its workers.",Career advancement or growth can be tricky within the same department. Management does not always communicate what you need to do to get to the next career move or goal.,Great Company to work for, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW10295220.htm,Shipping Analyst,2016-04-17,New York,New York State,US,Yes,Less than a year,Full-time,5.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Learn alot
Freedom to do things your way as long as results justify
Relaxed environment
Friendly co workers","Pay less than market rate
Progress up the ladder will be slow.", ,LNG Shipping Analyst, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW10269009.htm, ,2016-04-14, , , ,Yes, , ,3.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"friendly colleagues and definitely a place to have a good work life balance. Large corporate which comes with its positives and negatives, but overall pretty friendly.",can be bureaucratic due to the several layers of management. dysfunctional relationships across the various internal groups makes projects take doubly long than they should in a more efficient organisation.,"cut down on fat and pay people better. With banks getting out of energy research, they need to step up their pay to attract the best in the industry otherwise they will always lag behind on the analytical front.",good place to work, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW10225734.htm, ,2016-04-11,New York,New York State,US,Yes,More than a year,Full-time,1.0,2.0,4.0,2.0,1.0,1.0,Getting Worse,No,Approve,"Platts is a McGraw Hill Financial company, which is a good brand to have on your resume.

Good compensation/bonus structure","The New York office is dull.  There is absolutely nothing exciting about this company.   Headquarter for Platts is in London, so NYC is very small and quiet.  The overall feeling is that people work here when they are ready to retire or die a slow death.  No work life balance in some teams.  Experience varies by manager/director - some are horrible at communicating and really high strung.  Others have a life outside of work and are happy.

Also, there are a lot of restructurings going on which of course leads to low employee morale...", ,Dull and Uninspiring, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW10116440.htm, ,2016-04-01, , , ,No, ,Full-time,4.0,5.0,3.0,3.0,2.0,4.0,Getting Better,Yes,Approve,"Decent salary, nice people, good career development and prospects.","Lack of control over time finish work, stressful work.","Create more efficient working environment, allow staff more control over working hours.",Associate editor, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW9677528.htm,Associate Editor,2016-02-23,London,England,UK,No,More than a year, ,4.0,4.0,4.0,2.0,2.0,5.0,Getting Better,Yes,Approve,This was generally a good place to be and one that gave a really good flavor of the markets to anyone starting out. The work was usually interesting and the staff was diverse and a fun team to be in. Oil dominates the company and it was good to see how the markets work and have such access to so many people who knew so much especially industry participants like traders etc. The pay was ok for what I was doing but some of the work could be repetitive as there were many daily tasks to be done. All in all it was a good job at a good place and clearly the market leader in its limited field.,Apart from the occasional repetitiveness the main bad point was with a group manager who I found to be somewhat dishonest. This person was a good speaker and leader but clearly making up big parts of their life story like being in the army when they obviously wasn't or stuff like being a sports coach when it was very unlikely! Their story would change so often that I lost faith in the leadership and it was part of the reason I started to look at other roles. I mentioned it in the exit interview but HR did not seem interested. HR at the company was not great. Very inactive.,Improve HR if not already done so. Do more background checks on staff. Cut down on paperwork and compliance stuff.,Good grounding but some leadership issues, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW9264492.htm, ,2016-01-20, , , ,Yes, ,Full-time,4.0,4.0,5.0,4.0,4.0,4.0,Getting Better,Yes,Approve,Great group of individuals that really know the market. Fantastic access to energy data.,Hours can be long.,Give employees a clear idea of what they need to do to be promoted.,Great company to learn the energy market, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW9133678.htm, ,2016-01-09, , , ,Yes, ,Full-time,3.0,3.0,3.0,3.0,4.0,4.0,Getting Worse,Yes,No Rating,Cradle to Grave benefits and well resourced,Very corporate and needing to redefining itself,focus on product/business innovation. Half the size of current marketing team and combine it with the individual product development teams.,More needs to change, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW8888944.htm, ,2015-12-11,Houston,Texas,US,Yes,More than 5 years,Full-time,2.0,3.0,4.0,1.0,4.0,3.0,Getting Better,Yes,No Rating,"Pay and benefits are very good.
Good set of colleagues who understand energy and commodities.
Company has respect for work/life balance, women's career advancement, flexible work hours, etc.
Ethics and values are a high priority.","Messages from senior management are not very helpful or meaningful.
Company moved headquarters to London,, and unless you are in headquarters you are out of the loop. 
Company is becoming more centralized and bureaucratic.","Focus more on quality of services.
Be more honest and straightforward.",mixed messages from management, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW8829653.htm, ,2015-12-05,New York,New York State,US,No, , ,3.0,3.0,3.0,2.0,2.0,2.0, , ,No Rating,Working with smart and talented people. Wide range of businesses provide multiple avenues for career advancement or pursuit of specific interests.,"Quality of senior leadership varies - some are polished and dynamic, others have limited skill sets and aren't suited for their roles. Leadership is not communications savvy, lacking enthusiasm for employee-focused efforts and urgency for external media. Tech-wise, the place is a backwater for its market share and ambitions. Organization is being run way too lean in some places.",Communicate with your employees. Don't make major shifts in strategy without walking employees through the reasons and what it means to them. Encourage collaboration and exploration - not one where employees are worried about making a mistake.,Stuck in Time, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW8098191.htm, ,2015-09-27, , , ,No, , ,4.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"warm atmosphere in the office, great professionals and personalities","arrogant, ineffective management from London", ,Biofuel Intern, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW7872854.htm,Anonymous,2015-09-08,Singapore, ,Singapore,No,More than a year,Full-time,1.0,1.0,1.0,1.0,1.0,1.0,Staying the Same,Yes,No Opinion,"- Good compensation and benefits
- Good pay package with a narrow job scope
- Spacious and well-stocked pantries
- Great office ammenities
- The company's name provides a good stepping stone in your career path","- Extremely bureaucratic environment
- Snobbish employees, especially prominent in the editorial department
- All your emails, instant messengers, etc. are tracked
- You hardly see a genuine smile in the office
- Minimum offdays",Please give EQ lessons to the editorial staff.,Snobbish employees, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW7736524.htm, ,2015-08-26,Washington,District of Columbia,US,No, ,Full-time,4.0,3.0,4.0,2.0,5.0,3.0,Staying the Same,Yes,No Opinion,"Smart and easygoing coworkers and interesting, substantive work. Reporters had the opportunity to gain experience with a mix of in-depth features and breaking news.",Reporters should be aware that Platts has been moving away from traditional news reporting in favor of data collection and analysis. There has been very high turnover in the D.C. office due to this shift in strategy.,Be more straightforward about changes in company strategy and priorities. Management could do a much better job about communicating with employees about the company's direction.,Energy reporter, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW7415712.htm, ,2015-07-31, , , ,No, , ,1.0,1.0,3.0,1.0,3.0,1.0,Staying the Same,No,Disapprove,Good benefits and work-life environmental.,"Management seems to struggle to find a consistent business plan other than acquisitions and then has trouble integrating acquisitions. In the process some existing business lines are neglected. Management style is very top down, despite affirmations to the contrary.",Trust and believe in your employees.,"Good benefits, poor management.", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW7219112.htm,Editor,2015-07-14,New York,New York State,US,Yes,More than 3 years,Full-time,4.0,2.0,5.0,2.0,4.0,2.0,Staying the Same,Yes,No Opinion,"Excellent pay and benefits, including 401(k) with a 6% match.","Management disorganized, HR system is a nightmare. Unclear opportunities for advancement.", ,"Good pay, mediocre management", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW7195980.htm,Sales - Strategic Accounts,2015-07-12,Denver,Colorado,US,Yes,More than 8 years, ,1.0,1.0,4.0,1.0,2.0,1.0,Getting Worse,No,No Rating,Flexible Hours and good benefits,"I worked very long hours for Platts for 8 years and I was a top producer on the sales side. However, while I was out getting treatment for cancer, they laid me off. Because I was on disability at the time, they denied me my severance package. No compassion or care for an employee going through a devastating time. I was left with no income for 2 months during a review of my short term disability.  Completely heartless company.","Review your policies, as I'm quite certain it's illegal to deny a severance package to someone who is sick when you lay them off.",Don't Get Sick, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW7123287.htm, ,2015-07-06, , , ,No, ,Full-time,2.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Decent pay, good benefits, company growing, McGraw Hill Financial supports volunteering","Constant re-orgs, lots of politics", ,Organization in transition, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW7117818.htm,Managing Editor,2015-07-05,Washington,District of Columbia,US,Yes,More than 10 years,Full-time,1.0,1.0,2.0,1.0,1.0,1.0,Getting Worse,No,No Rating,"Located in DC, matching 401k ...for now.","Routinely fire people, then people get fed up and quit. You're left to do the work of 3 people. It's been like this for 3 years and counting. The phrase ""We're a team"" is pure rubbish.",You're the problem.,Don, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW7096870.htm, ,2015-07-02, , , ,Yes, , ,5.0,3.0,4.0,4.0,4.0,4.0,Getting Better,Yes,Approve,"Good work/life balance, flexible timing, motivated environment.",relationship between technology and business., ,Nice company to work with, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW7032390.htm,Manager,2015-06-26,Windsor,Colorado,US,No,More than 10 years,Full-time,4.0,3.0,5.0,3.0,4.0,3.0,Getting Better,Yes,No Opinion,"Good company overall, great benefits, and quality people.",Smaller departments have a hard time getting attention from upper management unless they are working on a multi-million dollar project.  You need to learn to make do with what you have., ,Manager, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW6633622.htm, ,2015-05-18, , , ,No, ,Full-time,4.0,3.0,4.0,5.0,5.0,3.0,Staying the Same,Yes,Approve,"Upper management is very involved in creating a better culture
Fun work environment","The mid-level managers were either way too hands off or way too hands on-- there didn't seem to be any happy medium. I was forced to work with people who still didn't know how to do their jobs after 2 years of being there and it made it really tough for everyone else to perform. Then I had to work with people who worked for micromanagers, so they were too timid and scared to do anything.","Get your mid-level leaders to the same level of quality leadership that you perform... The senior leaders were exemplary in motivating and educating, but they didn't seem to understand that their mid-level managers were actually inhibiting performance.","Great culture, except a few bad eggs", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW6595967.htm,Sales,2015-05-14,Singapore, ,Singapore,Yes,More than a year,Full-time,2.0,1.0,3.0,3.0,5.0,3.0,Getting Worse,No,Approve,"Great work life balance, extremely flexible, relaxing work environment. Can start at 10am and go for 2 hour lunch break no questions asked. Place to retire or for employees with young families.","Low career progression, low pay, people are not very ambitious", ,Wouldn't recommend if you are ambitious and want a career, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW6430687.htm, ,2015-04-24, , , ,No, ,Full-time,4.0,4.0,3.0,3.0,5.0,3.0,Staying the Same,No,No Opinion,"Platts provided a friendly, casual work environment where you could surround yourself with intellectual challenges fostered by a collaborative culture. The staff comprised some of the best in the field, and the company provided ample room to grow.",The biggest downside was a bureaucratic culture that came with the territory of being part of a large multinational conglomerate. That amplified everyday frustrations such as dealing with HR or tech support to a degree those accustomed to smaller companies might find offputting.,"Keep up the good work, but try to cut down on some of the corporate red tape. Granted I left before the McGraw-Hill split so it's entirely possible this problem already has been addressed.",I was a reporter., 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW27141662.htm,Editor,2015-04-24,São Paulo,São Paulo,Brazil,Yes, , ,5.0,4.0,3.0,0.0,5.0,5.0, ,Yes,No Rating,"Excelente empresa, ótima localização de trabalho, ótimo ambiente.","Poderia ter um salário maior, e o fato de o bônus anual ter sido realocado como dissídio é um pouco negativo.","Voltar com o bônus anual, e ter um acompanhamento mais próximo dos funcionários, com reuniões periódicas.",Empresa fantástica para se trabalhar, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW6365136.htm, ,2015-04-16, , , ,Yes, ,Full-time,3.0,1.0,3.0,3.0,5.0,3.0, , ,No Rating,Loads of flexibility with understanding managers who trust you to get the job done without breathing down your neck.,"very little upward mobility.  and if you're based in asia, abandon any thoughts of advancement unless you're willing to relocate.", ,Non-Sales, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW6265122.htm, ,2015-04-05, , , ,No, , ,4.0,3.0,3.0,2.0,4.0,3.0,Staying the Same,Yes,No Opinion,"Relaxed environment, flexible schedule, start pay","Bureaucracy, too many mid-managers, everything moves slowly",Have less,Associate Editor, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW6025885.htm,Editor,2015-03-02, , , ,Yes, , ,2.0,3.0,1.0,2.0,3.0,3.0,Staying the Same,No,No Rating,"Platts is a well-known brand name in commodities pricing, and holds many industry benchmarks. Working here will embellish your CV well. It's also a global company with offices in many major cities so there is always a possibility of relocating within the company.","Although Platts starts you on high pay, increment is poor. Also, yearly bonuses are a complete joke, ranging between 2-2.5 WEEKS for most. Also, welfare isn't great and career progression is very slow.","It would be good to pay more attention in improving salaries, bonuses and welfare among current employees in order to mitigate the very high turnover.",Life as an editor at Platts is mediocre... at best., 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW5906944.htm,Director,2015-02-12,New York,New York State,US,Yes,More than a year,Full-time,2.0,2.0,3.0,2.0,5.0,2.0,Staying the Same,No,Disapprove,"It's a growing company. A lot of opportunities to contribute and establish foundations and practices, if you're in the right spot. Not highly stressful - good work/life balance.","Poor relationship between business and technology. If you're in technology, you're working as a slave at a service desk. Little opportunity for growth in technology. No career path in technology. Relationships are difficult to build.","Improve the relationship between business and technology. Find opportunities to leverage best-of-breed technology offerings, instead of S&P Ratings retreads. Consider technology career paths. Fix the vendor relationships, and they way they're managed.","Improving, but a long way to go", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW5892287.htm, ,2015-02-10,Houston,Texas,US,Yes,More than a year,Full-time,3.0,3.0,3.0,3.0,4.0,5.0,Staying the Same,Yes,Approve,"Interesting products, good opportunity for growth",Looks like there are more growth opportunities outside he the houston office, ,"Interesting company, in transition", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW5848918.htm, ,2015-02-04, , , ,No,More than 5 years,Full-time,5.0,5.0,5.0,4.0,5.0,4.0,Getting Better,Yes,Approve,"Very interesting, exciting and dynamic market to work in. I had the opportunity to learn and develop my skills and capabilities in my role.  People are friendly and smart.  In my experience it was a great place to work and very good money. Although the base is  not as high as some other companies ( it also is not hugely off), the total earning is very good based on the growth of the business.  Like any job and company it is what you make of it.","Here is the reality of many of the reviews.  There was a big transformation through 2014 in which a lot of people got laid off and the timing of the reviews correlate to this period ( otherwise the retention and tenure of staff is very high, people  generally don't leave of their choice ) . It is unfortunate for the people impacted but I believe the business had out grown some of their capabilities and nvested money else where. This is tough for anyone part of very successful business to experience.","To the EC. For those that remain in the business, be sure to invest in developing the talent that will take the business through this transformation and forward.",Great place to Learn and start earning good money., 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW5839145.htm,McGraw-Hill Editorial,2015-02-03,London,England,UK,Yes,More than 5 years,Part-time,2.0,4.0,2.0,1.0,3.0,4.0,Getting Better,No,Disapprove,Brilliant team ethos especially in the London offfice.,"HR are absolute job creationists, and beyond a certain level of management it's very old boy and agendas. That's the same anywhere but you could be misled by the team spirit on the floor to believe it extends to the glass cubicles or the 7th floor. Does it Hell.",Grow a pair and listen to your staff.,"Great camraderie, deteriorating management", 
