All reviews for S&P Global Market Intelligence as of 2019-09-17 22:36 PDT. (No filters were used to create this file.)
# -------------------------------------------------------
# Employer's Name: S&P Global Market Intelligence
# Content: Glassdoor Reviews
# All Reviews through 2019-09-16
# -------------------------------------------------------
Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW27763479.htm,Reporter,2019-07-02,Arlington,Virginia,US,No,More than 3 years,Full-time,1.0,1.0,3.0,1.0,4.0,1.0,Staying the Same,No,Disapprove,"Most reporter positions are hourly nonexempt, so they can only make you work 40 hours a week until they need to pay overtime. Lots of people worked off the clock to meet quotas even though they were told not to. 

Benefits are pretty good for industry standard, although pay lags. 

I've heard other parts of the company aren't bad if you're looking to coast.","They rate your articles, which is pretty much the entirety of your performance review. This is incredibly bizarre! It promotes mediocre or worse journalism because everyone is just trying to meet quotas and you can't have a real back and forth with your editor without worrying it's going in your rating. They tend to hire right out of school because the ""newsroom culture is so different and it's easier to train people in it than re-train more experienced journalists."" 

Translation: We don't produce news, we want you to write analyst reports for a cheaper salary than we can pay our analysts, and it's easier to get away with when we don't hire fully trained journalists. 

The newsroom is mostly run by people who worked at SNL (a company S&amp;P bought that did analysis type work). These people have never broken a story, written an investigative article or maintained a source relationship in their lives. It shows. It shows a lot. There was a joke of an ""investigative project"" which is essentially rehashing what other outlets have done and they continue to throw money at subpar work while pushing out people who are trying to create meaningful content. This has been going on for more than a year. Even at journalism conferences people are confused that S&amp;P has a newsroom. It's been literal years since it launched, but no one outside of an incredibly select few have ever produced something worthwhile, so it continues to go unknown while much newer newsrooms have steadily built readership. 

On some teams, it's not uncommon for articles to get 10 or so views. 

Mostly, your butt will sit at a desk and rewrite press releases for 8 hours a day. The rest of the time, you'll string together three analyst interviews to write a quick hot-take. That, apparently, qualifies as an ""exclusive.""","If you're not going to invest in news or create a real news product, don't pretend.",Yikes!, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW27756061.htm,Analyst,2019-07-02, , , ,Yes,More than 10 years,Full-time,1.0,1.0,1.0,1.0,3.0,1.0, , ,No Rating,Find Nothing. Don't ruin u r career.,Everything. It not at all suggestible., ,Not Good, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW27754181.htm,Data Researcher I,2019-07-02,Ahmedabad,Gujarat,India,Yes,More than a year,Full-time,4.0,3.0,3.0,4.0,5.0,5.0,Getting Better,Yes,Approve,Nice Work Environment. People are helpful and Good Work life balance.,"Politics, Less salary compare to other sites.", ,Great Place to Work., 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW27611783.htm, ,2019-06-26,Ahmedabad,Gujarat,India,Yes,More than a year,Full-time,3.0,2.0,5.0,4.0,5.0,5.0,Getting Better,Yes,No Rating,"I have been working in this company for past 2 years. I joined this company through my placement. Its a very good company, good work culture and team is also very supportive. Managers are also supportive and yes the best part extra curricular activities like diversity programeme, Festival celebration, outing and many others. if you want to maintain the work life balance then this company is one of the best. On time salary, In my 2 years experience I have not seen a one day delay also.",Salary is little bit less. No other cons according to me,Not much just one that management should look forward to increase the salary.,Data Researcher, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW27583641.htm,Independent Contractor,2019-06-24, , , ,No,Less than a year,Contract,4.0,4.0,4.0,4.0,4.0,4.0,Getting Better,Yes,Approve,Good environment to work in for first while.,Quickly overwhelmed and not properly compensated., ,Pretty good, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW27566015.htm, ,2019-06-24, , , ,Yes,More than 8 years,Full-time,1.0,1.0,1.0,1.0,1.0,1.0,Getting Worse,No,Disapprove,Before Acquiring SNL all are Pros,After Acquiring SNL all things Changed... SNL is destroying the CIQ Data in the name of integration with their Sub Standard Tools. Client issues have multiplied... SNL is slowly stealing the CIQ vast data in the name f Integration.. All the Clients please stop taking subscription to S&amp;P Global data and request the shareholders of the S&amp;P Global to pass a resolution to spin off SNL and kick the SNL managemt out of the Company., ,Dooms day for S&amp;P Global coming Soon, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW27490053.htm, ,2019-06-19, , , ,Yes,More than a year,Full-time,3.0,3.0,3.0,4.0,5.0,5.0,Getting Better,No,No Opinion,"Good culture
Flexibility
Working environment
Good HR benifits","Doesn't know where are they going
Doesn't abide by own policies and procedures
Unskilled managers", ,Culture is fine but limited growth opportunities, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW27448319.htm, ,2019-06-17, , , ,Yes, ,Full-time,4.0,2.0,4.0,4.0,4.0,4.0,Getting Better,Yes,Approve,Great benefits and good HR practices. Employees are appreciated.,Journalists dont get work from home. Their managers telecommute permanently.,To ask what the news team has been going yhrough and listen to senior talent.,"Great company, no growth", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW27425976.htm,Data Researcher,2019-06-16, , , ,Yes, ,Full-time,4.0,4.0,3.0,3.0,4.0,3.0, , ,No Rating,"Average salary, Good work life balance",Scope for improvement in salary, ,Salary, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW27407725.htm,Education Coordinator,2019-06-14, , , ,No,More than 10 years,Full-time,3.0,4.0,5.0,3.0,3.0,2.0, ,No,No Rating,Built a family over time and learned some of my best skills,"Management is constantly changing. There is nothing wrong with changing for the better to remain competitive, but when you start to lose your soul..it's time to revamp everything.", ,Don't spend your life there, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26560539.htm, ,2019-06-10, , , ,Yes, ,Full-time,5.0,4.0,5.0,4.0,5.0,5.0,Getting Better,Yes,Approve,"Amazing technology stack to work on.
Great policies and employee friendly culture.
Very good benefits and work life balance.
Healthy culture at the workplace.",Can't think of any as of now., ,Great place to work., 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26534565.htm,Business Analyst,2019-06-07,Charlottesville,Virginia,US,No,Less than a year,Full-time,1.0,1.0,1.0,1.0,1.0,1.0,Staying the Same,No,Disapprove,It's a job when you don't have one.,Worst company I have worked for without question.,Improve the culture. Managing through threats and intimidation is the norm.,Horrible company to work for, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26503190.htm,Security Analyst,2019-06-06,Gurgaon,Haryana,India,No,More than a year,Full-time,4.0,3.0,4.0,2.0,4.0,5.0,Getting Better,Yes,No Rating,"Very Good Salary,Work Life Balance is also Good,Work is also not that Bad","Too Often Change in Management, Hence Change in Policies quite Often.",Stick with your Management,"Not Must Join , But Surely Can Join Types Organization", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26460728.htm, ,2019-06-04, , , ,No,More than 3 years,Full-time,3.0,2.0,3.0,2.0,4.0,3.0,Staying the Same,No,No Opinion,"Work life balance, good working environment","Poor hike, politics, and zero industry specific learning","Please give oppurtunity to the employees who already technically good, instead of first training your favourites and then asking them to spoil the project.",Fine, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26453716.htm, ,2019-06-03,Ahmedabad,Gujarat,India,Yes,More than 5 years,Full-time,4.0,3.0,3.0,4.0,4.0,5.0,Getting Better,Yes,No Rating,This is a great place to work,No cons at all. The company is nice, ,Great place, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26453195.htm, ,2019-06-03, , , ,Yes, ,Full-time,3.0,2.0,3.0,4.0,5.0,4.0,Getting Better,Yes,Approve,Work Life Balance is good,Slow Growth becomes a hindrance, ,Good place to work at, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26450866.htm,Senior Data Researcher I,2019-06-03,Ahmedabad,Gujarat,India,No,More than 5 years,Full-time,4.0,3.0,4.0,4.0,5.0,4.0,Getting Better,Yes,Approve,"Support from managers
Great pay compare to market","monotonous job.
Growth opportunities really less due to same.", ,Good work-life balance, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26441734.htm,Intern,2019-06-03, , , ,No,Less than a year,Intern,5.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,Good people and good environment,"No cons, good place to work in", ,Excellent place to work in, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26412545.htm,Intern,2019-05-31, , , ,Yes,Less than a year,Intern,4.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,Extremely nice culture and people. People are readily available for information and education.,"Work product is fairly limited. Being a technology company the deals will change in structure, but the actual transaction felt cookie cutter. Product management and development is probably way more exciting.", ,"Nice culture, but limited work product opportunities.", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26365875.htm,Data Researcher I,2019-05-29,Hyderabad,Telangana,India,No,More than 8 years,Full-time,3.0,2.0,2.0,1.0,3.0,1.0,Staying the Same,No,No Opinion,"work profile is not good and no growth , Good for beginners, long life for who are good at biscuits,","too much caste feeling, no transparency about V.C calculation, company policy's are worst,","Treat every one fair, you are also one of the employee, employs are not slaves",Data researcher I, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26344719.htm, ,2019-05-28, , , ,No, ,Full-time,4.0,3.0,5.0,3.0,5.0,4.0,Getting Better,Yes,Approve,"-work culture
-lenient policies
-supportive environment
-work life balance
-office space and privacy","-workplace politics
-lower learning curve
-monotonous work", ,Sales Ops Analyst, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26335099.htm, ,2019-05-27, , , ,Yes, , ,4.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,Can learn if have the desire,Internal Posting is difficult and non-transperant, ,"Nice place, Relax Environment, At market pay", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26215759.htm,Data Researcher,2019-05-19,Ahmedabad,Gujarat,India,Yes,More than a year,Full-time,2.0,2.0,3.0,4.0,5.0,5.0,Staying the Same,No,No Opinion,"Work Life Balance 
Great Work Culture","No Growth
Boring Work
No Learning 
Less Salary", ,Good Place to work, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26194510.htm,Quality Engineer,2019-05-17,Gurgaon,Haryana,India,No,More than a year,Full-time,2.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,No Pros at all. Period,"Zero Growth.
Opt if you are good at corporate politics", ,Worst Employer Ever, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26032255.htm,Team L,2019-05-07,Ahmedabad,Gujarat,India,Yes,More than 5 years,Full-time,3.0,2.0,1.0,3.0,1.0,3.0,Staying the Same,No,No Opinion,"Strong Operations Leadership
Educating all employees with latest technologies","Pay less than market
Lack of clarity on department level budget",Should bring robust budgeting system for all departments/location,Pay Less, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26014731.htm, ,2019-05-06, , , ,No, , ,1.0,2.0,1.0,1.0,3.0,2.0,Getting Worse,No,Disapprove,There is nothing good to talk about but previously it was good but now management changed this requires only buildup but no work showcase.everytime only events no worksence.,Fear of layoffs.they will not terminate employees instead they torchure to go out of company by employee itself. If you are an experienced employee you will lose all ur experience pay scale.it won't match with outside companies. Every company outside will ask you to join at entry level position. How  sad it is...ha ha ..this is the short but there are lot of other things happening...my career was in question. Now.,There are some aggressive management needs focus but what use.,Research Associate, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26012500.htm,Senior Financial Analyst,2019-05-06,New York,New York State,US,Yes,More than a year,Full-time,3.0,1.0,3.0,2.0,1.0,3.0,Getting Better,Yes,No Opinion,Company brand recognition and nice office location,Not much mobility and lack of career development and advancement,Promote within and develop talent instead of hiring externally,Hours can vary greatly depending on your group/team, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW26006848.htm,Research Associate,2019-05-06,Hyderabad,Telangana,India,No,More than 3 years,Full-time,4.0,2.0,4.0,2.0,5.0,2.0,Getting Better,Yes,No Opinion,I joined in the company as a fresher through campus placement. Very good company to start career as a fresher. Minimum 30K pay for freshers.,Internal movements are very very minimal or NIL in few processes. This will demotivate the employees who are keen to learn new things., ,Research Associate, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW25987839.htm,Sales Associate,2019-05-04, , , ,No,Less than a year, ,2.0,2.0,1.0,2.0,4.0,1.0,Getting Worse, ,No Opinion,Excellent training given to internal staff. Good support from various offices to support commercial teams.,"-TOXIC culture, commerical teams are infested with rumour mongers. 
-You have to be part of their inner circle to get ahead. Numbers and hard work do not matter as they reserve the power to overlook/manipulate that to overturn all your sweat 

-Individual targets given are groundless and from a blackbox 
-Play the game of delayed target setting and changes to compensation framework 

-Do not want their staff to exceed their targets so the firm can deny their maximum payout
-Salary is massively below market rate", ,Toxic culture, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW25986394.htm,Data Researcher I,2019-05-04,Gurgaon,Haryana,India,Yes,Less than a year,Full-time,3.0,3.0,3.0,2.0,5.0,5.0,Getting Better,Yes,No Opinion,Less work pressure and a lot of time you can get for personal devlopment.,"Less growth opportunities as people are working here even from last 12 years and you don't get a chance to go up in the hierarchy as the old employees are not leaving. Also only limited companies are there who need your skills which you learn here, so you get a less opportunity when you switch.",Please make a room for growth for candidates who wants to make a career in finance. Everyone do not have an interest in technology.,Data Researcher I, 
