All reviews for S&P Global as of 2019-09-17 22:36 PDT. (No filters were used to create this file.)
# -------------------------------------------------------
# Employer's Name: S&P Global
# Content: Glassdoor Reviews
# All Reviews through 2019-09-16
# -------------------------------------------------------
Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW27390249.htm,Estagiário,2019-04-19,São Paulo,São Paulo,Brazil,Yes, , ,4.0,2.0,4.0,0.0,3.0,4.0, ,Yes,No Rating,"Bom ambiente de trabalho, otimo para fazer parte, otima copa! Boas pessoas! Otimo para aprender a lidar na vida com relação interpessoal! Muito bom msmo!","Pouca chance de efetivação! Pessimo gerenciamento, os managers são pessimos, o grande problema da empresa é o gerenciamento das areas e de pessoal!", ,"Ótima experiência, ótimo degrau de carreira", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25744750.htm,Sales Director,2019-04-18,Denver,Colorado,US,Yes,More than 3 years,Full-time,4.0,4.0,4.0,3.0,5.0,4.0,Getting Better,No,Approve,"Lunch &amp; Learns, Great T&amp;E policy, lots of social drinking/events",They fire you if you make too much, ,Terrible company to work for, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25739032.htm, ,2019-04-18,New York,New York State,US,Yes,More than 5 years,Full-time,5.0,0.0,5.0,5.0,5.0,5.0,Getting Better,Yes,Approve,"- Clear vision and strategy
- Friendly people
- Comfortable working environment",No cons to share at the moment, ,Great Place to Work, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25737945.htm,Vice President,2019-04-18,London,England,UK,No,More than 8 years,Full-time,4.0,3.0,3.0,3.0,4.0,4.0,Getting Better,Yes,Approve,Good life balance and great people. Very good location,Great to work for starters. Promotions can be long to come, ,Great people, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25625111.htm,Software QA Engineer,2019-04-11,Gurgaon,Haryana,India,Yes,More than a year,Full-time,4.0,4.0,5.0,4.0,5.0,5.0, ,Yes,Approve,"time flexiblity,unlimited WFH, no micromanagement, good appraisals",No constant in terms of vision. it changes in every 7-8 months,people should be more warm and welcoming,Decent place to work, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25611077.htm, ,2019-04-10, , , ,No, ,Full-time,3.0,2.0,4.0,1.0,3.0,2.0,Getting Better,No,Disapprove,"- Strong businesses in oligopoly markets
- Excellent financial performance 
- Share price appreciation
- Accessible leadership","- Promotions are political and not on merit
- Excess cash flow is almost entirely returned to shareholders
- Little to no investment in innovation and people
- Expanding comp differences between senior management and the team
- Passive/aggressive culture
- Board unwilling or unable to take tough calls",Really need to change it up materially if you plan to build on the success that you inherited.  You have lost excellent leaders and what remains is the B team.  Use the financial success to build an amazing company for the future.,Mixed reviews, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25493589.htm, ,2019-04-03, , , ,Yes, ,Full-time,5.0,5.0,5.0,5.0,5.0,5.0, ,Yes,Approve,"good work-life balance
working environment and colleagues
company benefit",There is nothing like cons., ,Good Work Environmwnt, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25458187.htm,Senior Systems Engineer,2019-04-01,Denver,Colorado,US,Yes,More than 8 years,Full-time,3.0,3.0,5.0,2.0,3.0,4.0,Getting Better,No,Disapprove,"Great pay and benefits, generally relaxed atmosphere.","Very slow to change, slow to execute projects", ,Giant Global Conglomerate, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25383570.htm,Credit Analyst,2019-03-27,London,England,UK,Yes,Less than a year,Intern,5.0,5.0,3.0,4.0,5.0,5.0,Getting Better,Yes,Approve,"Work-Life balance, learning environment, nice office location","Nothing in particular, only salary could be higher.",N/A,"Intern, S&amp;P Global", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25334531.htm, ,2019-03-25, , , ,No,Less than a year,Full-time,2.0,2.0,2.0,3.0,4.0,2.0,Staying the Same, ,No Opinion,"The benefits are pretty good overall; not the best, but they suffice.","Scrum master is simply a title added to the duties of what they refer to as a PM/BA or project manager/business analyst. People in this role perform all scrum master responsibilities in addition to what is required in their PM/BA role without any additional pay. To put this into perspective, a PM/BA without scrum master responsibilities gets paid the same as one that also performs as a scrum master. REALLY???",Two things: (1) recognize and compensate scrum masters appropriately; (2) put the right people in management positions.,My experience with the company has been disappointing., 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25330388.htm,Research Associate,2019-03-25,Gurgaon,Haryana,India,Yes,More than a year,Full-time,3.0,3.0,2.0,3.0,5.0,4.0,Getting Better,Yes,Approve,"1) WORK FROM HOME
2) CAB FACILITY
3)FRIENDLY ENVIRONMENT
4) WORK LIFE BALANCE","slow growth
no learning opportunities
less activities on team level", ,RESEARCH ASSOCIATE, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25221362.htm,Senior Director,2019-03-18,New York,New York State,US,Yes,More than 10 years,Full-time,4.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,Good people in NYC office.,Slow to get things done. Too many approval needed., ,Good people in NYC., 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25218954.htm,Talent Acquisition,2019-03-18,London,England,UK,No,More than a year,Full-time,1.0,1.0,3.0,1.0,1.0,1.0,Getting Worse,No,No Opinion,Gaining a Global organization on your CV.  Nice location of Canary Wharf office.,"Leadership is terrible in the EMEA region.  HR do not have the interest of its empoyee's anywhere in sight.  They act purely as yes people to senior management.  Long hours are expected and opportunity only goes to those who's face fit.  
Passionate hardworking people are used and then disposed off - performance reviews are pointless here as they do not make any impact at decision times of the year. 
Not an organsiation that promotes growth.
Most people do not know how to use their CRM system.","Look at your HR/People partners are they really being affective?
Do your managers actually have any people management skills or have they just fallen into these roles due to connections or acquisitions. 
Your workforce is being punished for managers that arte over paid and under trained.",Just a number - very poor leadership and HR,"Thank you for your candid feedback. We remain committed to attracting the best people and creating ways to further our employees development at all levels. For more information on our purpose and values, visit: https://www.spglobal.com/en/who-we-are/index."
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25186621.htm,Data Researcher,2019-03-15,Ahmedabad,Gujarat,India,No,More than a year,Full-time,1.0,1.0,1.0,2.0,3.0,3.0,Getting Worse,No,Approve,"HR policy, leave policy, work life balance, Global Brand,","Full Politics, you can't grow Managers will play with your numbers & never let u grow while they favour some other  members & allow them to grow . Managers have created an environment where you have to scarred of them. Nothing to learn apart from organisational tools which won't help in further career growth",Have some control over managers,"Pathetic work , same type of monotonous work day in & out,  Nothing to learn which can help for personal growth.","S&amp;P Global works to foster inclusive and transparent environments for its employees, where internal mobility is encouraged. We advise that all employees report such instances to Human Resources or Employee Relations. I encourage you to reach out to Gaurav Panwar or Manan Dave, HR Business Partners, Ahmedabad, at hr-amd@spglobal.com to address your concerns."
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25183914.htm,Director of Applications Development,2019-03-15,New York,New York State,US,Yes,More than 8 years,Full-time,4.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Strong business. 
Profitable company. 
Good benefits. 
Good strategy",Too many changes too often., ,Strong company,Thank you for your review! We are glad you are enjoying your time at S&amp;P Global.
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25175615.htm, ,2019-03-14, , , ,Yes,More than 5 years,Full-time,5.0,0.0,0.0,0.0,0.0,0.0, ,Yes,Approve,Great company to work for,Can't think of any cons, ,Great company to work for, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25161051.htm,Analyst,2019-03-14,Houston,Texas,US,Yes, ,Full-time,4.0,4.0,4.0,4.0,4.0,3.0,Getting Better,Yes,Approve,Good Benefits/Perks and working hours. Great learning experience for anyone who wants to get into oil and gas.,Corporate politics and limited movements within the company in Houston unless you are willing to relocate.,None,Good place to start in the oil and gas industry, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25069760.htm,Vice President,2019-03-08,New York,New York State,US,Yes,More than 3 years,Full-time,4.0,2.0,1.0,3.0,3.0,2.0,Staying the Same,Yes,Approve,Taking bold new leadership positions and emphasizing ESG and purpose in CR,Long term sustainable change is slow to come,Keep up things like #ChangePays,Love the new campaign on girls,"Thank you for your support of #ChangePays! Our hope is that the #ChangePays campaign will serve as an important step towards bridging the skills gap in the workforce, creating a more inclusive economy, and promoting a more sustainable future. For more information, visit spglobal.com/changepays."
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW25004004.htm,Data Researcher III,2019-03-05,Gurgaon,Haryana,India,No,More than 3 years,Full-time,4.0,3.0,3.0,4.0,5.0,5.0,Getting Better,Yes,Approve,"1. Work life balance 
2. Ability to innovate","1. Specific nature of work
2. poor work allocation", ,Experience, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW24984893.htm, ,2019-03-04, , , ,Yes,More than 3 years,Full-time,3.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,Building fundamental credit analysis skillset,Salary and comp much lower than bank, ,Provides Strong Credit Analysis Exposure, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW24973231.htm,Senior Research Assistant,2019-03-03, , , ,Yes, ,Full-time,3.0,0.0,0.0,0.0,0.0,0.0,Staying the Same,No,Disapprove,"Great work life balance - everyone leaves at about 5pm, the office is basically empty by 6pm. 
A lot of opportunities to learn and raise your hand 
Great to be able to meet management teams face-to-face","Processes take too much time
Managers take too long to promote 
Company is in the middle of change right now and just can't seem to get their act together, which is why so many people are leaving",Value your people and be consistent with that message.,Great work life balance but promotion comes slow, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW24922970.htm,Applications Associate,2019-02-28,Hyderabad,Telangana,India,Yes,More than a year,Full-time,5.0,5.0,5.0,5.0,5.0,5.0,Getting Better,Yes,Approve,Good Salary and good work environment.,Shift timings based on  team .,Improvement of the infrastructure is needed.,Good Salary and good work environment., 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW24916431.htm,Analyst,2019-02-27,Hyderabad,Telangana,India,Yes,More than 3 years,Full-time,2.0,0.0,0.0,0.0,0.0,2.0,Getting Worse,No,Disapprove,good to work in the company,"too much work , no work life balance",don't be vague,revierew, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW24916027.htm,Director,2019-02-27,New York,New York State,US,Yes,More than 10 years,Full-time,4.0,3.0,3.0,3.0,4.0,4.0,Staying the Same, ,Disapprove,"Collegial environment, collaborative, flexible working environment, value learning and continuous improvement, part of an organization with a great brand","Flexibility of work environment can depend on manager, some inconsistency between messaging and actions taken", ,Great colleagues and interesting work, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW24903693.htm,Vice President,2019-02-27,New York,New York State,US,Yes,More than a year,Full-time,2.0,1.0,1.0,1.0,2.0,1.0,Getting Better,No,Disapprove,"Salary is reasonable,  not the best, pay equity is not good","Run by good old boys.  Since SNL took over, they get their way and no one else matters.  It's like everyone is afraid to challenge them.  All men, all white.",Break up the SNL crew so that they assimilate into the rest of the company.  Stop giving all their leaders the best jobs. The are a click and they stick together.  very sexist and racist crew.,"If they offer you a job, run the other way!","S&amp;P Global is committed to ensuring workplace diversity, as well as equal participation and success for all employees, without bias. We are proud of the diversity from the top down, including the recent naming of Martina Cheung as President of S&amp;P Global Market Intelligence. We invite you to explore how we are elevating women in the workforce, and our overall commitment to diversity and inclusion at https://www.spglobal.com/en/who-we-are/diversity-inclusion/overview."
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW24864947.htm, ,2019-02-25, , , ,Yes, ,Full-time,3.0,3.0,3.0,3.0,4.0,4.0, , ,Approve,Open conversation to share pay logic,Less funding in bonus,Review the bonus structure,Pay, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW24820794.htm, ,2019-02-21,Houston,Texas,US,No,More than a year,Full-time,5.0,5.0,5.0,5.0,5.0,5.0,Getting Better,Yes,Approve,Great coworkers; access to fantastic resources; ability to move up if you perform well; nice office in downtown Houston; good work-life balance,Can't think of any major cons, ,Fantastic place to work, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW24732837.htm, ,2019-02-16,Denver,Colorado,US,No,Less than a year,Full-time,2.0,1.0,3.0,1.0,3.0,1.0,Staying the Same,No,Disapprove,"Legacy ""Standard &amp; Poor"" Brand name and that's it!","This company is so dysfunctional and immature even though the S&amp;P name has been around forever.  After spinning off from McGraw Hill, ""S&amp;P Global"" cannot seem to get its footing and identity.

The corporate culture behaves like a small, ""start-up"" 100 person organization.  Everything is ""hodge-podge"" and there is no corporate foundation in terms of corporate structure including no corporate policies and standards (thus businesses and corporate have no direction or mandates and just do whatever they want), HR job positions and career bands are not setup and have 50 years of various, archaic, outdated HR positions so in HR system everyone has some crazy title that does not even come close the titles listed on their external or job posting, thus very hard to determine upward career path/promotions.  

The lack of legitimate corporate hierarchal Senior Leadership positions such as a formal ""CIO"" etc. who make global Technology decisions create more dysfunction and poor direction. 

Lastly, most of the management level ""Directors"" and higher have very little leadership and solid global experience.  As a result, very poor management causing toxic culture and very high turnover especially in Colorado offices.  This place is simply being ""used"" as a ""stepping stone"" for people who want a better title before the move on usually within a year or so.","Completely restructure your SVP, VP  roles so there are improved reporting functions and accountability. More importantly, mandate formal processes to be developed and implemented PRIOR to trying to automate and implement technologies.  Bringing in tools as a quick fix to try to mature wont work as your internal departments and functions have no idea what each other are doing and they cannot even explain if you ask them. This spells continual rework and people moving on to greener pastures.  Good luck.",Very Immature and Poor Organizational Structure. Disparate Siloed Functions,"Thank you for your feedback. S&amp;P Global is committed to a strong corporate culture. Our job profiles and salary bands are regularly reviewed and adjusted based on the latest market data, and we have many corporate programs to support our employees personal and professional growth, including $20,000 per year in tuition reimbursement and 18 weeks of parental leave. Technology underpins everything we do, and we equip our people with market leading tools and processes to support their career development and provide our customers with exceptional experiences."
