"","X1","pros_page1","pros_page_rating_value"
"584",61,"Comfortable hours, great benefits, great people to work with","4.0"
"585",61,"open environment, 
frendly teammates,
good office location","1.0"
"586",61,"Good hours, friendly working environment, decent learning curve","1.0"
"587",61,"Good health benefits, work from home option, diverse culture","2.0"
"588",61,"There is no Pro for this company.","4.0"
"589",61,"Great culture, mobility, diverse opportunities and strong management","3.0"
"590",61,"Bi annual salary hike and good bonus","4.0"
"591",62,"very good work life balance","3.0"
"592",62,"Great work life balance
lots of smart people in different functions
good pay at higher levels of management
Good exit opportunities","3.0"
"593",62,"Professional work environment, flexible hours, performance driven","3.0"
"594",62,"There is flexibility to work from home. Good time off for having children.
Ability to work from home","4.0"
"595",62,"Collegiate atmosphere, good work-life balance. Good place to start out career","1.0"
"596",62,"Good work life balance
Easy, comfortable day to day","1.0"
"597",62,"Nice work environment, Good co-workers to work with.","2.0"
"598",62,"Ambiente bom, profissionais muito bem capacitados, possibilidade de trabalhar diretamente com a economia e assuntos atuais. Boa remuneração.","4.0"
"599",62,"A lot of responsibility from a junior level
Good learning curve (and for the first few years)
Opportunity to interact with issuers senior management, as well as investors
Travel
Great environment
 Good work/life balance","3.0"
"600",62,"Great next level manager, great location and office building, friendly employees, diverse group of people working for company.","4.0"
"601",63,"Good Pay for decent work-life balance","3.0"
"602",63,"Good work-life balance, strong academic and collegial culture, great location, strong management, helpful when trying to move up within the company","3.0"
"603",63,"Some interesting work and an opportunity to improve existing processes.","3.0"
"604",63,"Great work from home policy, flexibility with working hours (I've been in the role for > 3 years and have stayed past 5 PM about 5 times), direct manager is great (this really depends on the team you work on) but senior management leaves much to be desired.","4.0"
"605",63,"Consistency and job security.  Lots of philanthropic work.","1.0"
"606",63,"good team atmosphere, intellectual challenging work","1.0"
"607",63,"Good work life balance 
Very collegial environment","2.0"
"608",63,"Long Term Employment Opportunities. Great Benefits. Work Life Balance. Highly Collaborative Environment. Reasonable Management.  New Offices. Rewards match efforts.","4.0"
"609",63,"Excellent benefits, compensation and great opportunities depending on the team.","3.0"
"610",63,"Work life balance, analytical work","4.0"
"611",64,"Strong presence in ratings industry, giving senior people good public exposure. An excellent place to learn about credit and beyond. A fairly flexible working environment (no rigid working hours).","3.0"
"612",64,"Team work oriented, great learning environment, work with people who are passionate about their work, great work life balance","3.0"
"613",64,"Moody's is initiating a lot of innovative ideas in 2017.","3.0"
"614",64,"Great culture, smart people, solid compensation.","4.0"
"615",64,"The company and the teams are great, smart people, high level discussions, learned a lot. Diverse environment, flexible hours, good benefits.","1.0"
"616",64,"Overall good place to work.  Very financially stable company.   Benefits and bonuses are mostly average.   Great diversity initiatives by the head of diversity and inclusion.  The company takes diversity very seriously which is a big plus.   A pretty fair work environment.","1.0"
"617",64,"Good work environment, Friendly and courteous team leaders.","2.0"
"618",64,"Employee friendly with good work culture","4.0"
"619",64,"Comfortable, Work-life balance is good, paternity and maternity policy is good as well as other benefits.","3.0"
"620",64,"Friendly and relaxed environment
Great opportunities to learn for junior people","4.0"
"621",65,"Flexible, good, learning curve for fresher","3.0"
"622",65,"Great colleagues, interesting work, not crazy hours, flexible work-at-home arrangements, life-work balance","3.0"
"623",65,"Very collaborative 
Smart and experienced people 
High level exposure
Flexible work culture 
Mobility arrangement
Improving IT system 
Multicultural and inclusive workforce 
Good pay","3.0"
"624",65,"Flexible, not stressful, friendly colleagues","4.0"
"625",65,"Flexible working schedule. People are very nice and helpful. You can learn a lot while working there. And lots of opportunities to move around","1.0"
"626",65,"Grrat company , great opportunities and work environment","1.0"
"627",65,"leader in to credit rating operation","2.0"
"628",65,"Lots of smart, interesting and nice people to work with.  Good opportunities for those with excellent analytic skills.","4.0"
"629",65,"- Work life balance
- Good healthcare
- Laid back environment
- internal movement encouraged","3.0"
"630",65,"Good work life balance, good management - true open door policy","4.0"
"631",67,"1. Work/life balance
2. Opinion/work appreciated and valued by market participants
3. Great support from middle-management
4. Job security
5. Effort is well compensated
6. In the forefront of credit markets
7. Many experienced coworkers","3.0"
"632",67,"Plena igualdade entre homens e mulheres, contato com varios setores, bom para o curriculo, salarios acima do mercado, flexibilidade de horario, dificil ser demitido","3.0"
"633",67,"Excellent experience getting foot-in-the-door. Great learning curve and amazing people.","3.0"
"634",67,"Colleagues of high calibre, opportunity to learn a lot","4.0"
"635",67,"Good hikes and good talents","1.0"
"636",67,"Good work life balance.  Exceptional compensation.","1.0"
"637",67,"La dirección se preocupa por premiar e incentivar a los buenos empleados. La cultura es genial.","2.0"
"638",67,"nice culture within the staff","4.0"
"639",67,"For the most part Moody's employees have a significantly better work life balance than other parts of the financial industry.  While the hours can at time be long and perhaps occasionally include weekends it is much lower than at banks for equivalent roles.  Furthermore the company promotes working remotely initiatives and in general is the most open and diverse employer I have worked for.","3.0"
"640",67,"People are encouraging of you taking new challenges and opportunities.
Fairly good work life balance.","4.0"
"641",68,"Upper level management with legitimate open door policies 
Ability to work from home encouraged
Excellent internal mobility
Over time available to compensate for less than standard entry level salaries for the industry 
Upper level management encourages team-team mingling
Constant opportunity for training, learning and exposure to other company facets 
They pay for CFA/grad school as well as offer various other... perks that come with big companies such as movies, memberships, travel etc. 
Time allotted for extracurriculars/volunteering
Decent vacation package
Unlimited sick days
Generous 401K match 
On site breakfast and lunch cafeteria 
Most people and friendly and easy to get along with. A few sour and uninviting coworkers but you will find that everywhere 
Job stability
I've found that managers tend to always defend and give the benefit of the doubt to their team
The job mirrors the market so everyday is something new. As my first job out of college I have learned more than the past 4 years and have so much exposure to senior management as an entry level employee. The work itself is interesting in that issuing ratings require both quantitative and qualitative thinking","3.0"
"642",68,"Good work-life balance. Great benefits.","3.0"
"643",68,"nice office, organized good team work","3.0"
"644",68,"Work/life balance
Great work environment
Decent pay","4.0"
"645",68,"Great Environment to learn things","1.0"
"646",68,"good perks and work home balance","1.0"
"647",68,"Good business, good integrity vs banks, respect different views and opinions, a good number of locations to choose from.","2.0"
"648",68,"Good company to work for, great community involvement and events","4.0"
"649",68,"respect for friends and colleagues","3.0"
"650",68,"Great work life balance and Culture","4.0"
"651",69,"- Human Resources Interview very easy and chatty","3.0"
"652",69,"Good work life balance overall","3.0"
"653",69,"Collegial Environment , Strong Businesses and Good Growth","3.0"
"654",69,"Great culture, work life balance, opportunity for advancement","4.0"
"655",69,"It's a great place to start your career, if you are looking for a friendly environment where you can learn and contribute.","1.0"
"656",69,"Good exit options
Smart and motivated colleagues
Very collegial environment 
Good work/life balance","1.0"
"657",69,"The work life balance is good. It fair about working remotely arrangements. With that being said, some teams/managers are more open towards it than others. Moody's has a strong diversity and inclusion environemnt. They offer numerous volunteer events and D&I events through several ERGs. The office building itself is beautiful and the office is pretty nice. The desks and cubicles are nicer than your typical gray... office cubicle. However, there is no free coffee bar with an awesome barista or gym. There is one cafeteria and a pantry on every floor.

For the most part, the people are nice and intelligent. 9/10 times, if you need help, there will be someone there to help you or give you advice. For the most part managers are willing to work with you to help you out , or put you on a high visibility project. It is a small to medium size company so you can have more visibility to the C-suite.","2.0"
"658",69,"Good start of career, getting to know the corporate fast pace, getting to multitask and learn how to cope under pressure, supporting staff and management.","4.0"
"659",69,"Top rating agency in the world","3.0"
"660",69,"- Open and friendly culture
- Flexible working hours
- Encourages learning","4.0"
"661",70,"Valuable experience and sense of community","3.0"
"662",70,"Copal Partners has been the stepping stone in my career and provided a lot of opportunities. The vision of the co-founders Rishi and Joel helped grow the company and achieve tremendous heights  within a short span of time","3.0"
"663",70,"Work life balance is is good
Benefits are good","3.0"
"664",70,"Friendly environment
Lot to learn
Good life balance","4.0"
"665",70,"Nice Environment to work on","1.0"
"666",70,"You can earn a lot of responsibility early","1.0"
"667",70,"Many nice people with good integrity, work ethics and knowledge.","2.0"
"668",70,"flexible work place and worklife balance","4.0"
"669",70,"Good  learning
Positive environment
Good guidance","3.0"
"670",70,"The flexibility and the benefit s are great","4.0"
"671",71,"the Moody's culture is good","3.0"
"672",71,"Good company, Good salary, Good environment","3.0"
"673",71,"Good Company, nice location, nice infrastructure","3.0"
"674",71,"Open Door Policy, Flexibility, Payscale","4.0"
"675",71,"Work life balance is valued
Great benefits package
Above-average opportunities for employee development","1.0"
"676",71,"Company itself has solid business leadership, and good outlook, work/life balance, smart & talented people.","1.0"
"677",71,"-Great work life balance
-Great culture","2.0"
"678",71,"- International environment with international staff in Frankfurt and collaboration worldwide
- Decent work life balance for financial industry
- Challenging tasks and competent workforce","4.0"
"679",71,"Good location, good prescription and medical coverage.","3.0"
"680",71,"Very transparent communication to the employees, all the way from the top; Very collaborative culture, which enable you to focus on work rather than politics; Stable management and strategy; Good work life balance; Decent pay","4.0"
"681",72,"professional operations, nice and smart colleagues","3.0"
"682",72,"pay benefit insurance coworkers exposure","3.0"
"683",72,"Collaboration.  Academic environment.  Challenging.","3.0"
"684",72,"smart people and great work","4.0"
"685",72,"Great work life balance and pretty good pay for how laid back it is and very good exit opportunities","1.0"
"686",72,"Good place for gays, women and liberals. Working from home is celebrated. Management is flexible around part-time work for women and various flexible arrangements.

You will get OK training and educational support.

For an entry level role, it's better than Big4 but worse than investment banks.","1.0"
"687",72,"A great learning experience, plethora of knowledge to soak up and you really get involved with projects and individuals","2.0"
"688",72,"- Work/ Life Balance
- Horizontal Organization
- Good amount of training provided","4.0"
"689",72,"Moody's is probably the best place to learn about business and finance. The nature of the work gives even junior employees access to clients' senior management and the ability to discuss the strategic direction of their company.  At the same time, the analysts will learn a lot about capital markets, accounting and other hard business skills. There aren't many places like that.","3.0"
"690",72,"Challenging work
Good work life balance","4.0"
"691",74,"All well is in the company","3.0"
"692",74,"Interesting work is available but only to those chosen as favourties","3.0"
"693",74,"Overall job satisfaction is good.","3.0"
"694",74,"There is no pros in the company","4.0"
"695",74,"job security, comfortable office corporate life","1.0"
"696",74,"Interesting business challenges and very smart people","1.0"
"697",74,"Profitable business with great business model; good benefits; on face value, great diversity programs","2.0"
"698",74,"Flexible working hours and decent collegues","4.0"
"699",74,"Smart people across various lines of business.","3.0"
"700",74,"Salary, work life balance are ok","4.0"
"701",75,"Flexible good pay balance life","3.0"
"702",75,"Plenty of information to read and learn","3.0"
"703",75,"No work pressure, Nice management","3.0"
"704",75,"Good prospects with better work life balance","4.0"
"705",75,"Overtime Eligible, Work/Life Balance is good (9-5)","1.0"
"706",75,"Learn a ton, really talented team.","1.0"
"707",75,"Colleagues are nice and helpful.","2.0"
"708",75,"A few nice people work here but that all.","4.0"
"709",75,"Awesome, Great, Good, Wonderful, Nice","3.0"
"710",75,"- Better than unemployment
- Work from home is encouraged","4.0"
"711",76,"Ability to move within company","3.0"
"712",76,"Nice people and good work life balance","3.0"
"713",76,"Leader in its segment. High standards","3.0"
"714",76,"Work from home opportunity, reasonable work hours","4.0"
"715",76,"- Excellent work-life balance
- Good credit training
- Good exposure","1.0"
"716",76,"Nice people and good work life balance (most of the time)
Interesting work","1.0"
"717",76,"Location is good. High profile name. Global company. Some People are able to use the flexible work policy, but it varies. Not much else to say here.","2.0"
"718",76,"Great people, very professional, I really learned a lot, personally and professionally","4.0"
"719",76,"WLB good
Good salary
WFH policy
Career development opportunities","3.0"
"720",76,"Very, very good work life balance;
People are nice and kind;","4.0"
"721",77,"Good company, culture ok, positive place","3.0"
"722",77,"- Very competitive benefits package w/10 weeks paid paternity and maternity leave
- Work life balance is good. There are times when we are swamped but not 100% of the time.
- Team oriented atmosphere. Promotions and bonuses awarded based on performance and contribution to work place culture, which helps avoid over-rewarding people that are high performing but otherwise toxic.","3.0"
"723",77,"Plano de saúde muito bom, oportunidade de aprendizado e ambiente desafiador, remuneração atrativa, ambiente de trabalho bom, bom plano de previdência, e flexibilidade para fazer home office","3.0"
"724",77,"An inclusive culture
Flexibility with WFH
Job mobility
Promote within
Open communication
Talented coworkers","4.0"
"725",77,"Good balance of work life, good employee development, good culture.","1.0"
"726",77,"Work/life balance is nice, people are pretty friendly, and there’s good exposure to leadership.","1.0"
"727",77,"A empresa tem um bom ambiente de trabalho, com profissionais extremamente qualificados, boa remuneração e benefícios, incluindo plano de saúde e odontológico.","2.0"
"728",77,"learn a varied skillset, training and build up contacts across financial services","4.0"
"729",77,"Flexible work arrangements and culture","3.0"
"730",77,"Great place to learn, Very good benefits (health insurance). Good salaries","4.0"
"731",78,"Good work-life balance for Wall Street
Smart capable coworkers","3.0"
"732",78,"good payout and good facilities","3.0"
"733",78,"Excelente ambiente de trabajo y salarios muy competetivos. Muy buen lugar para ganar experiencia en una prestigiosa compañía y aprender del mercado financiero","3.0"
"734",78,"Independence in working and realizing the resluts","4.0"
"735",78,"Good environment and good salary","1.0"
"736",78,"Learning opportunities for freshers, training, events","1.0"
"737",78,"Salary above the market for associate positions.

Work-life balance is better compared to similar positions at Investment Banking.

The exchange of ideas and experience with people from others offices around the world is a leverage.","2.0"
"738",78,"Work life balance, Flexibility, Great colleagues","4.0"
"739",78,"Diverse and smart associates, some in management are real role models, others need to retire. Moody's has great benefits for a mature company including 50% match of your 401k up to 6%, 10 week paternity leave, 16 week  maternity leave, and flexible hours including ""work from home"".","3.0"
"740",78,"Work Life balance was exceptional.","4.0"
"741",79,"Work life balance, preliminarily understanding of fixed income products,","3.0"
"742",79,"Abwechslungsreiche Arbeit, sehr gebildete Kollegen, Verbinung, verschiedene Events","3.0"
"743",79,"perfect job to work at","3.0"
"744",79,"Nice people to work with","4.0"
"745",79,"Great salary, office and people.","1.0"
"746",79,"Buen ambiente laboral y trato personal","1.0"
"747",79,"Job security is good at this company","2.0"
"748",79,"Smart people, good business model","4.0"
"749",79,"* Very collegiate with approachable senior management","3.0"
"750",79,"Great work life balance and okay compensation","4.0"
"751",80,"Culture, employee friendly, training, diversity","3.0"
"752",80,"Warm leads and recognized name so not a difficult sales job","3.0"
"753",80,"Professional environment. Starting salary offered was fair, I got promoted twice without having to fight for it. They know how to recognize good employees and keep them.","3.0"
"754",80,"Credit research, exposure to senior management at companies covered. A ton of learning opportunities in the credit space.","4.0"
"755",80,"The work load and environment supports you having a good balance between your work and personal life.","1.0"
"756",80,"Good work life balance
Chilled atmosphere","1.0"
"757",80,"Only the name on the CV, which it is not even outstanding","2.0"
"758",80,"Flexibility, great managers, commitment to learning and development","4.0"
"759",80,"Great colleagues throughout the firm. Compensation is fair.","3.0"
"760",80,"short work hours, nice people","4.0"
"761",81,"Good work life balance in the company","3.0"
"762",81,"If you want to coast....you CAN.","3.0"
"763",81,"Good pay, hours, flexibility, benefits","3.0"
"764",81,"Good work and life balance","4.0"
"765",81,"Interesting, good work life balance","1.0"
"766",81,"Good work life balance, some nice Lead Analyst, nice office","1.0"
"767",81,"Knowledgeable helpful colleagues
Work life balance 
Independence day to day as analyst","2.0"
"768",81,"Flexible hours, and good life balance","4.0"
"769",81,"There are some nice people inside the organization","3.0"
"770",81,"The environment is great. There's no micromanagement, at least not in my department. You get about 20-21 days of paid time off to start. Work at home option after a year in the company.","4.0"
"771",82,"Bonus, Work Environment, Leaves, Team","3.0"
"772",82,"Work life balance compared to most companies","3.0"
"773",82,"good work and work life balance","3.0"
"774",82,"Ambiente y flexibilidad horaria","4.0"
"775",82,"Good corporate culture, great exposure to senior management, great office","1.0"
"776",82,"Exposure, learning, working life balance","1.0"
"777",82,"Collegial atmospere opportunities to learn","2.0"
"778",82,"Good hike , and work exposure","4.0"
"779",82,"Flexibility, good people, professionals, good salary","3.0"
"780",82,"Colleges, interesting work, access to thought leaders","4.0"
"781",83,"Company has a good work culture and people have a good time.","3.0"
"782",83,"ease to work and good salary","3.0"
"783",83,"Great people and learning potential","3.0"
"784",83,"Moody's is a great place to work at if your main priority is work-life balance in the finance industry. It is also a pretty good steppingstone to asset management at least in London. Generally friendly and pretty bright people.","4.0"
"785",83,"Good culture, good benefits, good work life balance","1.0"
"786",83,"Nothing good in the company","1.0"
"787",83,"Good work and life balance","2.0"
"788",83,"They have flexible work schedule. People are nice.","4.0"
"789",83,"Nice office, decent compensation, flexible work arrangements","3.0"
"790",83,"Some of it works well","4.0"
