"","x"
"541","Time Consuming Time Consuming Time Consuming"
"542","No social life at all"
"543","no upward career progression at Moodys, middle management very average, no particular guidance from mid-senior mgmt, focus of senior management on everything but Credit"
"544","Limited upside in terms of promotion (no one leaves as people are comfortable). Therefore, management are dinosaurs and lack adaptive thinking and innovation. Tends to create a reactionary atmosphere. There is A LOT of fat to be cut i.e. many people coast, numerous positions that perform the same job functions, impact compensation. Compensation literally sucks (+40-50% margins are you kidding me? and that money is... spent on worthless acquisitions)."
"545","too much politics in executive management"
"546","Food, Cab Service, IT Services"
"547","The occasional bad apple is tolerated and sometimes spoils the whole bunch.  There are unethical people just as everywhere who only care about hearing their own voice, and advancing their own careers."
"548","No career growth. 
Internal politics
Rude
Higher management including HR are least bothered for your concerns
Poor pay rate
Harassment at work place"
"549","compensation
slow decision making
slow promotion process"
"550","Laid back, a little too comfortable at an early stage in one's career"
"551","Poor work life balance. No learning, and no knowledge enhancement. Extremely unfavourable leave policy towards employees. High level of politics and sucking up to the management"
"552","Highly hierarchical, managers are often hired from outside rather than promoted from within, strict pecking order means responsibilities are limited based on seniority rather than ability, weak company culture--groups are segmented and teams are highly independent."
"553","low pay, work long hours"
"554","1. Very long working hours
2. Work is of limited variety
3. Cabs are chargeable"
"555","Bad work life balance
Very bad work life balance
Extremel bad work life balance"
"556","your growth depends on how your relationship is with your seniors"
"557","Heavy regulation need to comply. Sometimes work hour is crazy."
"558","salary, incompetent managers, low professional development"
"559","Lower Salaries
Slow promotion schedule
non-merit based bonuses
There was very little education compensation
Alot of people coast while working 
plateau in experience level"
"560","- Horrible pay
- Lacking transparancy as to how promotions are obtained
- Hard to get in contact with managers"
"561","The pay is not so great at all"
"562","Pay is lower than most companies"
"563","Among entry level positions, not very well paid. Otherwise, great work-life balance, really respectful and nice people, though somewhat dull work (Data-enty)"
"564","Very disorganized HR and programming for interns, may be a function of recruiters being new to their roles
Some people love their jobs there, and others don't --hinders overall productivity in some groups
Receiving feedback depended on group and manager's schedules
Groups are highly separated
Little vertical movement seen for the future, more outside hires come in at higher levels and promotions are hard to get... and occur once a year"
"565","People do not adhere to policies and procedures.  They will recognize, reward  and promote only those who the managers like while others that have dedication and high PE ratings year after year will get any recognision or reward."
"566","Expect to work long hours."
"567","Bad management, unfair/intransparent promotions and hiring"
"568","Pay is not as competitive as other financial companies."
"569","Horrible management that has no rhyme or reason for promotions, bonuses, report writing or assignments"
"570","Credit crisis aftermath continues to challenge"
"571","Garbage-can management style where everything from the most important to the most mundane decisions are done on a consensus basis.  As a result, nothing is ever decided or concluded.  Managers don't take action or responsibility when they ought to do so."
"572","Management is non transparent, irrational, and inconsistent."
"573","can become boring due to the repetitive nature of the job
limited client contact
low pay in comparison to pay in other financial institutions"
"574","It has a very strange HR policy when it comes to firing people, some people are taking advantage of it."
"575","pays are in the medium in bay area comparing to other IT companies.  It's a finance company, don't expect too much about cutting edge technologys.  Too much restrictions in using the internet."
"576","limited career advancement; times have changed--too much regulatory requirements"
"577","Technology and processes are not the most advanced, and there are many areas that are less efficient compared to many other organizations."
"578","Slower pace, 9-5 workers, technology bit behind"
"579","There is no hustle at Moodys and the compensation and growth opportunities are widely known as a joke - they do not exist and this is widely known on the Street.  This is an old company meaning that you must get on a long line to get true promotions leading to great growth, like 10+ years.  Most of the people here are so comfortable it has eroded many parts of the company.  Also, the IT infrastructure of the company... is beyond a joke.  Ratings analysts run this company and therefore there is an operational and company wide promotions lack of focus."
"580","Promotions are not based upon merit, but favortism.  Management has no understanding of what their staff does.  The company's overall atmosphere is a big boy's club.  Minorities are very unlikely to ever obtain senior management poistions.  Working longs hours are expected and not rewarded."
"581","lack of communication between upper management and the rest of the company
lack of management responses when issues are made known - middle management under pressure to hid/voiced their own opinion
High turnover and low morale
highly intelligent middle managers but not empower to make changes. 
Unwilling to pay or recognize team for their effort"
"582","The pay is sub-par to other rating agencies. Senior analysts tend to stay long-term, and therefore, there is less chance of upward movement unless portfolios of credits get reshuffled around internally."
"583","~Management either doesn't know what it is managing, or is overwhelmed with duties
~Young graduates with honor degrees are as disposable and McDonald's workers
~Difficult to trust upper management to have your welfare in mind when making deals and decisions
~Upper management avoiding direct communication with junior/new employees"
"584","People are not very competitive. People are not very knowledgeable and people don't know market very well."
"585","It is kind of boring. i wished more dynamic atmosphere. given the nature of the job, it could not be that exciting"
"586","-get boring--you do the same thing every day, even if you try to work on other projects or with other teams
-there is no incentive to work really hard-- everybody moves at the same pace. Great workers promoted six months before incompetent workers."
"587","Compensation has to increase to retain employees."
"588","Some/often long hours.  Usually not enough, or very little in the way of training.  Bonuses were not always fairly distributed, and stock options were more for the chosen few.  The culture of some managers were that they were hands-on micromanagers, protective of their own jobs, and not willing to hire talent greater than their own.  This led to middle management getting top-heavy due to tenure rather than skill set....  As a result, a lot of good people (at and below middle management level) were let go."
"589","compensation
difficult to be promoted
need to focus more on employee engagement
Groups that report into inexperienced/weak managers tend to have poor morale.  Unfortunately, Moody's does not focus on developing the interpersonal skills of their managers. There are no consequences for being a poor manager."
"590","- Poor compensation compared to similar work performed at the i-banks
- Promotions and advancements require a lot of time particularly for junior analysts
- Technology at the firm is below par"
"591","Compensation is much less than competitors. If you work in a non-NYC office, you need to put in extra effort to ensure that your achievements and efforts are mentioned by those in NY, who are ultimately making the decisions on bonus and promotions. Communication by senior management leaves something to be desired, especially with important things that are related to regulatory and mandatory processes."
"592","The work environment is not very good. Too much levels. Bonus is not dependent on the performance. Boring work now."
"593","- Can take many months or even years to go from temporary to permanent employee
- They like to hire lots of temporary employees"
"594","Work load is barely manageable with very tight expense control on replacing departing staff.  Top mngt staffed by analysts (natch) and value group think rather than independent thinkers. Easy to see this in Moody's current aimlessness with new normal biz environment.  Mngt lacks varied and mkt-based business experiences to be effect and pro-active in an environment more competitive than an oligopoly."
"595","Bad Payment for internship or tem staff, no healthcare and benifit, some politics that you have to learn every day."
"596","-Salary
-Lack of structured training for recent employees
-Managers can be hands-off"
"597","Management has unlimited power. No democracy."
"598","salary is low compared to others."
"599","The main downside of Moody's is its ongoing lack of sufficient internal investment, in particular the IT infrastructure, its cutting corners when in comes to giving people the right tools to do their job properly. Much of this is down to the company's continued aggressive focus on shareholder value."
"600","compensation is below market average. not good for those who like to work in fast paced environment. the company's name is unfortunately all over the news since hte crisis began."
"601","- Poor managers are the norm, because the smarter ones already got bigger, better opportunities elsewhere
- Join the company either early on your career or late. Dont join this if you have organic growth in mind within the company
- Promotion policies are anything but fair"
"602","- An unusually high number of managers, many of whom seem to be doing duplicate jobs;
- Managers can be poor examples when it comes to work ethic and analysis, which is creating a lot of resentment, particularly because the workload has increased substantially (for the analysts) since the credit crisis.  Because the standards were so low when the managers were analysts themselves, they have a hard time... understanding what investors or issuers want and end up giving direction that is often reversed later.  As a result, we've had to bring in more managers to figure out what investors want and how to produce better research.  
- Having Moody's on your resume could hurt you rather than help you, but it depends on the individual and what his/her career goals are."
"603","Compensation is not competitive among Wall St firms. Because we are not really a Wall St firm.
When I first joined the culture was very old school very laid back. Over the past 6 yrs it has changed into a faster pace, profit driven company.
Most professionals have offices and this makes the atmosphere feel very isolated."
"604","Not paying respect to (junior) staffs
Extremely low salary and bonus
Too many administrative works and internal reports
Too many time-wasting training
Ever-changing procedures
Poor promotion/ career prospect
Incompetence of senior management with most are previously analyst"
"605","1. Management culture is meandering at the moment. 
2. Senior management has not been able to root out a lot of managers who should have been shown the door post crisis. Most of upper management probably does not know the meaning of real work, as they are used to see business running on its own."
"606","from the time i have been here so far, there isn't a lot to say.
Moody's is not the right place for people who don't have enough autonomy, you should go towards the other and show that you are there"
"607","Develop more programs to promote from within"
"608","Work-life balance is difficult to achieve.  The more you do the more is expected."
"609","- very stressful environment
- little leverage vs. an incompetent superior (hr not helpful)
- lack of diversity in senior or mid-level positions"
"610","Pay is lacking compared to the work you do. Management is very stingy when it comes to handing out pay raises and bonuses."
"611","It's difficult to get appropriate compensation as your title and/or responsibilities grow - must fight
Luck of pressure may mean less chances for growth or need for self-education, but it depends on position"
"612","Promotions are very hard to come by and are often awarded based on popularity rather than the person actually deserving it.  It seems you build all of the experience and skills that you need to progress, but have to fight for a promotion."
"613","not very exciting. don't promote talent from within. it's a great place to work if you're a seasoned veteran: you get great hours, geat pay, and it's not too stressful. however, if you're a recent grad i would steer clear. they tend to use entry level analysts and associates without any intention of promoting them."
"614","Very manual work, not as automated as one would think"
"615","Very hard to get promoted. The work life balance is poor. Pay is very low compared to other similar industries."
"616","Lack of promotion availabilities.
Preferntial treatment  of certain employees when it came to promoting.
Lack of growth opportunities."
"617","- Promotion is not really related to perfomance
- Compensation is not great and pay increase rarely happens
- Actual work does not change with the job title
- Not interested in retaining high performers"
"618","The company has recently gotten a lot of bad publicity with the ratings of structured securities. It will likely take time for the company to regain momentum."
"619","-Compensation is not very high compared to other firms in finance.
-The teams within the company need to work together."
"620","No means of growth beyond your current job description in support functions. Do not expect to come in and transfer to another role/department.
Moody's brand value has taken a hit over the past couple years. Will take some time to earn back the respect of the financial community.

Team concept is overshawdowed by individual interests."
"621","Career possibilities especially after the recent crisis are fairly limited, and the company is in a stationary state. No retention policy, promotions by seniority in the job, and salary discrepancy between the senior employees that progressed in their carreers before the crisis and the one that joined around 2007."
"622","-Very low pay compared to other financial firms
-Known for having incompetent, untalented employees 
-Unfairness in promotions
-Too political
-Too much power given to managers - if you have a bad manager, it is a dead end job"
"623","Performance review and promotion process remains opaque and inconsistent despite continuing enhancement
Below average pay relative to other financial services firms
Poor work/life balance
In the downturn, Moody's has shown little employee loyalty negating the stability/lower pay trade-off"
"624","Compensation is not great even in good years compared to the rest of the financial services industry.  As with any other company, politics can play a part in career advancement."
"625","lack of direction during and after the crisis 
performance evaluation and promotions opaque at best 
negative culture based on sycophancy"
"626","Pay is one of the first big downers
Morale low after several rounds of layoffs (but understandable as company slipped to $1b in revenues from $2b)
Promotion track somewhat uncharted for junior people - 'high yield team' created for this purpose but generally viewed as a place where you do not want to find yourself given the many additional layers of work for same amount of pay and no additional... visibility/recognition
Mentor program during infancy stage - no structure during 1st year running (but potential is there)"
"627","Knee jerk reactions to market conditions internally; slow response externally
Poor compensation structure means that the best analysts often leave
Opportunity to advance are made more readily available to those who have key relationships and not necessarily the best workers
High often unattainable stardards"
"628","Ability to claw back as a brand after the subprime debacle. The brand has taken a beating in the press and in the congress with the way the ratings were deemed to fail how it communicated credit worthiness of the security to investors. It will be interesting to see what legislature decides as the role credit rating agencies will play in the future of capital markets. The next few months and even a year will redefine... the way the company will evolve- most certainly it wont enjoy its position as it did pre-2007."
"629","-boys club
-women will never get ahead there
-brian clarkson made the ratings biz commerical endeavour therefore helping in the downfall of the world markets"
"630","Employees treated like disposable parts.  Often times, the hiring process seems to be completely random.  I had excellent grades from a top undergraduate business school.  No one wanted to interview me for a full time job.  The management is very disrespectful to lower ranking employees.  Very hierarchical.  It is the McDonald's of financial services firms: they have a franchise (i.e. the ratings, which often are... required); they have their standard models, and they hire randomly people that can plug in numbers into their models.

The mortgage crisis has pulled the tide out on Moody's, and showed that Moody's too, was swimming naked.  They are all about the cash, no integrity - in the way that they treat people and in the way that they rate securities.

Moody's is probably a good business, it generates a lot of cash flow, but in my experience, that definitely doesn't translate into a good place to work - it's a lousy place to work."
"631","you bear all the downside, whilst there is only minimum upside"
"632","Don't work here if you want to climb the ladder quickly - lifers are everywhere.  Underperformers are not weeded out until there's a fire, and then both good and bad are let go.  It's not like MS or Goldman where it's ""up or out"" -- here, you will have a nice office with decent pay and benefits, but promotions take forever because there is so little turnover at the management ranks."
"633","Underappreciated work and poor morale affected the quality of work.
Innovators beware, this is not a place that values innovative ideas.
You are measured against a very precise set of metrics, this can be good for some, and bad for others.
Management attempts to create competition amongst employees in order improve efficiency, in the end, this creates more animosity and less efficiency."
"634","Long hours and heavy workloads. Not really work/life balance friendly but then again, not substantially worse than other companies in this field."
"635","Where do I start.  Getting a promotion means you get a higher title,  but not more or different responsibilites/ tasks.  Worked long hours, on the weekend, on call without compensation.   No matter how much effort, time, and work put forth, the pressure would not be lightened?? The type of pressure was destructive, anti-growth, and often filled with anger.  Management has a ""what have you've done for me lately... attitude"" towards IT.   You could be a supreme tech.  It doesn't mean squat here - just that your a good door mat or should become one if you want to remain employed.  Shoot first ask questions later mentality with issues, even after proof was found that the wrong person was accused of  ""dropping the ball"".  If one of their ""own"" made a mistake no matter how big, they called it an honest mistake. but God forbid if it was anyone else does, then you can count on seeing that on your perfomance evaluation.   They company offered training but no training was allowed for the group and their were no growth opportunites.   No motivation to take initiative by colleagues past what is minimally expected by management.  Being skilled/smart, having seniorty is not valued.   Extreme nepotism/favoritism.  It was without a doubt the case here - If you were a certain ethnicity, not only did you get top salary, but you had the most opportunities / leeway / and pretty much got away with a lot of things.  Like ""extra"" vacation time then what is allotted."
"636","Compensation is not competitive.   When you get a promotion, do not expect any change in scope of responsibilities or adjustment in compensation.   Lot's of double standards for promotion guidelines."
"637","Recognizing the inherent need for a rating agency to adhere to regulatory compliance, there is excessive bureaucracy and processes even for a large organization. Negative connotations associated with the name given recent credit market developments. Definite lack of promotional prospects."
"638","rating agency, need i say more!"
"639","Reactionary management, small bonuses, and a staff that generally is not ""best of class"".  The best and the brightest don't work at Moody's - and if they do, they will soon leave.  People will not get rich there - you might not even afford to live in Manhattan.  Company moral is not strong right now."
"640","It is not a particularly challenging environment because it is very bureaucratic and new ideas/changes are not often welcomed. Risk doesn't seem to be something the firm operationally mitigates , but rather tries to avoid all together. Not a great formula for strategic growth by any means."
"641","The technology-- computer systems-- are subpar and they can't seem to fix that.  e.g. The help desk has recently been outsourced and people report long waits to get help.  Or Blackberries arrived at Moody's years after every one else had them.  Also, management has a hard time prioritizing which means that analysts can be overwhelmed.  They are also going through a transition given all of the negative press and... transitions in general are hard.  Finally, while the salaries are decent, they are below those of IBankers and Bond INsurers and as a result there is more turnover than there should be."
"642","dysfunctional bunch of 2nd guessing micro-managers; organizational paralysis; good people leave, incompetent ones stay on."
"643","Regardless whether you are a junior or a senior employee you should expect to be treated like crap by your supervisors (who in turn are ill-treated by their superiors), be significantly underpaid relative to peers at firms on Wall Street (almost by an order of magnitude)."
"644","management lost its damn mind.  i think the thing that everyone knows and no one is saying is that the business was driven by market share and revenue. managers that created revenue, even over ratings integrity, were promoted quickly.  i suppose this is the issue of a rating agency going public."
"645","Lower salaries than the rest of wall st. It used to be mitigated by stability, but with recent layoffs that stability is no longer there."
"646","Lack of career direction, growth and planning.  There's no where to go, unless your boss is outplaced or leaves."
"647","Very New York-centric, which can cause resentment outside of US. The company has grown extremely rapidly in the past few years, and this can create a chaotic feel in the way the corporation presents itself to the world. 

Projects aren't always managed effectively to completion, partly because of the rapid growth just mentioned, but also sometimes due of a lack of focus from senior management.

Increasing... regulatory focus on credit agencies means the company will face a very difficult couple of years ahead, as it tries to justify it's place and function in the markets."
